Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
MyList,GO Biological Processes,19,GO:0071398,cellular response to fatty acid,19_GO:0050896 response to stimulus,-2.4,6.3,4.3,30211,35,549,4,0.73,0.36,445|1906|9076|23236,ASS1|EDN1|CLDN1|PLCB1,-1.1
MyList,GO Biological Processes,19,GO:0034110,regulation of homotypic cell-cell adhesion,19_GO:0022610 biological adhesion,-2.4,6.3,4.3,30211,35,549,4,0.73,0.36,18|928|5270|5578,ABAT|CD9|SERPINE2|PRKCA,-1.1
MyList,GO Biological Processes,19,GO:1905207,regulation of cardiocyte differentiation,19_GO:0032502 developmental process,-2.4,6.3,4.3,30211,35,549,4,0.73,0.36,1948|2852|22943|23493,EFNB2|GPER1|DKK1|HEY2,-1.1
MyList,GO Biological Processes,19,GO:0010762,regulation of fibroblast migration,19_GO:0040011 locomotion,-2.4,6.3,4.3,30211,35,549,4,0.73,0.36,5063|6385|7057|55198,PAK3|SDC4|THBS1|APPL2,-1.1
MyList,GO Biological Processes,19,GO:0030032,lamellipodium assembly,19_GO:0009987 cellular process,-2.4,6.3,4.3,30211,35,549,4,0.73,0.36,1012|5800|10451|23191,CDH13|PTPRO|VAV3|CYFIP1,-1.1
MyList,WikiPathways,27,WP244,Alpha 6 beta 4 signaling pathway,,-2.4,6.3,4.3,30211,35,549,4,0.73,0.36,3691|3914|5578|284217,ITGB4|LAMB3|PRKCA|LAMA1,-1.1
MyList,GO Biological Processes,19,GO:0003015,heart process,19_GO:0032501 multicellular organismal process,-2.4,3.6,3.6,30211,108,549,7,1.3,0.48,476|1906|5144|6647|7136|10008|23171,ATP1A1|EDN1|PDE4D|SOD1|TNNI2|KCNE3|GPD1L,-1.1
MyList,GO Biological Processes,19,GO:1903828,negative regulation of protein localization,19_GO:0051179 localization,-2.4,2.8,3.4,30211,199,549,10,1.8,0.57,598|1813|2149|3625|6833|9750|51684|55612|55691|130399,BCL2L1|DRD2|F2R|INHBB|ABCC8|RIPOR2|SUFU|FERMT1|FRMD4A|ACVR1C,-1.1
MyList,GO Biological Processes,19,GO:0022408,negative regulation of cell-cell adhesion,19_GO:0022610 biological adhesion,-2.4,2.8,3.4,30211,199,549,10,1.8,0.57,18|182|445|928|972|5270|6385|9750|65125|79679,ABAT|JAG1|ASS1|CD9|CD74|SERPINE2|SDC4|RIPOR2|WNK1|VTCN1,-1.1
MyList,GO Biological Processes,19,GO:0001961,positive regulation of cytokine-mediated signaling pathway,19_GO:0023052 signaling,-2.4,4.8,3.9,30211,57,549,5,0.91,0.41,972|1435|1906|4321|7294,CD74|CSF1|EDN1|MMP12|TXK,-1.1
MyList,GO Biological Processes,19,GO:0070228,regulation of lymphocyte apoptotic process,19_GO:0050789 regulation of biological process,-2.4,4.8,3.9,30211,57,549,5,0.91,0.41,972|1831|1942|8915|57181,CD74|TSC22D3|EFNA1|BCL10|SLC39A10,-1.1
MyList,GO Biological Processes,19,GO:0010638,positive regulation of organelle organization,19_GO:0048518 positive regulation of biological process,-2.4,2,3.1,30211,486,549,18,3.3,0.76,664|1663|1906|2150|2852|2896|5899|6382|6385|7039|7429|10105|23191|23236|55626|57535|90427|100506658,BNIP3|DDX11|EDN1|F2RL1|GPER1|GRN|RALB|SDC1|SDC4|TGFA|VIL1|PPIF|CYFIP1|PLCB1|AMBRA1|ELAPOR1|BMF|OCLN,-1.1
MyList,GO Biological Processes,19,GO:0048534,hematopoietic or lymphoid organ development,19_GO:0002376 immune system process,-2.4,1.9,3.1,30211,643,549,22,4,0.84,182|972|1435|1514|1880|2122|2150|2321|2539|3694|6423|6647|9133|10673|23054|23335|28982|51804|54567|57379|84766|139818,JAG1|CD74|CSF1|CTSL|GPR183|MECOM|F2RL1|FLT1|G6PD|ITGB6|SFRP2|SOD1|CCNB2|TNFSF13B|NCOA6|WDR7|FLVCR1|SIX4|DLL4|AICDA|CRACR2A|DOCK11,-1.1
MyList,GO Biological Processes,19,GO:0071222,cellular response to lipopolysaccharide,19_GO:0044419 biological process involved in interspecies interaction between organisms,-2.4,2.8,3.4,30211,200,549,10,1.8,0.57,445|929|1910|1948|3929|5467|7099|8915|23643|57379,ASS1|CD14|EDNRB|EFNB2|LBP|PPARD|TLR4|BCL10|LY96|AICDA,-1.1
MyList,GO Biological Processes,19,GO:0032944,regulation of mononuclear cell proliferation,19_GO:0050789 regulation of biological process,-2.4,2.6,3.3,30211,233,549,11,2,0.6,972|1435|1880|4860|6385|7099|10451|10673|51293|57181|79679,CD74|CSF1|GPR183|PNP|SDC4|TLR4|VAV3|TNFSF13B|CD320|SLC39A10|VTCN1,-1.1
MyList,WikiPathways,27,WP5124,Alzheimer's disease,,-2.4,2.5,3.3,30211,267,549,12,2.2,0.62,489|1435|4217|4311|5291|7476|9776|10105|22943|23236|55626|81029,ATP2A3|CSF1|MAP3K5|MME|PIK3CB|WNT7A|ATG13|PPIF|DKK1|PLCB1|AMBRA1|WNT5B,-1.1
MyList,GO Biological Processes,19,GO:0090092,regulation of transmembrane receptor protein serine/threonine kinase signaling pathway,19_GO:0023052 signaling,-2.4,2.5,3.3,30211,267,549,12,2.2,0.62,2660|3625|4036|5654|6423|7057|9573|9863|10220|22943|55612|222663,MSTN|INHBB|LRP2|HTRA1|SFRP2|THBS1|GDF3|MAGI2|GDF11|DKK1|FERMT1|SCUBE3,-1.1
MyList,KEGG Pathway,24,hsa04146,Peroxisome,,-2.4,4,3.7,30211,82,549,6,1.1,0.44,1610|5827|6647|8309|54677|390916,DAO|PXMP2|SOD1|ACOX2|CROT|NUDT19,-1.1
MyList,GO Biological Processes,19,GO:0001657,ureteric bud development,19_GO:0032502 developmental process,-2.4,4,3.7,30211,82,549,6,1.1,0.44,5076|6299|6382|6385|10220|170690,PAX2|SALL1|SDC1|SDC4|GDF11|ADAMTS16,-1.1
MyList,GO Biological Processes,19,GO:0007276,gamete generation,19_GO:0022414 reproductive process,-2.4,1.8,3,30211,725,549,24,4.4,0.87,598|1080|1906|3625|6647|6751|8549|9133|9514|9633|10149|10406|10420|10549|10942|23705|55366|56165|60675|79846|85315|148327|170690|644150,BCL2L1|CFTR|EDN1|INHBB|SOD1|SSTR1|LGR5|CCNB2|GAL3ST1|TESMIN|ADGRG2|WFDC2|TESK2|PRDX4|PRSS21|CADM1|LGR4|TDRD1|PROK2|CFAP69|PAQR8|CREB3L4|ADAMTS16|WIPF3,-1.1
MyList,GO Biological Processes,19,GO:0021543,pallium development,19_GO:0032502 developmental process,-2.4,2.9,3.4,30211,169,549,9,1.6,0.54,306|664|3736|6513|6867|23224|23236|54407|284403,ANXA3|BNIP3|KCNA1|SLC2A1|TACC1|SYNE2|PLCB1|SLC38A2|WDR62,-1
MyList,GO Biological Processes,19,GO:0032271,regulation of protein polymerization,19_GO:0050789 regulation of biological process,-2.4,2.7,3.4,30211,201,549,10,1.8,0.57,3925|5063|7429|10677|23191|55626|57662|79822|93663|100506658,STMN1|PAK3|VIL1|AVIL|CYFIP1|AMBRA1|CAMSAP3|ARHGAP28|ARHGAP18|OCLN,-1
MyList,GO Biological Processes,19,GO:0010759,positive regulation of macrophage chemotaxis,19_GO:0040011 locomotion,-2.4,9.2,4.7,30211,18,549,3,0.55,0.31,1435|2660|7057,CSF1|MSTN|THBS1,-1
MyList,GO Biological Processes,19,GO:0072202,cell differentiation involved in metanephros development,19_GO:0032502 developmental process,-2.4,9.2,4.7,30211,18,549,3,0.55,0.31,5076|6299|55366,PAX2|SALL1|LGR4,-1
MyList,GO Biological Processes,19,GO:0070293,renal absorption,19_GO:0032501 multicellular organismal process,-2.4,9.2,4.7,30211,18,549,3,0.55,0.31,1906|1910|6565,EDN1|EDNRB|SLC15A2,-1
MyList,GO Biological Processes,19,GO:0015936,coenzyme A metabolic process,19_GO:0008152 metabolic process,-2.4,9.2,4.7,30211,18,549,3,0.55,0.31,54677|64087|390916,CROT|MCCC2|NUDT19,-1
MyList,GO Biological Processes,19,GO:0032026,response to magnesium ion,19_GO:0050896 response to stimulus,-2.4,9.2,4.7,30211,18,549,3,0.55,0.31,929|3736|7057,CD14|KCNA1|THBS1,-1
MyList,Reactome Gene Sets,6,R-HSA-5603041,IRAK4 deficiency (TLR2/4),,-2.4,9.2,4.7,30211,18,549,3,0.55,0.31,929|7099|23643,CD14|TLR4|LY96,-1
MyList,Reactome Gene Sets,6,R-HSA-936964,Activation of IRF3/IRF7 mediated by TBK1/IKK epsilon,,-2.4,9.2,4.7,30211,18,549,3,0.55,0.31,929|7099|23643,CD14|TLR4|LY96,-1
MyList,GO Biological Processes,19,GO:2000341,regulation of chemokine (C-X-C motif) ligand 2 production,19_GO:0032501 multicellular organismal process,-2.4,9.2,4.7,30211,18,549,3,0.55,0.31,972|2150|7099,CD74|F2RL1|TLR4,-1
MyList,GO Biological Processes,19,GO:0090190,positive regulation of branching involved in ureteric bud morphogenesis,19_GO:0032502 developmental process,-2.4,9.2,4.7,30211,18,549,3,0.55,0.31,5076|51804|55366,PAX2|SIX4|LGR4,-1
MyList,GO Biological Processes,19,GO:1905332,positive regulation of morphogenesis of an epithelium,19_GO:0032502 developmental process,-2.4,6.1,4.2,30211,36,549,4,0.73,0.36,5076|51804|55366|81029,PAX2|SIX4|LGR4|WNT5B,-1
MyList,KEGG Pathway,24,hsa00512,Mucin type O-glycan biosynthesis,,-2.4,6.1,4.2,30211,36,549,4,0.73,0.36,2589|2650|51809|55808,GALNT1|GCNT1|GALNT7|ST6GALNAC1,-1
MyList,GO Biological Processes,19,GO:0045742,positive regulation of epidermal growth factor receptor signaling pathway,19_GO:0023052 signaling,-2.4,6.1,4.2,30211,36,549,4,0.73,0.36,134|1839|2852|7039,ADORA1|HBEGF|GPER1|TGFA,-1
MyList,GO Biological Processes,19,GO:0045777,positive regulation of blood pressure,19_GO:0032501 multicellular organismal process,-2.4,6.1,4.2,30211,36,549,4,0.73,0.36,134|5144|6870|65125,ADORA1|PDE4D|TACR3|WNK1,-1
MyList,GO Biological Processes,19,GO:0009119,ribonucleoside metabolic process,19_GO:0008152 metabolic process,-2.4,6.1,4.2,30211,36,549,4,0.73,0.36,55|978|4860|57379,ACP3|CDA|PNP|AICDA,-1
MyList,GO Biological Processes,19,GO:0046473,phosphatidic acid metabolic process,19_GO:0008152 metabolic process,-2.4,6.1,4.2,30211,36,549,4,0.73,0.36,1606|1608|253558|254531,DGKA|DGKG|LCLAT1|LPCAT4,-1
MyList,WikiPathways,27,WP4241,Type 2 papillary renal cell carcinoma,,-2.4,6.1,4.2,30211,36,549,4,0.73,0.36,6513|7039|81578|112399,SLC2A1|TGFA|COL21A1|EGLN3,-1
MyList,GO Biological Processes,19,GO:0009063,cellular amino acid catabolic process,19_GO:0008152 metabolic process,-2.4,3.5,3.6,30211,110,549,7,1.3,0.48,18|1610|2744|8659|56922|64087|169355,ABAT|DAO|GLS|ALDH4A1|MCCC1|MCCC2|IDO2,-1
MyList,GO Biological Processes,19,GO:0048259,regulation of receptor-mediated endocytosis,19_GO:0051179 localization,-2.4,3.5,3.6,30211,110,549,7,1.3,0.48,1813|1948|5291|9863|22848|22943|55681,DRD2|EFNB2|PIK3CB|MAGI2|AAK1|DKK1|SCYL2,-1
MyList,WikiPathways,27,WP4917,Proximal tubule transport,,-2.4,4.7,3.9,30211,58,549,5,0.91,0.41,476|6513|6520|8671|11136,ATP1A1|SLC2A1|SLC3A2|SLC4A4|SLC7A9,-1
MyList,GO Biological Processes,19,GO:2000649,regulation of sodium ion transmembrane transporter activity,19_GO:0051179 localization,-2.4,4.7,3.9,30211,58,549,5,0.91,0.41,5774|23171|27347|65125|65268,PTPN3|GPD1L|STK39|WNK1|WNK2,-1
MyList,GO Biological Processes,19,GO:0018208,peptidyl-proline modification,19_GO:0008152 metabolic process,-2.4,4.7,3.9,30211,58,549,5,0.91,0.41,2289|10105|10549|55214|112399,FKBP5|PPIF|PRDX4|P3H2|EGLN3,-1
MyList,GO Biological Processes,19,GO:0002090,regulation of receptor internalization,19_GO:0051179 localization,-2.4,4.7,3.9,30211,58,549,5,0.91,0.41,1813|1948|9863|22943|55681,DRD2|EFNB2|MAGI2|DKK1|SCYL2,-1
MyList,GO Biological Processes,19,GO:0030514,negative regulation of BMP signaling pathway,19_GO:0023052 signaling,-2.4,4.7,3.9,30211,58,549,5,0.91,0.41,4036|5654|6423|9573|22943,LRP2|HTRA1|SFRP2|GDF3|DKK1,-1
MyList,GO Biological Processes,19,GO:0048660,regulation of smooth muscle cell proliferation,19_GO:0050789 regulation of biological process,-2.4,2.9,3.4,30211,170,549,9,1.6,0.54,1012|1839|1906|2852|4217|5467|7057|7099|80310,CDH13|HBEGF|EDN1|GPER1|MAP3K5|PPARD|THBS1|TLR4|PDGFD,-1
MyList,GO Biological Processes,19,GO:0045921,positive regulation of exocytosis,19_GO:0051179 localization,-2.4,4,3.7,30211,83,549,6,1.1,0.44,1080|2150|5874|6382|6385|23086,CFTR|F2RL1|RAB27B|SDC1|SDC4|EXPH5,-1
MyList,GO Biological Processes,19,GO:0030641,regulation of cellular pH,19_GO:0065007 biological regulation,-2.4,4,3.7,30211,83,549,6,1.1,0.44,1080|2896|8671|23312|84679|252839,CFTR|GRN|SLC4A4|DMXL2|SLC9A7|TMEM9,-1
MyList,GO Biological Processes,19,GO:0072164,mesonephric tubule development,19_GO:0032502 developmental process,-2.4,4,3.7,30211,83,549,6,1.1,0.44,5076|6299|6382|6385|10220|170690,PAX2|SALL1|SDC1|SDC4|GDF11|ADAMTS16,-1
MyList,GO Biological Processes,19,GO:0022406,membrane docking,19_GO:0009987 cellular process,-2.4,4,3.7,30211,83,549,6,1.1,0.44,1080|10768|57488|81671|415117|440279,CFTR|AHCYL1|ESYT2|VMP1|STX19|UNC13C,-1
MyList,GO Biological Processes,19,GO:0001523,retinoid metabolic process,19_GO:0008152 metabolic process,-2.4,4,3.7,30211,83,549,6,1.1,0.44,216|231|1592|4036|5467|157506,ALDH1A1|AKR1B1|CYP26A1|LRP2|PPARD|RDH10,-1
MyList,GO Biological Processes,19,GO:0072163,mesonephric epithelium development,19_GO:0032502 developmental process,-2.4,4,3.7,30211,83,549,6,1.1,0.44,5076|6299|6382|6385|10220|170690,PAX2|SALL1|SDC1|SDC4|GDF11|ADAMTS16,-1
MyList,GO Biological Processes,19,GO:0022604,regulation of cell morphogenesis,19_GO:0032502 developmental process,-2.4,2.3,3.2,30211,305,549,13,2.4,0.65,4739|5063|7429|9699|22999|23191|57464|57471|80005|85369|93663|114793|375611,NEDD9|PAK3|VIL1|RIMS2|RIMS1|CYFIP1|STRIP2|ERMN|DOCK5|STRIP1|ARHGAP18|FMNL2|SLC26A5,-1
MyList,Reactome Gene Sets,6,R-HSA-112315,Transmission across Chemical Synapses,,-2.4,2.4,3.2,30211,270,549,12,2.2,0.62,18|1136|2744|2890|5575|5578|6571|22999|23229|23236|27330|54407,ABAT|CHRNA3|GLS|GRIA1|PRKAR1B|PRKCA|SLC18A2|RIMS1|ARHGEF9|PLCB1|RPS6KA6|SLC38A2,-1
MyList,GO Biological Processes,19,GO:0001933,negative regulation of protein phosphorylation,19_GO:0048519 negative regulation of biological process,-2.4,2.3,3.2,30211,341,549,14,2.6,0.67,1813|5144|5167|5291|5575|5800|6423|7453|9021|9052|22943|23171|54206|100506658,DRD2|PDE4D|ENPP1|PIK3CB|PRKAR1B|PTPRO|SFRP2|WARS1|SOCS3|GPRC5A|DKK1|GPD1L|ERRFI1|OCLN,-1
MyList,KEGG Pathway,24,hsa05415,Diabetic cardiomyopathy,,-2.4,2.7,3.3,30211,203,549,10,1.8,0.57,489|2539|4519|4540|4688|5291|5578|6513|10105|23236,ATP2A3|G6PD|CYTB|ND5|NCF2|PIK3CB|PRKCA|SLC2A1|PPIF|PLCB1,-1
MyList,GO Biological Processes,19,GO:2001242,regulation of intrinsic apoptotic signaling pathway,19_GO:0023052 signaling,-2.4,2.9,3.4,30211,171,549,9,1.6,0.54,598|972|4824|5291|6423|6647|10105|10625|26471,BCL2L1|CD74|NKX3-1|PIK3CB|SFRP2|SOD1|PPIF|IVNS1ABP|NUPR1,-1
MyList,GO Biological Processes,19,GO:0062012,regulation of small molecule metabolic process,19_GO:0008152 metabolic process,-2.4,2.3,3.2,30211,342,549,14,2.6,0.67,972|978|2852|5167|5467|6647|8671|26471|51293|55198|83752|157506|219743|340895,CD74|CDA|GPER1|ENPP1|PPARD|SOD1|SLC4A4|NUPR1|CD320|APPL2|LONP2|RDH10|TYSND1|MALRD1,-1
MyList,GO Biological Processes,19,GO:0031668,cellular response to extracellular stimulus,19_GO:0050896 response to stimulus,-2.4,2.6,3.3,30211,237,549,11,2,0.6,467|1824|3625|4217|5899|6423|6513|9213|54407|55630|57535,ATF3|DSC2|INHBB|MAP3K5|RALB|SFRP2|SLC2A1|XPR1|SLC38A2|SLC39A4|ELAPOR1,-1
MyList,WikiPathways,27,WP4806,EGFR tyrosine kinase inhibitor resistance,,-2.4,3.9,3.7,30211,84,549,6,1.1,0.44,598|5154|5291|5578|7039|80310,BCL2L1|PDGFA|PIK3CB|PRKCA|TGFA|PDGFD,-1
MyList,GO Biological Processes,19,GO:0010921,regulation of phosphatase activity,19_GO:0008152 metabolic process,-2.4,3.9,3.7,30211,84,549,6,1.1,0.44,1813|7184|9863|57181|57718|133522,DRD2|HSP90B1|MAGI2|SLC39A10|PPP4R4|PPARGC1B,-1
MyList,WikiPathways,27,WP558,Complement and coagulation cascades,,-2.4,4.7,3.8,30211,59,549,5,0.91,0.41,2149|3053|3827|5265|7035,F2R|SERPIND1|KNG1|SERPINA1|TFPI,-1
MyList,GO Biological Processes,19,GO:0043666,regulation of phosphoprotein phosphatase activity,19_GO:0008152 metabolic process,-2.4,4.7,3.8,30211,59,549,5,0.91,0.41,1813|7184|9863|57181|57718,DRD2|HSP90B1|MAGI2|SLC39A10|PPP4R4,-1
MyList,GO Biological Processes,19,GO:0021987,cerebral cortex development,19_GO:0032502 developmental process,-2.4,3.4,3.5,30211,112,549,7,1.3,0.48,664|6513|6867|23224|23236|54407|284403,BNIP3|SLC2A1|TACC1|SYNE2|PLCB1|SLC38A2|WDR62,-1
MyList,GO Biological Processes,19,GO:0007219,Notch signaling pathway,19_GO:0023052 signaling,-2.4,3.4,3.5,30211,112,549,7,1.3,0.48,182|1004|1272|3880|23493|54567|64065,JAG1|CDH6|CNTN1|KRT19|HEY2|DLL4|PERP,-1
MyList,KEGG Pathway,24,hsa05145,Toxoplasmosis,,-2.4,3.4,3.5,30211,112,549,7,1.3,0.48,598|3108|3914|7099|10105|23643|284217,BCL2L1|HLA-DMA|LAMB3|TLR4|PPIF|LY96|LAMA1,-1
MyList,GO Biological Processes,19,GO:0046627,negative regulation of insulin receptor signaling pathway,19_GO:0023052 signaling,-2.4,5.9,4.1,30211,37,549,4,0.73,0.36,2660|2888|5167|9021,MSTN|GRB14|ENPP1|SOCS3,-1
MyList,KEGG Pathway,24,hsa04960,Aldosterone-regulated sodium reabsorption,,-2.4,5.9,4.1,30211,37,549,4,0.73,0.36,476|5291|5578|6340,ATP1A1|PIK3CB|PRKCA|SCNN1G,-1
MyList,GO Biological Processes,19,GO:0003176,aortic valve development,19_GO:0032502 developmental process,-2.4,5.9,4.1,30211,37,549,4,0.73,0.36,182|1942|23493|54567,JAG1|EFNA1|HEY2|DLL4,-1
MyList,GO Biological Processes,19,GO:0031669,cellular response to nutrient levels,19_GO:0050896 response to stimulus,-2.3,2.7,3.3,30211,205,549,10,1.8,0.57,467|1824|3625|4217|5899|6513|9213|54407|55630|57535,ATF3|DSC2|INHBB|MAP3K5|RALB|SLC2A1|XPR1|SLC38A2|SLC39A4|ELAPOR1,-1
MyList,GO Biological Processes,19,GO:0051223,regulation of protein transport,19_GO:0051179 localization,-2.3,2,3.1,30211,495,549,18,3.3,0.76,18|1080|1813|2149|2150|2852|3625|3993|5174|5467|6833|7099|9776|23086|51684|55612|55691|130399,ABAT|CFTR|DRD2|F2R|F2RL1|GPER1|INHBB|LLGL2|PDZK1|PPARD|ABCC8|TLR4|ATG13|EXPH5|SUFU|FERMT1|FRMD4A|ACVR1C,-1
MyList,GO Biological Processes,19,GO:0035966,response to topologically incorrect protein,19_GO:0050896 response to stimulus,-2.3,3.1,3.4,30211,142,549,8,1.5,0.51,267|467|1491|7057|10595|79139|84899|148327,AMFR|ATF3|CTH|THBS1|ERN2|DERL1|TMTC4|CREB3L4,-1
MyList,GO Biological Processes,19,GO:0090090,negative regulation of canonical Wnt signaling pathway,19_GO:0023052 signaling,-2.3,3.1,3.4,30211,142,549,8,1.5,0.51,267|3484|5800|6423|22881|22943|55612|55681,AMFR|IGFBP1|PTPRO|SFRP2|ANKRD6|DKK1|FERMT1|SCYL2,-1
MyList,GO Biological Processes,19,GO:0002221,pattern recognition receptor signaling pathway,19_GO:0002376 immune system process,-2.3,3.9,3.6,30211,85,549,6,1.1,0.44,929|7099|7100|8915|23643|57402,CD14|TLR4|TLR5|BCL10|LY96|S100A14,-1
MyList,GO Biological Processes,19,GO:0071216,cellular response to biotic stimulus,19_GO:0050896 response to stimulus,-2.3,2.5,3.2,30211,239,549,11,2,0.6,445|929|978|1910|1948|3929|5467|7099|8915|23643|57379,ASS1|CD14|CDA|EDNRB|EFNB2|LBP|PPARD|TLR4|BCL10|LY96|AICDA,-1
MyList,Reactome Gene Sets,6,R-HSA-9006925,Intracellular signaling by second messengers,,-2.3,2.3,3.2,30211,309,549,13,2.4,0.65,1822|1839|2122|5154|5291|5575|5578|6009|7039|8395|8649|10768|57167,ATN1|HBEGF|MECOM|PDGFA|PIK3CB|PRKAR1B|PRKCA|RHEB|TGFA|PIP5K1B|LAMTOR3|AHCYL1|SALL4,-1
MyList,GO Biological Processes,19,GO:0021511,spinal cord patterning,19_GO:0032502 developmental process,-2.3,8.7,4.6,30211,19,549,3,0.55,0.31,10220|51684|54567,GDF11|SUFU|DLL4,-1
MyList,Reactome Gene Sets,6,R-HSA-442660,Na+/Cl- dependent neurotransmitter transporters,,-2.3,8.7,4.6,30211,19,549,3,0.55,0.31,6533|6536|6571,SLC6A6|SLC6A9|SLC18A2,-1
MyList,GO Biological Processes,19,GO:0030262,apoptotic nuclear changes,19_GO:0009987 cellular process,-2.3,8.7,4.6,30211,19,549,3,0.55,0.31,2852|10595|130399,GPER1|ERN2|ACVR1C,-1
MyList,GO Biological Processes,19,GO:0030865,cortical cytoskeleton organization,19_GO:0009987 cellular process,-2.3,4.6,3.8,30211,60,549,5,0.91,0.41,3993|5357|7429|85369|114793,LLGL2|PLS1|VIL1|STRIP1|FMNL2,-1
MyList,GO Biological Processes,19,GO:0046324,regulation of glucose import,19_GO:0051179 localization,-2.3,4.6,3.8,30211,60,549,5,0.91,0.41,3099|5167|6041|55198|100506658,HK2|ENPP1|RNASEL|APPL2|OCLN,-1
MyList,GO Biological Processes,19,GO:0070997,neuron death,19_GO:0009987 cellular process,-2.3,4.6,3.8,30211,60,549,5,0.91,0.41,598|664|1822|51604|84899,BCL2L1|BNIP3|ATN1|PIGT|TMTC4,-1
MyList,KEGG Pathway,24,hsa04730,Long-term depression,,-2.3,4.6,3.8,30211,60,549,5,0.91,0.41,2890|5321|5578|5593|23236,GRIA1|PLA2G4A|PRKCA|PRKG2|PLCB1,-1
MyList,KEGG Pathway,24,hsa04978,Mineral absorption,,-2.3,4.6,3.8,30211,60,549,5,0.91,0.41,475|476|540|55503|55630,ATOX1|ATP1A1|ATP7B|TRPV6|SLC39A4,-1
MyList,GO Biological Processes,19,GO:0043506,regulation of JUN kinase activity,19_GO:0008152 metabolic process,-2.3,4.6,3.8,30211,60,549,5,0.91,0.41,1906|4217|6423|10595|22943,EDN1|MAP3K5|SFRP2|ERN2|DKK1,-1
MyList,GO Biological Processes,19,GO:0030178,negative regulation of Wnt signaling pathway,19_GO:0023052 signaling,-2.3,2.8,3.3,30211,174,549,9,1.6,0.54,267|3484|4188|5800|6423|22881|22943|55612|55681,AMFR|IGFBP1|MDFI|PTPRO|SFRP2|ANKRD6|DKK1|FERMT1|SCYL2,-0.99
MyList,GO Biological Processes,19,GO:0016331,morphogenesis of embryonic epithelium,19_GO:0032502 developmental process,-2.3,3.1,3.4,30211,143,549,8,1.5,0.51,4036|5076|6385|6423|8915|51684|57167|157506,LRP2|PAX2|SDC4|SFRP2|BCL10|SUFU|SALL4|RDH10,-0.99
MyList,Canonical Pathways,11,M5884,NABA CORE MATRISOME,,-2.3,2.4,3.2,30211,275,549,12,2.2,0.62,2199|3484|3914|4148|5549|7057|79625|81578|169044|255631|256158|284217,FBLN2|IGFBP1|LAMB3|MATN3|PRELP|THBS1|NDNF|COL21A1|COL22A1|COL24A1|HMCN2|LAMA1,-0.99
MyList,GO Biological Processes,19,GO:0043523,regulation of neuron apoptotic process,19_GO:0050789 regulation of biological process,-2.3,2.7,3.3,30211,207,549,10,1.8,0.57,598|2149|2539|2896|5063|6647|26471|51804|79625|112399,BCL2L1|F2R|G6PD|GRN|PAK3|SOD1|NUPR1|SIX4|NDNF|EGLN3,-0.99
MyList,GO Biological Processes,19,GO:0072331,signal transduction by p53 class mediator,19_GO:0023052 signaling,-2.3,3.8,3.6,30211,86,549,6,1.1,0.44,23612|26471|27330|64065|79073|340485,PHLDA3|NUPR1|RPS6KA6|PERP|TMEM109|ACER2,-0.99
MyList,GO Biological Processes,19,GO:0009062,fatty acid catabolic process,19_GO:0008152 metabolic process,-2.3,3.8,3.6,30211,86,549,6,1.1,0.44,2639|5467|8309|9663|54677|390916,GCDH|PPARD|ACOX2|LPIN2|CROT|NUDT19,-0.99
MyList,GO Biological Processes,19,GO:0016101,diterpenoid metabolic process,19_GO:0008152 metabolic process,-2.3,3.8,3.6,30211,86,549,6,1.1,0.44,216|231|1592|4036|5467|157506,ALDH1A1|AKR1B1|CYP26A1|LRP2|PPARD|RDH10,-0.99
MyList,Reactome Gene Sets,6,R-HSA-6794362,Protein-protein interactions at synapses,,-2.3,3.8,3.6,30211,86,549,6,1.1,0.44,321|2890|9456|22941|26037|57622,APBA2|GRIA1|HOMER1|SHANK2|SIPA1L1|LRFN1,-0.99
MyList,WikiPathways,27,WP4659,Gastrin signaling pathway,,-2.3,3.4,3.5,30211,114,549,7,1.3,0.48,182|598|5055|5578|8649|9076|64283,JAG1|BCL2L1|SERPINB2|PRKCA|LAMTOR3|CLDN1|ARHGEF28,-0.98
MyList,GO Biological Processes,19,GO:0046329,negative regulation of JNK cascade,19_GO:0023052 signaling,-2.3,5.8,4,30211,38,549,4,0.73,0.36,2122|2150|5187|6423,MECOM|F2RL1|PER1|SFRP2,-0.98
MyList,GO Biological Processes,19,GO:0045616,regulation of keratinocyte differentiation,19_GO:0032502 developmental process,-2.3,5.8,4,30211,38,549,4,0.73,0.36,2118|29841|54206|81537,ETV4|GRHL1|ERRFI1|SGPP1,-0.98
MyList,GO Biological Processes,19,GO:1901186,positive regulation of ERBB signaling pathway,19_GO:0023052 signaling,-2.3,5.8,4,30211,38,549,4,0.73,0.36,134|1839|2852|7039,ADORA1|HBEGF|GPER1|TGFA,-0.98
MyList,GO Biological Processes,19,GO:0071985,multivesicular body sorting pathway,19_GO:0051179 localization,-2.3,5.8,4,30211,38,549,4,0.73,0.36,5874|6272|23086|51028,RAB27B|SORT1|EXPH5|VPS36,-0.98
MyList,GO Biological Processes,19,GO:0042490,mechanoreceptor differentiation,19_GO:0032502 developmental process,-2.3,4.5,3.7,30211,61,549,5,0.91,0.41,182|5357|6385|6647|55283,JAG1|PLS1|SDC4|SOD1|MCOLN3,-0.97
