_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
1,-2.6,C0011876,M1,1,0,DisGeNET,35,Cataract due to diabetes mellitus,,-2.6,11,5.3,30211,22,367,3,0.82,0.47,231|825|2745,AKR1B1|CAPN3|GLRX,-1.2,0
1,-2.6,C0023885,M1,1,0,DisGeNET,35,Liver Abscess,,-2.6,11,5.3,30211,22,367,3,0.82,0.47,1800|1910|4688,DPEP1|EDNRB|NCF2,-1.2,0
1,-2.6,C0024221,M1,1,0,DisGeNET,35,Lymphangioma,,-2.6,11,5.3,30211,22,367,3,0.82,0.47,3791|7422|9508,KDR|VEGFA|ADAMTS3,-1.2,0
1,-2.6,C0028797,M1,1,0,DisGeNET,35,Occupational Diseases,,-2.6,11,5.3,30211,22,367,3,0.82,0.47,1543|1728|2952,CYP1A1|NQO1|GSTT1,-1.2,0
1,-2.6,C0268575,M1,1,0,DisGeNET,35,Isovaleryl-CoA dehydrogenase deficiency,,-2.6,11,5.3,30211,22,367,3,0.82,0.47,5743|7422|10382,PTGS2|VEGFA|TUBB4A,-1.2,0
1,-2.6,C0751689,M1,1,0,DisGeNET,35,Peripheral Nerve Sheath Neoplasm,,-2.6,11,5.3,30211,22,367,3,0.82,0.47,1950|3598|7422,EGF|IL13RA2|VEGFA,-1.2,0
1,-2.6,C4288936,M1,1,0,DisGeNET,35,Hyperkalemic Mineralocorticoid Resistance,,-2.6,11,5.3,30211,22,367,3,0.82,0.47,5172|6559|26249,SLC26A4|SLC12A3|KLHL3,-1.2,0
1,-2.6,C1260954,M1,1,0,DisGeNET,35,Morphologically altered structure,,-2.6,7.2,4.6,30211,46,367,4,1.1,0.54,1950|2735|4322|7422,EGF|GLI1|MMP13|VEGFA,-1.2,0
1,-2.6,C1519678,M1,1,0,DisGeNET,35,Tumor Expansion,,-2.6,7.2,4.6,30211,46,367,4,1.1,0.54,3572|5340|7422|10855,IL6ST|PLG|VEGFA|HPSE,-1.2,0
1,-2.6,C0001925,M1,1,0,DisGeNET,35,Albuminuria,,-2.6,5.4,4.3,30211,76,367,5,1.4,0.61,1356|4036|5743|7422|23005,CP|LRP2|PTGS2|VEGFA|MAPKBP1,-1.2,0
1,-2.6,C2674432,M1,1,0,DisGeNET,35,Reduced bone mineral density,,-2.6,5.4,4.3,30211,76,367,5,1.4,0.61,672|2175|3081|4322|23767,BRCA1|FANCA|HGD|MMP13|FLRT3,-1.2,0
1,-2.6,C0349204,M1,1,0,DisGeNET,35,Nonorganic psychosis,,-2.6,2.6,3.5,30211,376,367,12,3.3,0.93,1610|2908|2952|3606|3933|5327|5340|7295|7422|22987|55808|59272,DAO|NR3C1|GSTT1|IL18|LCN1|PLAT|PLG|TXN|VEGFA|SV2C|ST6GALNAC1|ACE2,-1.2,0
1,-2.6,C1654637,M1,1,0,DisGeNET,35,androgen independent prostate cancer,,-2.6,3.5,3.8,30211,190,367,8,2.2,0.76,1950|2908|3791|5292|5627|5743|29968|338557,EGF|NR3C1|KDR|PIM1|PROS1|PTGS2|PSAT1|FFAR4,-1.2,0
1,-2.6,C0238790,M1,1,0,DisGeNET,35,bone destruction,,-2.6,3.2,3.7,30211,234,367,9,2.5,0.81,132|928|1493|4322|5340|7076|7422|10855|22943,ADK|CD9|CTLA4|MMP13|PLG|TIMP1|VEGFA|HPSE|DKK1,-1.2,0
1,-2.6,C0025289,M1,1,0,DisGeNET,35,Meningitis,,-2.6,3.4,3.8,30211,191,367,8,2.2,0.76,1040|1493|1950|3606|4321|4688|7076|23705,CDS1|CTLA4|EGF|IL18|MMP12|NCF2|TIMP1|CADM1,-1.2,0
1,-2.6,C0011633,M1,1,0,DisGeNET,35,Dermatomyositis,,-2.6,3.2,3.7,30211,235,367,9,2.5,0.81,1493|3572|3606|5743|6646|7076|7422|8878|51660,CTLA4|IL6ST|IL18|PTGS2|SOAT1|TIMP1|VEGFA|SQSTM1|MPC1,-1.2,0
1,-2.6,C0018965,M1,1,0,DisGeNET,35,Hematuria,,-2.6,3.2,3.7,30211,235,367,9,2.5,0.81,652|1493|1543|4643|5627|5743|6446|7422|29968,BMP4|CTLA4|CYP1A1|MYO1E|PROS1|PTGS2|SGK1|VEGFA|PSAT1,-1.2,0
1,-2.6,C0085096,M1,1,0,DisGeNET,35,Peripheral Vascular Diseases,,-2.6,3.8,3.9,30211,150,367,7,1.9,0.71,368|1543|1803|2244|5340|7295|7422,ABCC6|CYP1A1|DPP4|FGB|PLG|TXN|VEGFA,-1.2,0
1,-2.6,C0279607,M1,1,0,DisGeNET,35,Adult Hepatocellular Carcinoma,,-2.6,3.8,3.9,30211,150,367,7,1.9,0.71,1950|3791|5743|7422|9585|10855|23158,EGF|KDR|PTGS2|VEGFA|KIF20B|HPSE|TBC1D9,-1.2,0
1,-2.6,C0036391,M1,1,0,DisGeNET,35,Schwartz-Jampel Syndrome,,-2.6,5.3,4.2,30211,77,367,5,1.4,0.61,231|1822|2321|3791|7422,AKR1B1|ATN1|FLT1|KDR|VEGFA,-1.2,0
1,-2.6,C1961099,M1,1,0,DisGeNET,35,Precursor T-Cell Lymphoblastic Leukemia-Lymphoma,,-2.6,2.2,3.3,30211,644,367,17,4.6,1.1,672|1390|1822|2120|2908|3087|3606|4171|4854|5292|6098|6491|6646|7481|22978|23158|259266,BRCA1|CREM|ATN1|ETV6|NR3C1|HHEX|IL18|MCM2|NOTCH3|PIM1|ROS1|STIL|SOAT1|WNT11|NT5C2|TBC1D9|ASPM,-1.2,0
1,-2.6,C0002152,M1,1,0,DisGeNET,35,Alloxan Diabetes,,-2.6,4.4,4,30211,112,367,6,1.6,0.66,467|1543|1728|5743|7076|7422,ATF3|CYP1A1|NQO1|PTGS2|TIMP1|VEGFA,-1.2,0
1,-2.6,C0035369,M1,1,0,DisGeNET,35,Retroviridae Infections,,-2.6,4.4,4,30211,112,367,6,1.6,0.66,928|3606|7422|7430|10855|23158,CD9|IL18|VEGFA|EZR|HPSE|TBC1D9,-1.2,0
1,-2.6,C0038433,M1,1,0,DisGeNET,35,Streptozotocin Diabetes,,-2.6,4.4,4,30211,112,367,6,1.6,0.66,467|1543|1728|5743|7076|7422,ATF3|CYP1A1|NQO1|PTGS2|TIMP1|VEGFA,-1.2,0
1,-2.6,C0001815,M1,1,0,DisGeNET,35,Primary Myelofibrosis,,-2.6,2.9,3.6,30211,282,367,10,2.7,0.85,928|1822|2006|2120|2321|2735|2908|4322|6646|7422,CD9|ATN1|ELN|ETV6|FLT1|GLI1|NR3C1|MMP13|SOAT1|VEGFA,-1.2,0
1,-2.6,C1865014,M1,1,0,DisGeNET,35,Long philtrum,,-2.6,2.9,3.6,30211,282,367,10,2.7,0.85,523|1822|2006|2245|3832|4854|10020|23096|23261|57492,ATP6V1A|ATN1|ELN|FGD1|KIF11|NOTCH3|GNE|IQSEC2|CAMTA1|ARID1B,-1.2,0
1,-2.6,C2347748,M1,1,0,DisGeNET,35,Adult Erythroleukemia,,-2.6,3.1,3.7,30211,236,367,9,2.5,0.81,231|2034|5292|5327|5743|7076|7422|10159|23158,AKR1B1|EPAS1|PIM1|PLAT|PTGS2|TIMP1|VEGFA|ATP6AP2|TBC1D9,-1.2,0
1,-2.6,C0016052,M1,1,0,DisGeNET,35,Fibromuscular Dysplasia,,-2.6,7,4.6,30211,47,367,4,1.1,0.54,3694|5292|10516|57142,ITGB6|PIM1|FBLN5|RTN4,-1.2,0
1,-2.6,C0158570,M1,1,0,DisGeNET,35,Vascular anomaly,,-2.6,7,4.6,30211,47,367,4,1.1,0.54,2006|2034|3791|7422,ELN|EPAS1|KDR|VEGFA,-1.2,0
1,-2.6,C3887650,M1,1,0,DisGeNET,35,Adult Rickets,,-2.6,7,4.6,30211,47,367,4,1.1,0.54,1591|4036|26227|29968,CYP24A1|LRP2|PHGDH|PSAT1,-1.2,0
1,-2.6,C4551858,M1,1,0,DisGeNET,35,Vesicoureteral Reflux 1,,-2.6,7,4.6,30211,47,367,4,1.1,0.54,1950|2674|7422|59272,EGF|GFRA1|VEGFA|ACE2,-1.2,0
1,-2.6,C4520840,M1,1,0,DisGeNET,35,Erythroleukemia (Erythroid/Myeloid),,-2.6,3.1,3.6,30211,237,367,9,2.5,0.81,231|2034|5292|5327|5743|7076|7422|10159|23158,AKR1B1|EPAS1|PIM1|PLAT|PTGS2|TIMP1|VEGFA|ATP6AP2|TBC1D9,-1.2,0
1,-2.6,C0151718,M1,1,0,DisGeNET,35,Hypocholesterolemia,,-2.6,4.4,4,30211,113,367,6,1.6,0.66,1356|1950|6098|7422|23158|27329,CP|EGF|ROS1|VEGFA|TBC1D9|ANGPTL3,-1.2,0
1,-2.6,C0206638,M1,1,0,DisGeNET,35,Giant Cell Tumor of Bone,,-2.6,4.4,4,30211,113,367,6,1.6,0.66,302|1950|2908|4322|5329|7422,ANXA2|EGF|NR3C1|MMP13|PLAUR|VEGFA,-1.2,0
1,-2.6,C0003499,M1,1,0,DisGeNET,35,Supravalvular aortic stenosis,,-2.6,11,5.2,30211,23,367,3,0.82,0.47,2006|9124|10516,ELN|PDLIM1|FBLN5,-1.2,0
1,-2.6,C0025237,M1,1,0,DisGeNET,35,Melnick-Needles Syndrome,,-2.6,11,5.2,30211,23,367,3,0.82,0.47,2321|3791|7422,FLT1|KDR|VEGFA,-1.2,0
1,-2.6,C0153467,M1,1,0,DisGeNET,35,Malignant tumor of peritoneum,,-2.6,11,5.2,30211,23,367,3,0.82,0.47,672|1728|7422,BRCA1|NQO1|VEGFA,-1.2,0
1,-2.6,C0154832,M1,1,0,DisGeNET,35,Exudative retinopathy,,-2.6,11,5.2,30211,23,367,3,0.82,0.47,3791|7422|51294,KDR|VEGFA|PCDH12,-1.2,0
1,-2.6,C1168250,M1,1,0,DisGeNET,35,Laryngopharyngeal Reflux,,-2.6,11,5.2,30211,23,367,3,0.82,0.47,479|5743|7422,ATP12A|PTGS2|VEGFA,-1.2,0
1,-2.6,C2609253,M1,1,0,DisGeNET,35,Macrovascular disease,,-2.6,11,5.2,30211,23,367,3,0.82,0.47,231|2244|7422,AKR1B1|FGB|VEGFA,-1.2,0
1,-2.6,C3544321,M1,1,0,DisGeNET,35,Treatment-resistant schizophrenia,,-2.6,11,5.2,30211,23,367,3,0.82,0.47,645|2952|7422,BLVRB|GSTT1|VEGFA,-1.2,0
1,-2.6,C3874381,M1,1,0,DisGeNET,35,Childhood nephrotic syndrome,,-2.6,11,5.2,30211,23,367,3,0.82,0.47,928|2908|23158,CD9|NR3C1|TBC1D9,-1.2,0
1,-2.6,C4025690,M1,1,0,DisGeNET,35,Prenatal maternal abnormality,,-2.6,11,5.2,30211,23,367,3,0.82,0.47,2006|3030|3032,ELN|HADHA|HADHB,-1.2,0
1,-2.6,C4025835,M1,1,0,DisGeNET,35,Abnormal nasolacrimal system morphology,,-2.6,11,5.2,30211,23,367,3,0.82,0.47,3832|26227|29968,KIF11|PHGDH|PSAT1,-1.2,0
1,-2.6,C0009421,M1,1,0,DisGeNET,35,Comatose,,-2.6,5.3,4.2,30211,78,367,5,1.4,0.61,445|477|3030|3032|4854,ASS1|ATP1A2|HADHA|HADHB|NOTCH3,-1.2,0
1,-2.6,C0019284,M1,1,0,DisGeNET,35,Diaphragmatic Hernia,,-2.6,5.3,4.2,30211,78,367,5,1.4,0.61,652|1910|2006|4036|7422,BMP4|EDNRB|ELN|LRP2|VEGFA,-1.2,0
1,-2.6,C0270823,M1,1,0,DisGeNET,35,Petit mal status,,-2.6,5.3,4.2,30211,78,367,5,1.4,0.61,290|672|1232|5743|7422,ANPEP|BRCA1|CCR3|PTGS2|VEGFA,-1.2,0
1,-2.6,C0278498,M1,1,0,DisGeNET,35,Malignant neoplasm of stomach stage IV,,-2.6,5.3,4.2,30211,78,367,5,1.4,0.61,1728|3572|3791|7422|9123,NQO1|IL6ST|KDR|VEGFA|SLC16A3,-1.2,0
1,-2.6,C0023904,M1,1,0,DisGeNET,35,"Liver Neoplasms, Experimental",,-2.6,3.8,3.8,30211,152,367,7,1.9,0.71,1317|1356|1543|1728|3791|7498|8848,SLC31A1|CP|CYP1A1|NQO1|KDR|XDH|TSC22D1,-1.2,0
1,-2.6,C0340643,M1,1,0,DisGeNET,35,Dissection of aorta,,-2.6,3.8,3.8,30211,152,367,7,1.9,0.71,1993|2006|3572|3606|4321|10516|59272,ELAVL2|ELN|IL6ST|IL18|MMP12|FBLN5|ACE2,-1.2,0
1,-2.6,C0523465,M1,1,0,DisGeNET,35,Serum albumin measurement,,-2.6,2.5,3.4,30211,433,367,13,3.5,0.96,1136|2628|3707|4643|9508|23158|23261|55351|55691|57210|57492|117247|284217,CHRNA3|GATM|ITPKB|MYO1E|ADAMTS3|TBC1D9|CAMTA1|STK32B|FRMD4A|SLC45A4|ARID1B|SLC16A10|LAMA1,-1.2,0
1,-2.6,C0151889,M1,1,0,DisGeNET,35,Hyperreflexia,,-2.6,2.3,3.4,30211,539,367,15,4.1,1,523|672|767|2006|2175|2731|5340|6491|8878|22978|26999|29968|51294|84879|259266,ATP6V1A|BRCA1|CA8|ELN|FANCA|GLDC|PLG|STIL|SQSTM1|NT5C2|CYFIP2|PSAT1|PCDH12|MFSD2A|ASPM,-1.2,0
1,-2.6,C0021846,M1,1,0,DisGeNET,35,Intestinal Polyps,,-2.6,6.9,4.5,30211,48,367,4,1.1,0.54,231|1950|5743|7422,AKR1B1|EGF|PTGS2|VEGFA,-1.2,0
1,-2.6,C3146257,M1,1,0,DisGeNET,35,Stage II Colon Cancer AJCC v7,,-2.6,6.9,4.5,30211,48,367,4,1.1,0.54,2321|5743|7422|22943,FLT1|PTGS2|VEGFA|DKK1,-1.2,0
1,-2.6,C4525119,M1,1,0,DisGeNET,35,Stage II Colon Cancer AJCC v8,,-2.6,6.9,4.5,30211,48,367,4,1.1,0.54,2321|5743|7422|22943,FLT1|PTGS2|VEGFA|DKK1,-1.2,0
1,-2.6,C0018621,M1,1,0,DisGeNET,35,Hay fever,,-2.6,4.3,4,30211,114,367,6,1.6,0.66,1232|1439|2908|3606|5269|7422,CCR3|CSF2RB|NR3C1|IL18|SERPINB6|VEGFA,-1.2,0
1,-2.6,C1510502,M1,1,0,DisGeNET,35,Oxyphilic Adenoma,,-2.6,4.3,4,30211,114,367,6,1.6,0.66,928|2908|4171|4286|5743|114569,CD9|NR3C1|MCM2|MITF|PTGS2|MAL2,-1.2,0
1,-2.6,C0030186,M1,1,0,DisGeNET,35,Paget Disease Extramammary,,-2.6,5.2,4.2,30211,79,367,5,1.4,0.61,1493|3880|4321|79679|85414,CTLA4|KRT19|MMP12|VTCN1|SLC45A3,-1.2,0
1,-2.5,C0023470,M1,1,0,DisGeNET,35,Myeloid Leukemia,,-2.5,2.6,3.4,30211,385,367,12,3.3,0.93,231|672|1728|2120|2321|3606|3791|5292|5743|7076|7422|23158,AKR1B1|BRCA1|NQO1|ETV6|FLT1|IL18|KDR|PIM1|PTGS2|TIMP1|VEGFA|TBC1D9,-1.1,0
1,-2.5,C0008031,M1,1,0,DisGeNET,35,Chest Pain,,-2.5,3.7,3.8,30211,154,367,7,1.9,0.71,1493|2006|3606|5327|6338|6340|7422,CTLA4|ELN|IL18|PLAT|SCNN1B|SCNN1G|VEGFA,-1.1,0
1,-2.5,C0030809,M1,1,0,DisGeNET,35,Pemphigus Vulgaris,,-2.5,4.3,3.9,30211,115,367,6,1.6,0.66,1493|2908|4321|5055|5340|7422,CTLA4|NR3C1|MMP12|SERPINB2|PLG|VEGFA,-1.1,0
1,-2.5,C1963943,M1,1,0,DisGeNET,35,Atherothrombosis,,-2.5,4.3,3.9,30211,115,367,6,1.6,0.66,3606|5327|5340|5732|5743|59272,IL18|PLAT|PLG|PTGER2|PTGS2|ACE2,-1.1,0
1,-2.5,C0008311,M1,1,0,DisGeNET,35,Cholangitis,,-2.5,5.1,4.1,30211,80,367,5,1.4,0.61,3694|3880|7076|9076|57379,ITGB6|KRT19|TIMP1|CLDN1|AICDA,-1.1,0
1,-2.5,C0151846,M1,1,0,DisGeNET,35,Periosteal Disorder,,-2.5,5.1,4.1,30211,80,367,5,1.4,0.61,2006|5743|7076|7422|54829,ELN|PTGS2|TIMP1|VEGFA|ASPN,-1.1,0
1,-2.5,C0750927,M1,1,0,DisGeNET,35,"Apraxia, Developmental Verbal",,-2.5,5.1,4.1,30211,80,367,5,1.4,0.61,3606|4321|5662|7295|7498,IL18|MMP12|PSD|TXN|XDH,-1.1,0
1,-2.5,C0035435,M1,1,0,DisGeNET,35,Rheumatism,,-2.5,3.3,3.7,30211,197,367,8,2.2,0.76,1493|2908|3606|3791|5743|6646|7422|7429,CTLA4|NR3C1|IL18|KDR|PTGS2|SOAT1|VEGFA|VIL1,-1.1,0
1,-2.5,C0221775,M1,1,0,DisGeNET,35,Lumbar disc disease,,-2.5,6.7,4.4,30211,49,367,4,1.1,0.54,4322|7076|9508|54829,MMP13|TIMP1|ADAMTS3|ASPN,-1.1,0
1,-2.5,C0278479,M1,1,0,DisGeNET,35,Stage II Colon Cancer,,-2.5,6.7,4.4,30211,49,367,4,1.1,0.54,2321|5743|7422|22943,FLT1|PTGS2|VEGFA|DKK1,-1.1,0
1,-2.5,C0549297,M1,1,0,DisGeNET,35,Auricular swelling,,-2.5,6.7,4.4,30211,49,367,4,1.1,0.54,1728|5743|6369|7295,NQO1|PTGS2|CCL24|TXN,-1.1,0
1,-2.5,C0730362,M1,1,0,DisGeNET,35,Disorder of macula of retina,,-2.5,6.7,4.4,30211,49,367,4,1.1,0.54,4036|7422|63901|84293,LRP2|VEGFA|FAM111A|PRXL2A,-1.1,0
1,-2.5,C1135191,M1,1,0,DisGeNET,35,"Heart Failure, Systolic",,-2.5,6.7,4.4,30211,49,367,4,1.1,0.54,1950|5743|7076|59272,EGF|PTGS2|TIMP1|ACE2,-1.1,0
1,-2.5,C1332153,M1,1,0,DisGeNET,35,acute myeloid leukemia with multilineage dysplasia following myelodysplastic syndrome,,-2.5,6.7,4.4,30211,49,367,4,1.1,0.54,1728|2120|2952|23158,NQO1|ETV6|GSTT1|TBC1D9,-1.1,0
1,-2.5,C1514428,M1,1,0,DisGeNET,35,Primary peritoneal carcinoma,,-2.5,6.7,4.4,30211,49,367,4,1.1,0.54,672|1800|3791|7422,BRCA1|DPEP1|KDR|VEGFA,-1.1,0
1,-2.5,C0280313,M1,1,0,DisGeNET,35,Squamous cell carcinoma of oropharynx,,-2.5,3.7,3.8,30211,155,367,7,1.9,0.71,672|2810|3791|3933|4322|5743|23705,BRCA1|SFN|KDR|LCN1|MMP13|PTGS2|CADM1,-1.1,0
1,-2.5,C0751956,M1,1,0,DisGeNET,35,Acute Cerebrovascular Accidents,,-2.5,3.7,3.8,30211,155,367,7,1.9,0.71,3791|4321|5327|5340|5743|6559|7422,KDR|MMP12|PLAT|PLG|PTGS2|SLC12A3|VEGFA,-1.1,0
1,-2.5,C0013366,M1,1,0,DisGeNET,35,Dyschondroplasias,,-2.5,10,5,30211,24,367,3,0.82,0.47,2321|3791|7422,FLT1|KDR|VEGFA,-1.1,0
1,-2.5,C0036396,M1,1,0,DisGeNET,35,Sciatica,,-2.5,10,5,30211,24,367,3,0.82,0.47,1800|3929|282991,DPEP1|LBP|BLOC1S2,-1.1,0
1,-2.5,C0236848,M1,1,0,DisGeNET,35,Age-related cognitive decline,,-2.5,10,5,30211,24,367,3,0.82,0.47,1610|4036|5627,DAO|LRP2|PROS1,-1.1,0
1,-2.5,C0392607,M1,1,0,DisGeNET,35,Severe combined immunodeficiency due to adenosine deaminase deficiency,,-2.5,10,5,30211,24,367,3,0.82,0.47,132|1803|22978,ADK|DPP4|NT5C2,-1.1,0
1,-2.5,C0521694,M1,1,0,DisGeNET,35,Atrophic retina,,-2.5,10,5,30211,24,367,3,0.82,0.47,3791|7422|284217,KDR|VEGFA|LAMA1,-1.1,0
1,-2.5,C1333763,M1,1,0,DisGeNET,35,Gastric Cardia Carcinoma,,-2.5,10,5,30211,24,367,3,0.82,0.47,1543|2952|3880,CYP1A1|GSTT1|KRT19,-1.1,0
1,-2.5,C1527352,M1,1,0,DisGeNET,35,Hepatic Form of Wilson Disease,,-2.5,10,5,30211,24,367,3,0.82,0.47,2|1356|7076,A2M|CP|TIMP1,-1.1,0
1,-2.5,C1563705,M1,1,0,DisGeNET,35,"Nephrogenic Diabetes Insipidus, Type I",,-2.5,10,5,30211,24,367,3,0.82,0.47,392|5327|10159,ARHGAP1|PLAT|ATP6AP2,-1.1,0
1,-2.5,C3178801,M1,1,0,DisGeNET,35,"Stroke, Lacunar",,-2.5,10,5,30211,24,367,3,0.82,0.47,4854|5327|59272,NOTCH3|PLAT|ACE2,-1.1,0
1,-2.5,C0392885,M1,1,0,DisGeNET,35,High density lipoprotein measurement,,-2.5,2.3,3.3,30211,545,367,15,4.1,1,477|825|2908|3572|3705|3791|4322|4854|5329|7429|10144|10418|11343|23705|81579,ATP1A2|CAPN3|NR3C1|IL6ST|ITPK1|KDR|MMP13|NOTCH3|PLAUR|VIL1|FAM13A|SPON1|MGLL|CADM1|PLA2G12A,-1.1,0
1,-2.5,C0036095,M1,1,0,DisGeNET,35,Salivary Gland Neoplasms,,-2.5,4.3,3.9,30211,116,367,6,1.6,0.66,1728|2120|2175|5743|51514|259266,NQO1|ETV6|FANCA|PTGS2|DTL|ASPM,-1.1,0
1,-2.5,C0019158,M1,1,0,DisGeNET,35,Hepatitis,,-2.5,2.1,3.3,30211,656,367,17,4.6,1.1,622|1493|1803|1822|2908|2952|3606|3929|4322|5743|7295|7422|8878|11082|11343|55872|338557,BDH1|CTLA4|DPP4|ATN1|NR3C1|GSTT1|IL18|LBP|MMP13|PTGS2|TXN|VEGFA|SQSTM1|ESM1|MGLL|PBK|FFAR4,-1.1,0
1,-2.5,C0275518,M1,1,0,DisGeNET,35,Acute infectious disease,,-2.5,3.3,3.6,30211,198,367,8,2.2,0.76,467|928|1232|1493|3606|5269|7422|22978,ATF3|CD9|CCR3|CTLA4|IL18|SERPINB6|VEGFA|NT5C2,-1.1,0
1,-2.5,C0018681,M1,1,0,DisGeNET,35,Headache,,-2.5,2.7,3.4,30211,338,367,11,3,0.89,231|1493|1803|1950|2321|5067|5743|6559|7422|9123|284217,AKR1B1|CTLA4|DPP4|EGF|FLT1|CNTN3|PTGS2|SLC12A3|VEGFA|SLC16A3|LAMA1,-1.1,0
1,-2.5,C0020542,M1,1,0,DisGeNET,35,Pulmonary Hypertension,,-2.5,3.7,3.7,30211,156,367,7,1.9,0.71,1317|1543|1910|2034|5743|7422|10516,SLC31A1|CYP1A1|EDNRB|EPAS1|PTGS2|VEGFA|FBLN5,-1.1,0
1,-2.5,C0302511,M1,1,0,DisGeNET,35,Small for gestational age fetus,,-2.5,3.7,3.7,30211,156,367,7,1.9,0.71,2175|2321|3030|3032|23096|51053|63901,FANCA|FLT1|HADHA|HADHB|IQSEC2|GMNN|FAM111A,-1.1,0
1,-2.5,C0036205,M1,1,0,DisGeNET,35,"Sarcoidosis, Pulmonary",,-2.5,5.1,4.1,30211,81,367,5,1.4,0.61,3606|4321|5743|7422|59272,IL18|MMP12|PTGS2|VEGFA|ACE2,-1.1,0
1,-2.5,C0151311,M1,1,0,DisGeNET,35,Cranial nerve palsies,,-2.5,5.1,4.1,30211,81,367,5,1.4,0.61,672|1493|2175|4854|22943,BRCA1|CTLA4|FANCA|NOTCH3|DKK1,-1.1,0
1,-2.5,C1720830,M1,1,0,DisGeNET,35,Painful Bladder Syndrome,,-2.5,5.1,4.1,30211,81,367,5,1.4,0.61,2|290|5743|7422|284217,A2M|ANPEP|PTGS2|VEGFA|LAMA1,-1.1,0
1,-2.5,C0012739,M1,1,0,DisGeNET,35,Disseminated Intravascular Coagulation,,-2.5,4.2,3.9,30211,117,367,6,1.6,0.66,1950|5327|5340|5627|6491|7422,EGF|PLAT|PLG|PROS1|STIL|VEGFA,-1.1,0
1,-2.5,C0206681,M1,1,0,DisGeNET,35,"Adenocarcinoma, Clear Cell",,-2.5,4.2,3.9,30211,117,367,6,1.6,0.66,1493|2120|2810|7422|9133|85413,CTLA4|ETV6|SFN|VEGFA|CCNB2|SLC22A16,-1.1,0
1,-2.5,C1511789,M1,1,0,DisGeNET,35,Desmoplastic,,-2.5,4.2,3.9,30211,117,367,6,1.6,0.66,672|2006|2735|3791|7076|10855,BRCA1|ELN|GLI1|KDR|TIMP1|HPSE,-1.1,0
1,-2.5,C0007758,M1,1,0,DisGeNET,35,Cerebellar Ataxia,,-2.5,2.4,3.3,30211,441,367,13,3.5,0.96,477|672|767|1356|1822|1950|5358|8878|9585|23154|23261|51294|60481,ATP1A2|BRCA1|CA8|CP|ATN1|EGF|PLS3|SQSTM1|KIF20B|NCDN|CAMTA1|PCDH12|ELOVL5,-1.1,0
1,-2.5,C0032584,M1,1,0,DisGeNET,35,polyps,,-2.5,2.5,3.4,30211,390,367,12,3.3,0.93,1591|1950|2908|3030|5743|6369|6583|7422|8878|10855|22978|259266,CYP24A1|EGF|NR3C1|HADHA|PTGS2|CCL24|SLC22A4|VEGFA|SQSTM1|HPSE|NT5C2|ASPM,-1.1,0
1,-2.5,C4722419,M1,1,0,DisGeNET,35,Extrapulmonary Small Cell Carcinoma,,-2.5,3.7,3.7,30211,157,367,7,1.9,0.71,467|1728|1993|2952|4322|5743|7422,ATF3|NQO1|ELAVL2|GSTT1|MMP13|PTGS2|VEGFA,-1.1,0
1,-2.5,C0263874,M1,1,0,DisGeNET,35,Degeneration of lumbar intervertebral disc,,-2.5,6.6,4.4,30211,50,367,4,1.1,0.54,4322|7422|9508|54829,MMP13|VEGFA|ADAMTS3|ASPN,-1.1,0
1,-2.5,C0002893,M1,1,0,DisGeNET,35,Refractory anemias,,-2.5,2.7,3.4,30211,340,367,11,3,0.89,220|652|1356|1728|1822|2034|3606|7422|9076|23158|80258,ALDH1A3|BMP4|CP|NQO1|ATN1|EPAS1|IL18|VEGFA|CLDN1|TBC1D9|EFHC2,-1.1,0
1,-2.5,C0026106,M1,1,0,DisGeNET,35,Mild Mental Retardation,,-2.5,2.7,3.4,30211,340,367,11,3,0.89,767|825|2245|3832|7430|10020|23096|23261|55351|57492|85465,CA8|CAPN3|FGD1|KIF11|EZR|GNE|IQSEC2|CAMTA1|STK32B|ARID1B|SELENOI,-1.1,0
1,-2.5,C1658953,M1,1,0,DisGeNET,35,tumor vasculature,,-2.5,3.3,3.6,30211,200,367,8,2.2,0.76,290|1822|1910|2321|3598|3791|5743|7422,ANPEP|ATN1|EDNRB|FLT1|IL13RA2|KDR|PTGS2|VEGFA,-1.1,0
1,-2.5,C3642347,M1,1,0,DisGeNET,35,Basal-Like Breast Carcinoma,,-2.5,3,3.5,30211,245,367,9,2.5,0.81,231|392|672|1410|1950|1993|2735|3598|9076,AKR1B1|ARHGAP1|BRCA1|CRYAB|EGF|ELAVL2|GLI1|IL13RA2|CLDN1,-1.1,0
1,-2.5,C0015674,M1,1,0,DisGeNET,35,Chronic Fatigue Syndrome,,-2.5,4.2,3.8,30211,118,367,6,1.6,0.66,928|2120|2908|3606|5743|10855,CD9|ETV6|NR3C1|IL18|PTGS2|HPSE,-1.1,0
1,-2.5,C4317089,M1,1,0,DisGeNET,35,Infantile hemangioma,,-2.5,5,4,30211,82,367,5,1.4,0.61,2321|3791|4854|7422|10159,FLT1|KDR|NOTCH3|VEGFA|ATP6AP2,-1.1,0
