Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
GO Biological Processes,19,GO:0045860,positive regulation of protein kinase activity,19_GO:0048518 positive regulation of biological process,-2.5,2.5,3.3,30211,393,367,12,3.3,0.93,994|1136|1950|2321|3606|6385|7295|7422|7481|22943|28984|51704,CDC25B|CHRNA3|EGF|FLT1|IL18|SDC4|TXN|VEGFA|WNT11|DKK1|RGCC|GPRC5B,-0.87,MyList
GO Biological Processes,19,GO:0051897,positive regulation of protein kinase B signaling,19_GO:0023052 signaling,-2.5,4.2,3.8,30211,119,367,6,1.6,0.66,1950|3606|4036|7295|10855|57142,EGF|IL18|LRP2|TXN|HPSE|RTN4,-0.86,MyList
KEGG Pathway,24,hsa00330,Arginine and proline metabolism,,-2.5,6.5,4.3,30211,51,367,4,1.1,0.54,1610|2628|4942|8659,DAO|GATM|OAT|ALDH4A1,-0.86,MyList
GO Biological Processes,19,GO:0042572,retinol metabolic process,19_GO:0008152 metabolic process,-2.5,6.5,4.3,30211,51,367,4,1.1,0.54,220|231|1543|157506,ALDH1A3|AKR1B1|CYP1A1|RDH10,-0.86,MyList
GO Biological Processes,19,GO:1903829,positive regulation of protein localization,19_GO:0051179 localization,-2.5,2.4,3.3,30211,446,367,13,3.5,0.96,1950|2040|2244|2810|5743|7429|7430|8878|8934|9585|55691|57142|161291,EGF|STOM|FGB|SFN|PTGS2|VIL1|EZR|SQSTM1|RAB29|KIF20B|FRMD4A|RTN4|TMEM30B,-0.86,MyList
GO Biological Processes,19,GO:0060993,kidney morphogenesis,19_GO:0032502 developmental process,-2.5,5,4,30211,83,367,5,1.4,0.61,652|2650|7481|26249|80000,BMP4|GCNT1|WNT11|KLHL3|GREB1L,-0.86,MyList
GO Biological Processes,19,GO:0001523,retinoid metabolic process,19_GO:0008152 metabolic process,-2.5,5,4,30211,83,367,5,1.4,0.61,220|231|1543|4036|157506,ALDH1A3|AKR1B1|CYP1A1|LRP2|RDH10,-0.86,MyList
GO Biological Processes,19,GO:0140013,meiotic nuclear division,19_GO:0022414 reproductive process,-2.5,3.6,3.7,30211,160,367,7,1.9,0.71,994|2175|9133|9985|55706|164045|259266,CDC25B|FANCA|CCNB2|REC8|NDC1|HFM1|ASPM,-0.85,MyList
GO Biological Processes,19,GO:0045765,regulation of angiogenesis,19_GO:0032502 developmental process,-2.5,2.6,3.4,30211,345,367,11,3,0.89,306|672|1232|2321|3087|3791|5797|6369|7422|27329|28984,ANXA3|BRCA1|CCR3|FLT1|HHEX|KDR|PTPRM|CCL24|VEGFA|ANGPTL3|RGCC,-0.85,MyList
GO Biological Processes,19,GO:0071277,cellular response to calcium ion,19_GO:0050896 response to stimulus,-2.4,4.9,4,30211,84,367,5,1.4,0.61,825|1800|3707|6860|57586,CAPN3|DPEP1|ITPKB|SYT4|SYT13,-0.84,MyList
GO Biological Processes,19,GO:0043281,regulation of cysteine-type endopeptidase activity involved in apoptotic process,19_GO:0008152 metabolic process,-2.4,3.2,3.5,30211,204,367,8,2.2,0.76,1410|1800|2810|5329|5743|7422|7429|7498,CRYAB|DPEP1|SFN|PLAUR|PTGS2|VEGFA|VIL1|XDH,-0.84,MyList
GO Biological Processes,19,GO:0006954,inflammatory response,19_GO:0050896 response to stimulus,-2.4,2.3,3.2,30211,504,367,14,3.8,1,2|445|1232|1999|3606|3694|3929|5732|5743|6338|6369|7076|11343|338557,A2M|ASS1|CCR3|ELF3|IL18|ITGB6|LBP|PTGER2|PTGS2|SCNN1B|CCL24|TIMP1|MGLL|FFAR4,-0.83,MyList
GO Biological Processes,19,GO:0060441,epithelial tube branching involved in lung morphogenesis,19_GO:0032502 developmental process,-2.4,9.5,4.8,30211,26,367,3,0.82,0.47,652|157506|284217,BMP4|RDH10|LAMA1,-0.83,MyList
GO Biological Processes,19,GO:0003156,regulation of animal organ formation,19_GO:0032502 developmental process,-2.4,9.5,4.8,30211,26,367,3,0.82,0.47,652|7481|22943,BMP4|WNT11|DKK1,-0.83,MyList
GO Biological Processes,19,GO:0008207,C21-steroid hormone metabolic process,19_GO:0008152 metabolic process,-2.4,9.5,4.8,30211,26,367,3,0.82,0.47,231|1910|6338,AKR1B1|EDNRB|SCNN1B,-0.83,MyList
GO Biological Processes,19,GO:0051894,positive regulation of focal adhesion assembly,19_GO:0022610 biological adhesion,-2.4,9.5,4.8,30211,26,367,3,0.82,0.47,3791|6385|7422,KDR|SDC4|VEGFA,-0.83,MyList
GO Biological Processes,19,GO:0071549,cellular response to dexamethasone stimulus,19_GO:0050896 response to stimulus,-2.4,9.5,4.8,30211,26,367,3,0.82,0.47,445|2908|5327,ASS1|NR3C1|PLAT,-0.83,MyList
GO Biological Processes,19,GO:0061138,morphogenesis of a branching epithelium,19_GO:0032502 developmental process,-2.4,3.6,3.6,30211,162,367,7,1.9,0.71,652|1950|3791|7422|80000|157506|284217,BMP4|EGF|KDR|VEGFA|GREB1L|RDH10|LAMA1,-0.83,MyList
GO Biological Processes,19,GO:0048469,cell maturation,19_GO:0032502 developmental process,-2.4,3.6,3.6,30211,162,367,7,1.9,0.71,231|994|2034|3791|4897|7422|9985,AKR1B1|CDC25B|EPAS1|KDR|NRCAM|VEGFA|REC8,-0.83,MyList
GO Biological Processes,19,GO:0051347,positive regulation of transferase activity,19_GO:0065007 biological regulation,-2.4,2.2,3.2,30211,559,367,15,4.1,1,994|1136|1950|2321|3606|3791|6098|6385|7295|7422|7481|22943|28984|51704|79075,CDC25B|CHRNA3|EGF|FLT1|IL18|KDR|ROS1|SDC4|TXN|VEGFA|WNT11|DKK1|RGCC|GPRC5B|DSCC1,-0.83,MyList
GO Biological Processes,19,GO:2000177,regulation of neural precursor cell proliferation,19_GO:0050789 regulation of biological process,-2.4,4.8,3.9,30211,85,367,5,1.4,0.61,1950|2735|4036|7422|259266,EGF|GLI1|LRP2|VEGFA|ASPM,-0.83,MyList
GO Biological Processes,19,GO:0046889,positive regulation of lipid biosynthetic process,19_GO:0048518 positive regulation of biological process,-2.4,4.8,3.9,30211,85,367,5,1.4,0.61,5743|60481|84879|85414|157506,PTGS2|ELOVL5|MFSD2A|SLC45A3|RDH10,-0.83,MyList
GO Biological Processes,19,GO:0051056,regulation of small GTPase mediated signal transduction,19_GO:0023052 signaling,-2.4,2.8,3.4,30211,299,367,10,2.7,0.85,392|2245|3707|5662|8878|10144|23075|23096|23229|93663,ARHGAP1|FGD1|ITPKB|PSD|SQSTM1|FAM13A|SWAP70|IQSEC2|ARHGEF9|ARHGAP18,-0.83,MyList
GO Biological Processes,19,GO:0001838,embryonic epithelial tube formation,19_GO:0032502 developmental process,-2.4,4,3.7,30211,122,367,6,1.6,0.66,652|4036|6385|6491|9585|57216,BMP4|LRP2|SDC4|STIL|KIF20B|VANGL2,-0.83,MyList
GO Biological Processes,19,GO:0048593,camera-type eye morphogenesis,19_GO:0032502 developmental process,-2.4,4,3.7,30211,122,367,6,1.6,0.66,220|652|3791|5797|7422|84879,ALDH1A3|BMP4|KDR|PTPRM|VEGFA|MFSD2A,-0.83,MyList
GO Biological Processes,19,GO:0042886,amide transport,19_GO:0051179 localization,-2.4,4,3.7,30211,122,367,6,1.6,0.66,4036|4257|6564|54097|117247|338557,LRP2|MGST1|SLC15A1|FAM3B|SLC16A10|FFAR4,-0.83,MyList
GO Biological Processes,19,GO:1902904,negative regulation of supramolecular fiber organization,19_GO:0048519 negative regulation of biological process,-2.4,3.5,3.6,30211,163,367,7,1.9,0.71,822|1410|7429|9168|10382|23075|80206,CAPG|CRYAB|VIL1|TMSB10|TUBB4A|SWAP70|FHOD3,-0.82,MyList
WikiPathways,27,WP2406,Cardiac progenitor differentiation,,-2.4,6.2,4.2,30211,53,367,4,1.1,0.54,290|652|3791|22943,ANPEP|BMP4|KDR|DKK1,-0.82,MyList
GO Biological Processes,19,GO:0015909,long-chain fatty acid transport,19_GO:0051179 localization,-2.4,6.2,4.2,30211,53,367,4,1.1,0.54,11001|28965|81579|84879,SLC27A2|SLC27A6|PLA2G12A|MFSD2A,-0.82,MyList
GO Biological Processes,19,GO:0009410,response to xenobiotic stimulus,19_GO:0050896 response to stimulus,-2.4,2.5,3.3,30211,401,367,12,3.3,0.93,368|445|1543|1728|1800|2327|3030|5743|5797|6338|57552|221357,ABCC6|ASS1|CYP1A1|NQO1|DPEP1|FMO2|HADHA|PTGS2|PTPRM|SCNN1B|NCEH1|GSTA5,-0.82,MyList
GO Biological Processes,19,GO:0060326,cell chemotaxis,19_GO:0040011 locomotion,-2.4,3.2,3.5,30211,207,367,8,2.2,0.76,1232|1910|2321|3929|6369|7422|151647|284340,CCR3|EDNRB|FLT1|LBP|CCL24|VEGFA|TAFA4|CXCL17,-0.82,MyList
GO Biological Processes,19,GO:0008202,steroid metabolic process,19_GO:0008152 metabolic process,-2.4,2.9,3.4,30211,253,367,9,2.5,0.81,231|1543|1591|1910|4036|6338|6646|11001|27329,AKR1B1|CYP1A1|CYP24A1|EDNRB|LRP2|SCNN1B|SOAT1|SLC27A2|ANGPTL3,-0.82,MyList
GO Biological Processes,19,GO:0001892,embryonic placenta development,19_GO:0022414 reproductive process,-2.4,4.8,3.9,30211,86,367,5,1.4,0.61,2034|3880|5340|51294|113026,EPAS1|KRT19|PLG|PCDH12|PLCD3,-0.81,MyList
GO Biological Processes,19,GO:0016101,diterpenoid metabolic process,19_GO:0008152 metabolic process,-2.4,4.8,3.9,30211,86,367,5,1.4,0.61,220|231|1543|4036|157506,ALDH1A3|AKR1B1|CYP1A1|LRP2|RDH10,-0.81,MyList
GO Biological Processes,19,GO:1901342,regulation of vasculature development,19_GO:0032502 developmental process,-2.4,2.6,3.3,30211,351,367,11,3,0.89,306|672|1232|2321|3087|3791|5797|6369|7422|27329|28984,ANXA3|BRCA1|CCR3|FLT1|HHEX|KDR|PTPRM|CCL24|VEGFA|ANGPTL3|RGCC,-0.81,MyList
KEGG Pathway,24,hsa01040,Biosynthesis of unsaturated fatty acids,,-2.4,9.1,4.7,30211,27,367,3,0.82,0.47,51495|60481|79071,HACD3|ELOVL5|ELOVL6,-0.8,MyList
GO Biological Processes,19,GO:0035640,exploration behavior,19_GO:0007610 behavior,-2.4,9.1,4.7,30211,27,367,3,0.82,0.47,477|1803|5179,ATP1A2|DPP4|PENK,-0.8,MyList
GO Biological Processes,19,GO:0001662,behavioral fear response,19_GO:0007610 behavior,-2.4,9.1,4.7,30211,27,367,3,0.82,0.47,477|1803|5179,ATP1A2|DPP4|PENK,-0.8,MyList
Canonical Pathways,11,M33,PID GLYPICAN 1PATHWAY,,-2.4,9.1,4.7,30211,27,367,3,0.82,0.47,2321|7422|284217,FLT1|VEGFA|LAMA1,-0.8,MyList
GO Biological Processes,19,GO:0046337,phosphatidylethanolamine metabolic process,19_GO:0008152 metabolic process,-2.4,9.1,4.7,30211,27,367,3,0.82,0.47,55500|57110|85465,ETNK1|PLAAT1|SELENOI,-0.8,MyList
GO Biological Processes,19,GO:0042119,neutrophil activation,19_GO:0002376 immune system process,-2.4,9.1,4.7,30211,27,367,3,0.82,0.47,306|3606|6338,ANXA3|IL18|SCNN1B,-0.8,MyList
GO Biological Processes,19,GO:0042278,purine nucleoside metabolic process,19_GO:0008152 metabolic process,-2.4,9.1,4.7,30211,27,367,3,0.82,0.47,132|7498|22978,ADK|XDH|NT5C2,-0.8,MyList
GO Biological Processes,19,GO:0071467,cellular response to pH,19_GO:0050896 response to stimulus,-2.4,9.1,4.7,30211,27,367,3,0.82,0.47,6338|6340|84329,SCNN1B|SCNN1G|HVCN1,-0.8,MyList
GO Biological Processes,19,GO:0071320,cellular response to cAMP,19_GO:0050896 response to stimulus,-2.4,6.1,4.2,30211,54,367,4,1.1,0.54,445|2889|5179|7430,ASS1|RAPGEF1|PENK|EZR,-0.8,MyList
GO Biological Processes,19,GO:0032508,DNA duplex unwinding,19_GO:0009987 cellular process,-2.4,4.7,3.9,30211,87,367,5,1.4,0.61,4171|4175|54821|79075|164045,MCM2|MCM6|ERCC6L|DSCC1|HFM1,-0.8,MyList
GO Biological Processes,19,GO:0098661,inorganic anion transmembrane transport,19_GO:0051179 localization,-2.4,4.7,3.9,30211,87,367,5,1.4,0.61,5172|6559|9498|83959|219855,SLC26A4|SLC12A3|SLC4A8|SLC4A11|SLC37A2,-0.8,MyList
GO Biological Processes,19,GO:0120035,regulation of plasma membrane bounded cell projection organization,19_GO:0050789 regulation of biological process,-2.4,2.1,3.1,30211,622,367,16,4.4,1.1,1136|2889|4897|7422|7429|7430|8814|8934|9842|22943|54443|57142|80258|83999|84879|154141,CHRNA3|RAPGEF1|NRCAM|VEGFA|VIL1|EZR|CDKL1|RAB29|PLEKHM1|DKK1|ANLN|RTN4|EFHC2|KREMEN1|MFSD2A|MBOAT1,-0.8,MyList
GO Biological Processes,19,GO:0071695,anatomical structure maturation,19_GO:0032502 developmental process,-2.4,3.1,3.4,30211,210,367,8,2.2,0.76,231|994|2034|3791|4897|7422|9985|10159,AKR1B1|CDC25B|EPAS1|KDR|NRCAM|VEGFA|REC8|ATP6AP2,-0.79,MyList
GO Biological Processes,19,GO:0010631,epithelial cell migration,19_GO:0040011 locomotion,-2.4,4.7,3.8,30211,88,367,5,1.4,0.61,1803|3791|6286|7422|54443,DPP4|KDR|S100P|VEGFA|ANLN,-0.78,MyList
GO Biological Processes,19,GO:0035383,thioester metabolic process,19_GO:0008152 metabolic process,-2.4,4.7,3.8,30211,88,367,5,1.4,0.61,60481|79071|284486|341392|390916,ELOVL5|ELOVL6|THEM5|ACSM4|NUDT19,-0.78,MyList
GO Biological Processes,19,GO:0006637,acyl-CoA metabolic process,19_GO:0008152 metabolic process,-2.4,4.7,3.8,30211,88,367,5,1.4,0.61,60481|79071|284486|341392|390916,ELOVL5|ELOVL6|THEM5|ACSM4|NUDT19,-0.78,MyList
KEGG Pathway,24,hsa04512,ECM-receptor interaction,,-2.4,4.7,3.8,30211,88,367,5,1.4,0.61,3694|3910|6385|22987|284217,ITGB6|LAMA4|SDC4|SV2C|LAMA1,-0.78,MyList
GO Biological Processes,19,GO:0034754,cellular hormone metabolic process,19_GO:0008152 metabolic process,-2.3,3.9,3.6,30211,126,367,6,1.6,0.66,220|231|1543|1910|6338|157506,ALDH1A3|AKR1B1|CYP1A1|EDNRB|SCNN1B|RDH10,-0.78,MyList
GO Biological Processes,19,GO:0032835,glomerulus development,19_GO:0032502 developmental process,-2.3,6,4.1,30211,55,367,4,1.1,0.54,652|1910|4643|4854,BMP4|EDNRB|MYO1E|NOTCH3,-0.78,MyList
GO Biological Processes,19,GO:0048762,mesenchymal cell differentiation,19_GO:0032502 developmental process,-2.3,3.4,3.5,30211,168,367,7,1.9,0.71,652|1910|7481|57142|81610|157506|202151,BMP4|EDNRB|WNT11|RTN4|FAM83D|RDH10|RANBP3L,-0.77,MyList
GO Biological Processes,19,GO:0051591,response to cAMP,19_GO:0050896 response to stimulus,-2.3,4.6,3.8,30211,89,367,5,1.4,0.61,445|2889|5179|5327|7430,ASS1|RAPGEF1|PENK|PLAT|EZR,-0.77,MyList
Canonical Pathways,11,M77,PID WNT SIGNALING PATHWAY,,-2.3,8.8,4.6,30211,28,367,3,0.82,0.47,10159|22943|83999,ATP6AP2|DKK1|KREMEN1,-0.77,MyList
GO Biological Processes,19,GO:0002209,behavioral defense response,19_GO:0007610 behavior,-2.3,8.8,4.6,30211,28,367,3,0.82,0.47,477|1803|5179,ATP1A2|DPP4|PENK,-0.77,MyList
GO Biological Processes,19,GO:0008299,isoprenoid biosynthetic process,19_GO:0008152 metabolic process,-2.3,8.8,4.6,30211,28,367,3,0.82,0.47,220|1543|157506,ALDH1A3|CYP1A1|RDH10,-0.77,MyList
Reactome Gene Sets,6,R-HSA-1855204,Synthesis of IP3 and IP4 in the cytosol,,-2.3,8.8,4.6,30211,28,367,3,0.82,0.47,3705|3707|113026,ITPK1|ITPKB|PLCD3,-0.77,MyList
KEGG Pathway,24,hsa00650,Butanoate metabolism,,-2.3,8.8,4.6,30211,28,367,3,0.82,0.47,622|3030|341392,BDH1|HADHA|ACSM4,-0.77,MyList
GO Biological Processes,19,GO:0032989,cellular component morphogenesis,19_GO:0032502 developmental process,-2.3,2.2,3.1,30211,573,367,15,4.1,1,825|928|3880|4036|4854|4897|5797|6446|7422|9585|23767|26999|51299|80206|284217,CAPN3|CD9|KRT19|LRP2|NOTCH3|NRCAM|PTPRM|SGK1|VEGFA|KIF20B|FLRT3|CYFIP2|NRN1|FHOD3|LAMA1,-0.76,MyList
GO Biological Processes,19,GO:0048639,positive regulation of developmental growth,19_GO:0040007 growth,-2.3,3.4,3.5,30211,169,367,7,1.9,0.71,825|2735|5292|6860|7422|7429|7430,CAPN3|GLI1|PIM1|SYT4|VEGFA|VIL1|EZR,-0.76,MyList
GO Biological Processes,19,GO:0071363,cellular response to growth factor stimulus,19_GO:0050896 response to stimulus,-2.3,2.3,3.1,30211,464,367,13,3.5,0.96,652|2321|2674|2889|2908|3694|3791|4036|5179|7422|7429|9076|23767,BMP4|FLT1|GFRA1|RAPGEF1|NR3C1|ITGB6|KDR|LRP2|PENK|VEGFA|VIL1|CLDN1|FLRT3,-0.76,MyList
GO Biological Processes,19,GO:0010564,regulation of cell cycle process,19_GO:0050789 regulation of biological process,-2.3,2,3,30211,688,367,17,4.6,1.1,652|672|899|994|1543|1950|2735|3832|6491|9585|9787|28984|51514|54443|57379|64793|81610,BMP4|BRCA1|CCNF|CDC25B|CYP1A1|EGF|GLI1|KIF11|STIL|KIF20B|DLGAP5|RGCC|DTL|ANLN|AICDA|CEP85|FAM83D,-0.76,MyList
GO Biological Processes,19,GO:0045931,positive regulation of mitotic cell cycle,19_GO:0048518 positive regulation of biological process,-2.3,3.9,3.6,30211,128,367,6,1.6,0.66,994|1543|6491|9787|28984|51514,CDC25B|CYP1A1|STIL|DLGAP5|RGCC|DTL,-0.76,MyList
GO Biological Processes,19,GO:0048660,regulation of smooth muscle cell proliferation,19_GO:0050789 regulation of biological process,-2.3,3.4,3.5,30211,170,367,7,1.9,0.71,652|2006|3606|4854|5743|8840|59272,BMP4|ELN|IL18|NOTCH3|PTGS2|CCN4|ACE2,-0.75,MyList
KEGG Pathway,24,hsa05206,MicroRNAs in cancer,,-2.3,2.7,3.2,30211,310,367,10,2.7,0.85,672|994|1591|4854|5268|5292|5743|7422|7430|85414,BRCA1|CDC25B|CYP24A1|NOTCH3|SERPINB5|PIM1|PTGS2|VEGFA|EZR|SLC45A3,-0.75,MyList
GO Biological Processes,19,GO:0001763,morphogenesis of a branching structure,19_GO:0032502 developmental process,-2.3,3.4,3.4,30211,171,367,7,1.9,0.71,652|1950|3791|7422|80000|157506|284217,BMP4|EGF|KDR|VEGFA|GREB1L|RDH10|LAMA1,-0.74,MyList
GO Biological Processes,19,GO:0051099,positive regulation of binding,19_GO:0065007 biological regulation,-2.3,3.4,3.4,30211,171,367,7,1.9,0.71,302|652|1950|5329|7295|10418|51053,ANXA2|BMP4|EGF|PLAUR|TXN|SPON1|GMNN,-0.74,MyList
Canonical Pathways,11,M100,PID SHP2 PATHWAY,,-2.3,5.8,4,30211,57,367,4,1.1,0.54,1950|3572|3791|7422,EGF|IL6ST|KDR|VEGFA,-0.74,MyList
Reactome Gene Sets,6,R-HSA-2980736,Peptide hormone metabolism,,-2.3,4.5,3.7,30211,91,367,5,1.4,0.61,290|1803|10159|59272|338557,ANPEP|DPP4|ATP6AP2|ACE2|FFAR4,-0.74,MyList
GO Biological Processes,19,GO:0090132,epithelium migration,19_GO:0032501 multicellular organismal process,-2.3,4.5,3.7,30211,91,367,5,1.4,0.61,1803|3791|6286|7422|54443,DPP4|KDR|S100P|VEGFA|ANLN,-0.74,MyList
GO Biological Processes,19,GO:0015701,bicarbonate transport,19_GO:0051179 localization,-2.3,8.5,4.5,30211,29,367,3,0.82,0.47,5172|9498|83959,SLC26A4|SLC4A8|SLC4A11,-0.74,MyList
Canonical Pathways,11,M169,PID INTEGRIN2 PATHWAY,,-2.3,8.5,4.5,30211,29,367,3,0.82,0.47,2244|5327|5329,FGB|PLAT|PLAUR,-0.74,MyList
GO Biological Processes,19,GO:0006270,DNA replication initiation,19_GO:0008152 metabolic process,-2.3,8.5,4.5,30211,29,367,3,0.82,0.47,4171|4175|55388,MCM2|MCM6|MCM10,-0.74,MyList
WikiPathways,27,WP2361,Gastric cancer network 1,,-2.3,8.5,4.5,30211,29,367,3,0.82,0.47,6286|9585|11082,S100P|KIF20B|ESM1,-0.74,MyList
GO Biological Processes,19,GO:0010453,regulation of cell fate commitment,19_GO:0032502 developmental process,-2.3,8.5,4.5,30211,29,367,3,0.82,0.47,652|7481|22943,BMP4|WNT11|DKK1,-0.74,MyList
GO Biological Processes,19,GO:0010464,regulation of mesenchymal cell proliferation,19_GO:0050789 regulation of biological process,-2.3,8.5,4.5,30211,29,367,3,0.82,0.47,652|3791|7481,BMP4|KDR|WNT11,-0.74,MyList
GO Biological Processes,19,GO:0072175,epithelial tube formation,19_GO:0032502 developmental process,-2.3,3.8,3.5,30211,130,367,6,1.6,0.66,652|4036|6385|6491|9585|57216,BMP4|LRP2|SDC4|STIL|KIF20B|VANGL2,-0.73,MyList
GO Biological Processes,19,GO:0006261,DNA-dependent DNA replication,19_GO:0008152 metabolic process,-2.3,3.8,3.5,30211,130,367,6,1.6,0.66,4171|4175|51053|55388|63901|201973,MCM2|MCM6|GMNN|MCM10|FAM111A|PRIMPOL,-0.73,MyList
GO Biological Processes,19,GO:0007596,blood coagulation,19_GO:0032501 multicellular organismal process,-2.3,3.4,3.4,30211,172,367,7,1.9,0.71,928|2244|3705|5327|5329|5340|5627,CD9|FGB|ITPK1|PLAT|PLAUR|PLG|PROS1,-0.73,MyList
GO Biological Processes,19,GO:0001775,cell activation,19_GO:0009987 cellular process,-2.3,2.1,3,30211,636,367,16,4.4,1.1,306|928|1803|2244|3087|3606|3694|3707|3929|5327|6338|7076|8934|23075|28984|57379,ANXA3|CD9|DPP4|FGB|HHEX|IL18|ITGB6|ITPKB|LBP|PLAT|SCNN1B|TIMP1|RAB29|SWAP70|RGCC|AICDA,-0.73,MyList
GO Biological Processes,19,GO:0051952,regulation of amine transport,19_GO:0051179 localization,-2.3,4.5,3.7,30211,92,367,5,1.4,0.61,477|1136|6860|57586|59272,ATP1A2|CHRNA3|SYT4|SYT13|ACE2,-0.73,MyList
GO Biological Processes,19,GO:1901606,alpha-amino acid catabolic process,19_GO:0008152 metabolic process,-2.3,4.5,3.7,30211,92,367,5,1.4,0.61,1610|2731|3081|4942|8659,DAO|GLDC|HGD|OAT|ALDH4A1,-0.73,MyList
GO Biological Processes,19,GO:0031214,biomineral tissue development,19_GO:0110148 biomineralization,-2.3,4.5,3.7,30211,92,367,5,1.4,0.61,3694|4322|5743|7481|54829,ITGB6|MMP13|PTGS2|WNT11|ASPN,-0.73,MyList
GO Biological Processes,19,GO:0019217,regulation of fatty acid metabolic process,19_GO:0008152 metabolic process,-2.3,4.5,3.7,30211,92,367,5,1.4,0.61,672|5743|60481|84879|85414,BRCA1|PTGS2|ELOVL5|MFSD2A|SLC45A3,-0.73,MyList
GO Biological Processes,19,GO:0110148,biomineralization,19_GO:0110148 biomineralization,-2.3,4.5,3.7,30211,92,367,5,1.4,0.61,3694|4322|5743|7481|54829,ITGB6|MMP13|PTGS2|WNT11|ASPN,-0.73,MyList
GO Biological Processes,19,GO:0090287,regulation of cellular response to growth factor stimulus,19_GO:0050896 response to stimulus,-2.3,2.6,3.2,30211,314,367,10,2.7,0.85,652|3087|3791|4036|7498|9508|22943|26999|54829|79674,BMP4|HHEX|KDR|LRP2|XDH|ADAMTS3|DKK1|CYFIP2|ASPN|VEPH1,-0.73,MyList
GO Biological Processes,19,GO:0010595,positive regulation of endothelial cell migration,19_GO:0040011 locomotion,-2.3,3.8,3.5,30211,131,367,6,1.6,0.66,306|652|1950|3791|5743|7422,ANXA3|BMP4|EGF|KDR|PTGS2|VEGFA,-0.73,MyList
GO Biological Processes,19,GO:0006081,cellular aldehyde metabolic process,19_GO:0008152 metabolic process,-2.3,5.7,4,30211,58,367,4,1.1,0.54,220|1910|6338|157506,ALDH1A3|EDNRB|SCNN1B|RDH10,-0.73,MyList
GO Biological Processes,19,GO:0002090,regulation of receptor internalization,19_GO:0051179 localization,-2.3,5.7,4,30211,58,367,4,1.1,0.54,302|1950|7422|22943,ANXA2|EGF|VEGFA|DKK1,-0.73,MyList
GO Biological Processes,19,GO:2000649,regulation of sodium ion transmembrane transporter activity,19_GO:0051179 localization,-2.3,5.7,4,30211,58,367,4,1.1,0.54,477|2040|2745|65268,ATP1A2|STOM|GLRX|WNK2,-0.73,MyList
KEGG Pathway,24,hsa00480,Glutathione metabolism,,-2.3,5.7,4,30211,58,367,4,1.1,0.54,290|2952|4257|221357,ANPEP|GSTT1|MGST1|GSTA5,-0.73,MyList
GO Biological Processes,19,GO:0090303,positive regulation of wound healing,19_GO:0048518 positive regulation of biological process,-2.3,5.7,4,30211,58,367,4,1.1,0.54,5340|8840|9076|10855,PLG|CCN4|CLDN1|HPSE,-0.73,MyList
GO Biological Processes,19,GO:0031344,regulation of cell projection organization,19_GO:0050789 regulation of biological process,-2.3,2.1,3,30211,639,367,16,4.4,1.1,1136|2889|4897|7422|7429|7430|8814|8934|9842|22943|54443|57142|80258|83999|84879|154141,CHRNA3|RAPGEF1|NRCAM|VEGFA|VIL1|EZR|CDKL1|RAB29|PLEKHM1|DKK1|ANLN|RTN4|EFHC2|KREMEN1|MFSD2A|MBOAT1,-0.72,MyList
GO Biological Processes,19,GO:0050817,coagulation,19_GO:0032501 multicellular organismal process,-2.3,3.3,3.4,30211,174,367,7,1.9,0.71,928|2244|3705|5327|5329|5340|5627,CD9|FGB|ITPK1|PLAT|PLAUR|PLG|PROS1,-0.72,MyList
GO Biological Processes,19,GO:0030178,negative regulation of Wnt signaling pathway,19_GO:0023052 signaling,-2.3,3.3,3.4,30211,174,367,7,1.9,0.71,2735|3484|7481|22943|83999|129293|102723796,GLI1|IGFBP1|WNT11|DKK1|KREMEN1|TRABD2A|TLE7,-0.72,MyList
GO Biological Processes,19,GO:1901655,cellular response to ketone,19_GO:0050896 response to stimulus,-2.3,4.4,3.7,30211,93,367,5,1.4,0.61,445|2908|5327|5732|6446,ASS1|NR3C1|PLAT|PTGER2|SGK1,-0.72,MyList
GO Biological Processes,19,GO:0032392,DNA geometric change,19_GO:0009987 cellular process,-2.3,4.4,3.7,30211,93,367,5,1.4,0.61,4171|4175|54821|79075|164045,MCM2|MCM6|ERCC6L|DSCC1|HFM1,-0.72,MyList
GO Biological Processes,19,GO:0010565,regulation of cellular ketone metabolic process,19_GO:0008152 metabolic process,-2.3,3.7,3.5,30211,132,367,6,1.6,0.66,672|5743|60481|84879|85414|157506,BRCA1|PTGS2|ELOVL5|MFSD2A|SLC45A3|RDH10,-0.72,MyList
GO Biological Processes,19,GO:0007160,cell-matrix adhesion,19_GO:0022610 biological adhesion,-2.3,3.7,3.5,30211,132,367,6,1.6,0.66,2244|3694|9358|10516|10855|27329,FGB|ITGB6|ITGBL1|FBLN5|HPSE|ANGPTL3,-0.72,MyList
GO Biological Processes,19,GO:0001649,osteoblast differentiation,19_GO:0032502 developmental process,-2.3,3.7,3.5,30211,132,367,6,1.6,0.66,652|1591|2735|5179|7481|8840,BMP4|CYP24A1|GLI1|PENK|WNT11|CCN4,-0.72,MyList
