gene_id,transcript_id(s),length,effective_length,expected_count,TPM,FPKM
ENSNVIG00000017293,ENSNVIT00000025789,480,318.12,3,0.11,0.45
ENSNVIG00000017294,ENSNVIT00000025791,1611,1449.05,671,5.37,22
ENSNVIG00000017295,"ENSNVIT00000026157,ENSNVIT00000026205,ENSNVIT00000026227,ENSNVIT00000026246",6122.92,5960.98,2069,4.02,16.49
ENSNVIG00000017296,"ENSNVIT00000025795,ENSNVIT00000025800",726.75,564.8,287,5.89,24.14
ENSNVIG00000017297,"ENSNVIT00000025907,ENSNVIT00000025912",1108.78,946.84,689.92,8.45,34.62
ENSNVIG00000017298,"ENSNVIT00000025814,ENSNVIT00000025824,ENSNVIT00000025834,ENSNVIT00000025838",836.88,675.55,387,6.64,27.22
ENSNVIG00000017299,ENSNVIT00000025793,103,2.81,0,0,0
ENSNVIG00000017300,ENSNVIT00000025807,765,603.05,14,0.27,1.1
ENSNVIG00000017301,ENSNVIT00000025817,1245,1083.05,0,0,0
ENSNVIG00000017302,ENSNVIT00000025794,77,0,0,0,0
ENSNVIG00000017303,ENSNVIT00000025806,210,58.77,818,161.34,661.32
ENSNVIG00000017304,ENSNVIT00000025798,130,9.55,15,18.21,74.63
ENSNVIG00000017305,ENSNVIT00000025820,1215,1053.05,17,0.19,0.77
ENSNVIG00000017306,ENSNVIT00000025805,2827,2665.05,408,1.77,7.27
ENSNVIG00000017307,ENSNVIT00000025841,1929,1767.05,2532,16.61,68.08
ENSNVIG00000017308,ENSNVIT00000025801,108,3.67,0,0,0
ENSNVIG00000017309,ENSNVIT00000025802,110,4.06,0,0,0
ENSNVIG00000017310,ENSNVIT00000025811,129,9.2,0,0,0
ENSNVIG00000017311,ENSNVIT00000025815,105,3.14,0,0,0
ENSNVIG00000017312,ENSNVIT00000025819,634,472.06,482,11.83,48.51
ENSNVIG00000017313,ENSNVIT00000025840,768,606.05,1712.98,32.76,134.29
ENSNVIG00000017314,ENSNVIT00000025827,1149,987.05,387,4.54,18.63
ENSNVIG00000017315,ENSNVIT00000025862,1455,1293.05,59,0.53,2.17
ENSNVIG00000017316,ENSNVIT00000025822,1613,1451.05,11.36,0.09,0.37
ENSNVIG00000017317,"ENSNVIT00000033060,ENSNVIT00000033136,ENSNVIT00000033199,ENSNVIT00000033245,ENSNVIT00000033334,ENSNVIT00000033547,ENSNVIT00000033662,ENSNVIT00000033731,ENSNVIT00000033811,ENSNVIT00000033820",12141.61,11979.66,1110,1.07,4.4
ENSNVIG00000017318,ENSNVIT00000025842,1314,1152.05,0,0,0
ENSNVIG00000017319,ENSNVIT00000025823,1835,1673.05,272,1.88,7.72
ENSNVIG00000017320,"ENSNVIT00000026268,ENSNVIT00000026296,ENSNVIT00000026393,ENSNVIT00000026404",3458,3296.05,1,0,0.01
ENSNVIG00000017321,ENSNVIT00000025883,3591,3429.05,202,0.68,2.8
ENSNVIG00000017322,"ENSNVIT00000025872,ENSNVIT00000025897",2919.5,2757.55,17,0.07,0.29
ENSNVIG00000017323,ENSNVIT00000025854,441,279.2,72.68,3.02,12.37
ENSNVIG00000017324,ENSNVIT00000025830,270,111.71,0,0,0
ENSNVIG00000017325,ENSNVIT00000025867,1662,1500.05,10,0.08,0.32
ENSNVIG00000017326,"ENSNVIT00000026008,ENSNVIT00000026020,ENSNVIT00000026029",1315.6,1153.66,36,0.36,1.48
ENSNVIG00000017327,ENSNVIT00000025877,891,729.05,0,0,0
ENSNVIG00000017328,ENSNVIT00000025859,798,636.05,83,1.51,6.2
ENSNVIG00000017329,ENSNVIT00000025856,107,3.49,0,0,0
ENSNVIG00000017330,"ENSNVIT00000025890,ENSNVIT00000025914,ENSNVIT00000025929",1030.89,868.95,193,2.57,10.55
ENSNVIG00000017331,ENSNVIT00000025855,1344,1182.05,13,0.13,0.52
ENSNVIG00000017332,ENSNVIT00000025844,1280,1118.05,3706.82,38.43,157.52
ENSNVIG00000017333,ENSNVIT00000025860,3591,3429.05,2889,9.77,40.03
ENSNVIG00000017334,ENSNVIT00000025861,945,783.05,0,0,0
ENSNVIG00000017335,"ENSNVIT00000025846,ENSNVIT00000025847,ENSNVIT00000025848,ENSNVIT00000025849",705.79,543.85,13,0.28,1.14
ENSNVIG00000017336,ENSNVIT00000025870,705,543.06,0,0,0
ENSNVIG00000017337,"ENSNVIT00000025903,ENSNVIT00000025938",3278.29,3116.34,3703,13.77,56.45
ENSNVIG00000017338,"ENSNVIT00000025880,ENSNVIT00000025904",676.5,514.56,0,0,0
ENSNVIG00000017339,ENSNVIT00000025924,2577,2415.05,467,2.24,9.19
ENSNVIG00000017340,"ENSNVIT00000026031,ENSNVIT00000026051,ENSNVIT00000026073,ENSNVIT00000026085",6448.68,6286.73,2271,4.19,17.16
ENSNVIG00000017341,"ENSNVIT00000026522,ENSNVIT00000026568,ENSNVIT00000026583,ENSNVIT00000026599,ENSNVIT00000026612",1878.19,1716.24,222,1.5,6.15
ENSNVIG00000017342,ENSNVIT00000025852,1657,1495.05,0,0,0
ENSNVIG00000017343,"ENSNVIT00000025863,ENSNVIT00000025868",1352.77,1190.83,15,0.15,0.6
ENSNVIG00000017344,ENSNVIT00000025858,78,0,0,0,0
ENSNVIG00000017345,"ENSNVIT00000025871,ENSNVIT00000025882",1711,1549.05,3,0.02,0.09
ENSNVIG00000017346,ENSNVIT00000025879,1047,885.05,522,6.84,28.02
ENSNVIG00000017347,ENSNVIT00000025893,1236,1074.05,0,0,0
ENSNVIG00000017348,"ENSNVIT00000026084,ENSNVIT00000026087,ENSNVIT00000026132",6626.91,6464.97,2204,3.95,16.2
ENSNVIG00000017349,ENSNVIT00000025869,954,792.05,0,0,0
ENSNVIG00000017350,ENSNVIT00000025873,261,103.36,1,0.11,0.46
ENSNVIG00000017351,ENSNVIT00000025888,756,594.05,2.18,0.04,0.17
ENSNVIG00000017352,ENSNVIT00000025956,549,387.07,0,0,0
ENSNVIG00000017353,ENSNVIT00000025896,1931,1769.05,490,3.21,13.16
ENSNVIG00000017354,ENSNVIT00000025887,528,366.08,0,0,0
ENSNVIG00000017355,"ENSNVIT00000025906,ENSNVIT00000025919,ENSNVIT00000025927",1151.93,989.98,57,0.67,2.74
ENSNVIG00000017356,ENSNVIT00000025889,1234,1072.05,42,0.45,1.86
ENSNVIG00000017357,"ENSNVIT00000025899,ENSNVIT00000025972",2705.13,2543.18,2375,10.82,44.37
ENSNVIG00000017358,ENSNVIT00000025894,222,68.72,0,0,0
ENSNVIG00000017359,ENSNVIT00000025891,2535,2373.05,114,0.56,2.28
ENSNVIG00000017360,ENSNVIT00000025898,477,315.12,0,0,0
ENSNVIG00000017361,ENSNVIT00000025892,255,97.85,97,11.49,47.1
ENSNVIG00000017362,ENSNVIT00000025921,3219,3057.05,1109,4.2,17.24
ENSNVIG00000017363,ENSNVIT00000025895,765,603.05,2236,42.98,176.16
ENSNVIG00000017364,"ENSNVIT00000025901,ENSNVIT00000025918",3035.41,2873.46,328,1.32,5.42
ENSNVIG00000017365,"ENSNVIT00000025909,ENSNVIT00000025933",1632,1470.05,111,0.88,3.59
ENSNVIG00000017366,"ENSNVIT00000025900,ENSNVIT00000025910",525.16,363.26,163,5.2,21.32
ENSNVIG00000017367,"ENSNVIT00000025953,ENSNVIT00000025959",897,735.05,70,1.1,4.52
ENSNVIG00000017368,"ENSNVIT00000025905,ENSNVIT00000025913",879.74,717.8,118,1.91,7.81
ENSNVIG00000017369,"ENSNVIT00000026005,ENSNVIT00000026012",1842,1680.05,36,0.25,1.02
ENSNVIG00000017370,ENSNVIT00000025911,234,79.05,1,0.15,0.6
ENSNVIG00000017371,"ENSNVIT00000025922,ENSNVIT00000025941,ENSNVIT00000025949,ENSNVIT00000025955",501.75,339.87,0,0,0
ENSNVIG00000017372,ENSNVIT00000025936,1917,1755.05,3,0.02,0.08
ENSNVIG00000017373,ENSNVIT00000025917,945,783.05,0,0,0
ENSNVIG00000017374,ENSNVIT00000025916,1257,1095.05,0,0,0
ENSNVIG00000017375,ENSNVIT00000025928,1449,1287.05,0,0,0
ENSNVIG00000017376,ENSNVIT00000025915,1194,1032.05,0,0,0
ENSNVIG00000017377,ENSNVIT00000025923,687,525.06,28,0.62,2.53
ENSNVIG00000017378,"ENSNVIT00000026003,ENSNVIT00000026019,ENSNVIT00000026033",1995,1833.05,1206,7.63,31.26
ENSNVIG00000017379,ENSNVIT00000025925,249,92.39,125,15.68,64.28
ENSNVIG00000017381,ENSNVIT00000025960,459,297.15,70,2.73,11.19
ENSNVIG00000017382,ENSNVIT00000025930,795,633.05,0,0,0
ENSNVIG00000017383,ENSNVIT00000025951,1257,1095.05,0,0,0
ENSNVIG00000017384,ENSNVIT00000025932,495,333.1,0,0,0
ENSNVIG00000017385,ENSNVIT00000025934,164,25.76,1.02,0.46,1.89
ENSNVIG00000017386,ENSNVIT00000025945,1830,1668.05,475,3.3,13.53
ENSNVIG00000017387,ENSNVIT00000026072,15135,14973.05,303,0.23,0.96
ENSNVIG00000017388,ENSNVIT00000025983,2049,1887.05,3,0.02,0.08
ENSNVIG00000017389,ENSNVIT00000025954,744,582.05,0,0,0
ENSNVIG00000017390,ENSNVIT00000025943,285,125.85,0,0,0
ENSNVIG00000017392,"ENSNVIT00000025997,ENSNVIT00000026015",1053.98,892.05,38,0.49,2.02
ENSNVIG00000017393,ENSNVIT00000025947,112,4.47,0,0,0
ENSNVIG00000017394,ENSNVIT00000025950,1950,1788.05,210,1.36,5.58
ENSNVIG00000017395,ENSNVIT00000025952,942,780.05,0,0,0
ENSNVIG00000017396,ENSNVIT00000025986,1668,1506.05,641,4.93,20.22
ENSNVIG00000017397,"ENSNVIT00000026121,ENSNVIT00000026152",10899,10737.05,7,0.01,0.03
ENSNVIG00000017398,ENSNVIT00000026239,8187,8025.05,2,0,0.01
ENSNVIG00000017399,ENSNVIT00000025958,101,2.51,0,0,0
ENSNVIG00000017400,ENSNVIT00000025964,315,154.68,16,1.2,4.91
ENSNVIG00000017401,ENSNVIT00000025993,1644,1482.05,12,0.09,0.38
ENSNVIG00000017402,ENSNVIT00000025976,495,333.1,0,0,0
ENSNVIG00000017403,ENSNVIT00000025961,106,3.31,0,0,0
ENSNVIG00000017404,ENSNVIT00000025973,1485,1323.05,0,0,0
ENSNVIG00000017405,"ENSNVIT00000025979,ENSNVIT00000025992",1161.79,999.86,10334,119.8,491.04
ENSNVIG00000017406,ENSNVIT00000025969,741,579.05,0,0,0
ENSNVIG00000017407,"ENSNVIT00000026006,ENSNVIT00000026010",2562,2400.05,139,0.67,2.75
ENSNVIG00000017408,ENSNVIT00000025966,936,774.05,0,0,0
ENSNVIG00000017410,"ENSNVIT00000025977,ENSNVIT00000025987",3735.47,3573.52,1217,3.95,16.18
ENSNVIG00000017411,"ENSNVIT00000025998,ENSNVIT00000026026,ENSNVIT00000026043",1096.16,934.22,368.57,4.57,18.74
ENSNVIG00000017413,"ENSNVIT00000026000,ENSNVIT00000026021,ENSNVIT00000026030",477,315.12,231,8.5,34.83
ENSNVIG00000017414,ENSNVIT00000025970,603,441.06,0,0,0
ENSNVIG00000017415,"ENSNVIT00000025991,ENSNVIT00000026016",5525.29,5363.35,348,0.75,3.08
ENSNVIG00000017416,ENSNVIT00000025971,299,139.23,20.02,1.67,6.83
ENSNVIG00000017417,ENSNVIT00000025982,1518,1356.05,31,0.26,1.09
ENSNVIG00000017418,ENSNVIT00000025974,323,162.45,0,0,0
ENSNVIG00000017420,"ENSNVIT00000026061,ENSNVIT00000026074",1826.22,1664.28,739,5.15,21.1
ENSNVIG00000017421,"ENSNVIT00000026113,ENSNVIT00000026123,ENSNVIT00000026146",2064,1902.05,21,0.13,0.52
ENSNVIG00000017422,ENSNVIT00000026075,3159,2997.05,1821,7.04,28.87
ENSNVIG00000017423,ENSNVIT00000025978,1594,1432.05,21,0.17,0.7
ENSNVIG00000017424,"ENSNVIT00000025981,ENSNVIT00000025984",2317,2155.05,101,0.54,2.23
ENSNVIG00000017425,ENSNVIT00000025985,1917,1755.05,1599,10.56,43.29
ENSNVIG00000017426,ENSNVIT00000025996,468,306.14,0,0,0
ENSNVIG00000017427,ENSNVIT00000025995,1473,1311.05,22,0.19,0.8
ENSNVIG00000017428,"ENSNVIT00000026181,ENSNVIT00000026202,ENSNVIT00000026236,ENSNVIT00000026256,ENSNVIT00000026276,ENSNVIT00000026291",1683.44,1521.49,4577,34.87,142.92
ENSNVIG00000017429,ENSNVIT00000025989,177,34.07,0,0,0
ENSNVIG00000017430,ENSNVIT00000025999,2340,2178.05,496.4,2.64,10.83
ENSNVIG00000017431,ENSNVIT00000026007,693,531.06,0,0,0
ENSNVIG00000017432,ENSNVIT00000026002,945,783.05,0,0,0
ENSNVIG00000017433,ENSNVIT00000026038,3000,2838.05,351,1.43,5.88
ENSNVIG00000017434,ENSNVIT00000026009,139,13,3,2.68,10.96
ENSNVIG00000017436,ENSNVIT00000026017,660,498.06,4,0.09,0.38
ENSNVIG00000017437,ENSNVIT00000026013,107,3.49,0,0,0
ENSNVIG00000017438,ENSNVIT00000026014,1049,887.05,1161,15.17,62.18
ENSNVIG00000017439,ENSNVIT00000026079,3915,3753.05,62,0.19,0.78
ENSNVIG00000017440,ENSNVIT00000026022,225,71.27,0,0,0
ENSNVIG00000017441,ENSNVIT00000026040,459,297.15,0,0,0
ENSNVIG00000017442,ENSNVIT00000026024,1713,1551.05,0,0,0
ENSNVIG00000017443,"ENSNVIT00000026048,ENSNVIT00000026056",1267.04,1105.15,342,3.59,14.7
ENSNVIG00000017444,"ENSNVIT00000026045,ENSNVIT00000026064,ENSNVIT00000026081",2507.25,2345.31,688,3.4,13.94
ENSNVIG00000017445,ENSNVIT00000026115,2589,2427.05,282,1.35,5.52
ENSNVIG00000017446,ENSNVIT00000026028,1203,1041.05,870,9.69,39.7
ENSNVIG00000017447,"ENSNVIT00000026034,ENSNVIT00000026044",2576,2414.05,603,2.9,11.87
ENSNVIG00000017448,ENSNVIT00000026071,1494,1332.05,1402,12.2,50
ENSNVIG00000017449,ENSNVIT00000026106,4065,3903.05,2940,8.73,35.79
ENSNVIG00000017450,ENSNVIT00000026025,83,0,0,0,0
ENSNVIG00000017451,"ENSNVIT00000026091,ENSNVIT00000026108,ENSNVIT00000026140,ENSNVIT00000026172",1191.29,1029.34,143,1.61,6.6
ENSNVIG00000017452,"ENSNVIT00000026052,ENSNVIT00000026057",501,339.1,185,6.32,25.92
ENSNVIG00000017453,ENSNVIT00000026041,669,507.06,0,0,0
ENSNVIG00000017454,"ENSNVIT00000026032,ENSNVIT00000026054,ENSNVIT00000026086,ENSNVIT00000026100,ENSNVIT00000026127",3310.38,3148.44,353.16,1.3,5.33
ENSNVIG00000017455,"ENSNVIT00000026060,ENSNVIT00000026070,ENSNVIT00000026077",423.28,261.62,460,20.38,83.53
ENSNVIG00000017456,ENSNVIT00000026078,978,816.05,0,0,0
ENSNVIG00000017457,ENSNVIT00000026062,1110,948.05,367,4.49,18.39
ENSNVIG00000017458,ENSNVIT00000026139,522,360.08,22,0.71,2.9
ENSNVIG00000017459,"ENSNVIT00000026037,ENSNVIT00000026059,ENSNVIT00000026067",540.46,382.93,127,3.84,15.76
ENSNVIG00000017460,"ENSNVIT00000026053,ENSNVIT00000026063",1400.8,1238.85,393,3.68,15.07
ENSNVIG00000017461,ENSNVIT00000026039,103,2.81,1,4.12,16.89
ENSNVIG00000017462,ENSNVIT00000026042,1251,1089.05,56,0.6,2.44
ENSNVIG00000017463,"ENSNVIT00000026055,ENSNVIT00000026065",1237.43,1075.49,65,0.7,2.87
ENSNVIG00000017464,ENSNVIT00000026046,107,3.49,0,0,0
ENSNVIG00000017465,ENSNVIT00000026047,163,25.16,0,0,0
ENSNVIG00000017466,"ENSNVIT00000026098,ENSNVIT00000026105",921,759.05,543.81,8.3,34.04
ENSNVIG00000017467,ENSNVIT00000026050,399,237.38,13.05,0.64,2.61
ENSNVIG00000017468,"ENSNVIT00000026083,ENSNVIT00000026092",484.45,322.57,42,1.51,6.19
ENSNVIG00000017469,ENSNVIT00000026111,3660,3498.05,70,0.23,0.95
ENSNVIG00000017470,ENSNVIT00000026089,2394,2232.05,0,0,0
ENSNVIG00000017471,ENSNVIT00000026066,359,197.76,3,0.18,0.72
ENSNVIG00000017472,ENSNVIT00000026102,1941,1779.05,0,0,0
ENSNVIG00000017473,"ENSNVIT00000026076,ENSNVIT00000026104",7543.7,7381.75,6856,10.77,44.13
ENSNVIG00000017474,"ENSNVIT00000026094,ENSNVIT00000026101,ENSNVIT00000026110",1821,1659.05,391,2.73,11.2
ENSNVIG00000017475,"ENSNVIT00000026119,ENSNVIT00000026130",398.97,237.42,4220,206.02,844.48
ENSNVIG00000017476,ENSNVIT00000026122,2115,1953.05,4,0.02,0.1
ENSNVIG00000017477,ENSNVIT00000026093,3483,3321.05,249,0.87,3.56
ENSNVIG00000017478,ENSNVIT00000026109,1557,1395.05,73,0.61,2.49
ENSNVIG00000017479,ENSNVIT00000026082,102,2.66,0,0,0
ENSNVIG00000017480,ENSNVIT00000026090,984,822.05,138,1.95,7.98
ENSNVIG00000017481,"ENSNVIT00000026095,ENSNVIT00000026099",3333.28,3171.33,765,2.8,11.46
ENSNVIG00000017482,ENSNVIT00000026096,627,465.06,0,0,0
ENSNVIG00000017483,ENSNVIT00000026147,2829,2667.05,2559,11.12,45.59
ENSNVIG00000017484,"ENSNVIT00000026279,ENSNVIT00000026299,ENSNVIT00000026304",1994.97,1833.03,600,3.79,15.55
ENSNVIG00000017485,ENSNVIT00000026138,1398,1236.05,1,0.01,0.04
ENSNVIG00000017486,"ENSNVIT00000026558,ENSNVIT00000026562,ENSNVIT00000026566,ENSNVIT00000026573,ENSNVIT00000026575,ENSNVIT00000026584",1746,1584.05,749,5.48,22.46
ENSNVIG00000017487,ENSNVIT00000026097,546,384.07,9.99,0.3,1.24
ENSNVIG00000017488,ENSNVIT00000026088,83,0,5.75,0,0
ENSNVIG00000017489,ENSNVIT00000026150,3711,3549.05,138,0.45,1.85
ENSNVIG00000017490,ENSNVIT00000026118,1785,1623.05,1354,9.67,39.63
ENSNVIG00000017491,"ENSNVIT00000026164,ENSNVIT00000026174",828,666.05,0,0,0
ENSNVIG00000017492,ENSNVIT00000026103,309,148.87,0,0,0
ENSNVIG00000017493,ENSNVIT00000026107,163,25.16,0,0,0
ENSNVIG00000017494,ENSNVIT00000026120,690,528.06,3,0.07,0.27
ENSNVIG00000017495,ENSNVIT00000026112,133,10.63,1.08,1.18,4.83
ENSNVIG00000017496,"ENSNVIT00000026176,ENSNVIT00000026187",2181,2019.05,143,0.82,3.36
ENSNVIG00000017497,ENSNVIT00000026145,3081,2919.05,353,1.4,5.75
ENSNVIG00000017498,ENSNVIT00000026117,216,63.69,0,0,0
ENSNVIG00000017499,ENSNVIT00000026116,168,28.21,0,0,0
ENSNVIG00000017500,"ENSNVIT00000026135,ENSNVIT00000026155",1633,1471.05,251,1.98,8.11
ENSNVIG00000017501,"ENSNVIT00000026149,ENSNVIT00000026183",2110.5,1948.55,0,0,0
ENSNVIG00000017502,"ENSNVIT00000026125,ENSNVIT00000026142,ENSNVIT00000026167",2227.92,2065.98,529,2.97,12.17
ENSNVIG00000017503,ENSNVIT00000026124,327,166.35,0,0,0
ENSNVIG00000017504,ENSNVIT00000026244,2703,2541.05,216,0.99,4.04
ENSNVIG00000017505,"ENSNVIT00000026134,ENSNVIT00000026171",4425.15,4263.2,3686,10.02,41.08
ENSNVIG00000017506,ENSNVIT00000026129,234,79.05,3,0.44,1.8
ENSNVIG00000017507,ENSNVIT00000026136,399,237.38,0,0,0
ENSNVIG00000017508,ENSNVIT00000026126,176,33.4,0,0,0
ENSNVIG00000017509,ENSNVIT00000026133,297,137.31,0,0,0
ENSNVIG00000017510,ENSNVIT00000026163,960,798.05,0,0,0
ENSNVIG00000017511,ENSNVIT00000026128,102,2.66,0,0,0
ENSNVIG00000017512,"ENSNVIT00000026177,ENSNVIT00000026190",3351,3189.05,604,2.2,9
ENSNVIG00000017513,ENSNVIT00000026131,120,6.43,0,0,0
ENSNVIG00000017514,ENSNVIT00000026160,4029,3867.05,76.66,0.23,0.94
ENSNVIG00000017515,ENSNVIT00000026143,342,181.03,147,9.41,38.58
ENSNVIG00000017516,ENSNVIT00000026148,918,756.05,303,4.65,19.04
ENSNVIG00000017517,ENSNVIT00000026170,471,309.13,3.6,0.14,0.55
ENSNVIG00000017518,ENSNVIT00000026158,1646,1484.05,2629,20.53,84.16
ENSNVIG00000017520,ENSNVIT00000026141,1194,1032.05,42,0.47,1.93
ENSNVIG00000017521,ENSNVIT00000026144,363,201.71,0,0,0
ENSNVIG00000017522,"ENSNVIT00000026162,ENSNVIT00000026182",845,683.05,947,16.07,65.87
ENSNVIG00000017523,ENSNVIT00000026159,1077,915.05,259,3.28,13.45
ENSNVIG00000017524,ENSNVIT00000026154,3636,3474.05,1327,4.43,18.15
ENSNVIG00000017525,ENSNVIT00000026153,1761,1599.05,219,1.59,6.51
ENSNVIG00000017526,"ENSNVIT00000026161,ENSNVIT00000026184",1686.36,1524.44,1681,12.78,52.39
ENSNVIG00000017527,"ENSNVIT00000026168,ENSNVIT00000026173",525,363.08,2,0.06,0.26
ENSNVIG00000017528,ENSNVIT00000026185,3201,3039.05,1849,7.05,28.91
ENSNVIG00000017529,ENSNVIT00000026165,114,4.91,14.84,35,143.46
ENSNVIG00000017530,"ENSNVIT00000026382,ENSNVIT00000026392,ENSNVIT00000026396",2871.94,2709.99,1256,5.37,22.02
ENSNVIG00000017531,"ENSNVIT00000026401,ENSNVIT00000026405",5673,5511.05,169,0.36,1.46
ENSNVIG00000017532,"ENSNVIT00000026352,ENSNVIT00000026410,ENSNVIT00000026418,ENSNVIT00000026443",1551.12,1389.17,83,0.69,2.84
ENSNVIG00000017533,ENSNVIT00000026179,342,181.03,584,37.39,153.27
ENSNVIG00000017535,ENSNVIT00000026233,2925,2763.05,794,3.33,13.65
ENSNVIG00000017536,ENSNVIT00000026178,417,255.28,3.34,0.15,0.62
ENSNVIG00000017538,"ENSNVIT00000026186,ENSNVIT00000026194",1981.56,1819.62,137,0.87,3.58
ENSNVIG00000017539,ENSNVIT00000026207,2424,2262.05,82,0.42,1.72
ENSNVIG00000017540,ENSNVIT00000026212,1926,1764.05,468,3.07,12.6
ENSNVIG00000017541,ENSNVIT00000026229,1407,1245.05,38,0.35,1.45
ENSNVIG00000017542,"ENSNVIT00000026221,ENSNVIT00000026234",1296,1134.05,214,2.19,8.97
ENSNVIG00000017543,ENSNVIT00000026196,1449,1287.05,6,0.05,0.22
ENSNVIG00000017544,ENSNVIT00000026192,1906,1744.05,396,2.63,10.79
ENSNVIG00000017545,ENSNVIT00000026191,582,420.06,0,0,0
ENSNVIG00000017546,"ENSNVIT00000026228,ENSNVIT00000026258,ENSNVIT00000026270,ENSNVIT00000026297",1554.73,1392.78,280,2.33,9.55
ENSNVIG00000017548,"ENSNVIT00000026224,ENSNVIT00000026271",2514.34,2352.4,777,3.83,15.69
ENSNVIG00000017549,"ENSNVIT00000026281,ENSNVIT00000026361,ENSNVIT00000026373",977.27,815.32,49,0.7,2.86
ENSNVIG00000017550,ENSNVIT00000026278,6325,6163.05,59,0.11,0.45
ENSNVIG00000017551,ENSNVIT00000026203,5240,5078.05,5436,12.41,50.86
ENSNVIG00000017552,ENSNVIT00000026300,6663,6501.05,534,0.95,3.9
ENSNVIG00000017553,ENSNVIT00000026213,892,730.05,694,11.02,45.16
ENSNVIG00000017554,"ENSNVIT00000026193,ENSNVIT00000026195,ENSNVIT00000026199,ENSNVIT00000026204,ENSNVIT00000026238,ENSNVIT00000026242,ENSNVIT00000026253",3108,2946.05,1043,4.1,16.82
ENSNVIG00000017555,"ENSNVIT00000026219,ENSNVIT00000026249",1214.97,1053.2,508,5.59,22.92
ENSNVIG00000017556,ENSNVIT00000026214,1803,1641.05,0,0,0
ENSNVIG00000017557,"ENSNVIT00000026201,ENSNVIT00000026215",2784.58,2622.63,1109,4.9,20.09
ENSNVIG00000017558,ENSNVIT00000026206,723,561.05,157,3.24,13.29
ENSNVIG00000017559,ENSNVIT00000026197,116,5.38,0,0,0
ENSNVIG00000017560,ENSNVIT00000026216,1105,943.05,423,5.2,21.31
ENSNVIG00000017561,"ENSNVIT00000026243,ENSNVIT00000026262,ENSNVIT00000026272",2236.71,2074.77,57,0.32,1.31
ENSNVIG00000017562,ENSNVIT00000026198,318,157.59,0,0,0
ENSNVIG00000017563,"ENSNVIT00000026211,ENSNVIT00000026248",2004.63,1842.69,764,4.81,19.7
ENSNVIG00000017564,ENSNVIT00000026230,777,615.05,0,0,0
ENSNVIG00000017565,"ENSNVIT00000026287,ENSNVIT00000026319,ENSNVIT00000026331,ENSNVIT00000026349,ENSNVIT00000026360",1870.7,1708.75,197,1.34,5.48
ENSNVIG00000017566,ENSNVIT00000026266,4233,4071.05,2872,8.18,33.52
ENSNVIG00000017567,ENSNVIT00000026210,918,756.05,0,0,0
ENSNVIG00000017568,ENSNVIT00000026282,2955,2793.05,12,0.05,0.2
ENSNVIG00000017569,ENSNVIT00000026241,2559,2397.05,1224,5.92,24.26
ENSNVIG00000017570,"ENSNVIT00000026555,ENSNVIT00000026572,ENSNVIT00000026577,ENSNVIT00000026593,ENSNVIT00000026620",1611.45,1449.51,330,2.64,10.82
ENSNVIG00000017571,ENSNVIT00000026257,834,672.05,85,1.47,6.01
ENSNVIG00000017572,ENSNVIT00000026217,2307,2145.05,175,0.95,3.88
ENSNVIG00000017573,ENSNVIT00000026218,276,117.34,0,0,0
ENSNVIG00000017574,"ENSNVIT00000026734,ENSNVIT00000026747,ENSNVIT00000026784,ENSNVIT00000026792,ENSNVIT00000026812,ENSNVIT00000026822,ENSNVIT00000026828,ENSNVIT00000026844",1695.25,1533.3,367,2.77,11.37
ENSNVIG00000017575,ENSNVIT00000026220,116,5.38,3090.2,6651.37,27264.01
ENSNVIG00000017576,ENSNVIT00000026222,134,11.01,0,0,0
ENSNVIG00000017577,ENSNVIT00000026223,70,0,0,0,0
ENSNVIG00000017578,ENSNVIT00000026240,1386,1224.05,8,0.08,0.31
ENSNVIG00000017579,ENSNVIT00000026231,78,0,0,0,0
ENSNVIG00000017580,"ENSNVIT00000026237,ENSNVIT00000026251",2833,2671.05,181,0.79,3.22
ENSNVIG00000017581,ENSNVIT00000026235,137,12.18,0,0,0
ENSNVIG00000017582,ENSNVIT00000026250,2521,2359.05,227,1.12,4.57
ENSNVIG00000017583,ENSNVIT00000026252,261,103.36,399,44.75,183.41
ENSNVIG00000017584,ENSNVIT00000026255,1314,1152.05,4,0.04,0.16
ENSNVIG00000017585,ENSNVIT00000026267,2175,2013.05,65,0.37,1.53
ENSNVIG00000017586,ENSNVIT00000026289,1263,1101.05,210,2.21,9.06
ENSNVIG00000017587,ENSNVIT00000026370,4692,4530.05,365,0.93,3.83
ENSNVIG00000017588,ENSNVIT00000026269,844,682.05,30,0.51,2.09
ENSNVIG00000017589,ENSNVIT00000026283,2175,2013.05,16,0.09,0.38
ENSNVIG00000017590,ENSNVIT00000026264,4278,4116.05,4392,12.37,50.7
ENSNVIG00000017591,ENSNVIT00000026336,3249,3087.05,1525,5.73,23.47
ENSNVIG00000017592,ENSNVIT00000026260,183,38.21,0,0,0
ENSNVIG00000017593,"ENSNVIT00000026327,ENSNVIT00000026368",1669.07,1507.12,642,4.94,20.24
ENSNVIG00000017594,"ENSNVIT00000026323,ENSNVIT00000026350",1802.37,1640.42,135,0.95,3.91
ENSNVIG00000017595,"ENSNVIT00000026395,ENSNVIT00000026400,ENSNVIT00000026403",882,720.05,214,3.44,14.12
ENSNVIG00000017596,ENSNVIT00000026261,381,219.52,2,0.11,0.43
