gene_id,transcript_id(s),length,effective_length,expected_count,TPM,FPKM
ENSNVIG00000019448,"ENSNVIT00000029187,ENSNVIT00000029206,ENSNVIT00000029213",1470,1315.19,202,2.18,7.84
ENSNVIG00000019449,"ENSNVIT00000029199,ENSNVIT00000029204",2937,2782.19,130,0.66,2.39
ENSNVIG00000019450,ENSNVIT00000029197,3414,3259.19,4860,21.12,76.13
ENSNVIG00000019451,"ENSNVIT00000029219,ENSNVIT00000029234,ENSNVIT00000029238",1886,1731.19,663,5.42,19.55
ENSNVIG00000019452,ENSNVIT00000029170,1815,1660.19,239,2.04,7.35
ENSNVIG00000019453,"ENSNVIT00000029477,ENSNVIT00000029492",3303,3148.19,9,0.04,0.15
ENSNVIG00000019454,ENSNVIT00000029161,669,514.2,165.8,4.57,16.46
ENSNVIG00000019455,ENSNVIT00000029162,2166,2011.19,2,0.01,0.05
ENSNVIG00000019456,ENSNVIT00000029163,2355,2200.19,11,0.07,0.26
ENSNVIG00000019457,ENSNVIT00000029240,8574,8419.19,7825,13.17,47.45
ENSNVIG00000019458,ENSNVIT00000029155,1002,847.19,0,0,0
ENSNVIG00000019459,ENSNVIT00000029158,483,328.25,0,0,0
ENSNVIG00000019460,"ENSNVIT00000029171,ENSNVIT00000029203",4041.43,3886.62,1529,5.57,20.08
ENSNVIG00000019461,ENSNVIT00000029157,315,161.8,328.46,28.76,103.64
ENSNVIG00000019462,"ENSNVIT00000029217,ENSNVIT00000029225",1805.99,1651.19,6756,57.96,208.89
ENSNVIG00000019463,ENSNVIT00000029184,2970,2815.19,1389,6.99,25.19
ENSNVIG00000019464,ENSNVIT00000029169,1470,1315.19,0,0,0
ENSNVIG00000019465,ENSNVIT00000029164,1482,1327.19,733,7.82,28.2
ENSNVIG00000019466,ENSNVIT00000029178,1676,1521.19,776,7.23,26.04
ENSNVIG00000019467,"ENSNVIT00000029166,ENSNVIT00000029181,ENSNVIT00000029190",2371.88,2217.08,253,1.62,5.83
ENSNVIG00000019468,ENSNVIT00000029222,5109,4954.19,49,0.14,0.5
ENSNVIG00000019469,ENSNVIT00000029172,2159,2004.19,2143,15.15,54.59
ENSNVIG00000019470,ENSNVIT00000029274,2544,2389.19,111,0.66,2.37
ENSNVIG00000019471,ENSNVIT00000029177,1789,1634.19,761,6.6,23.77
ENSNVIG00000019472,ENSNVIT00000029174,2099,1944.19,294,2.14,7.72
ENSNVIG00000019473,ENSNVIT00000029176,219,72.8,3,0.58,2.1
ENSNVIG00000019474,ENSNVIT00000029173,829,674.19,240,5.04,18.17
ENSNVIG00000019475,ENSNVIT00000029188,1095,940.19,192,2.89,10.43
ENSNVIG00000019476,ENSNVIT00000029192,1504,1349.19,4,0.04,0.15
ENSNVIG00000019477,"ENSNVIT00000029540,ENSNVIT00000029623",2745,2590.19,123,0.67,2.42
ENSNVIG00000019478,ENSNVIT00000029224,984,829.19,0,0,0
ENSNVIG00000019479,ENSNVIT00000029201,1878,1723.19,82,0.67,2.43
ENSNVIG00000019480,ENSNVIT00000029211,492,337.24,0,0,0
ENSNVIG00000019481,ENSNVIT00000029216,2328,2173.19,1,0.01,0.02
ENSNVIG00000019482,ENSNVIT00000029193,105,4.39,0,0,0
ENSNVIG00000019483,ENSNVIT00000029194,126,10.96,0,0,0
ENSNVIG00000019484,"ENSNVIT00000029231,ENSNVIT00000029247",1409,1254.19,1633,18.44,66.47
ENSNVIG00000019485,ENSNVIT00000029195,1107,952.19,0,0,0
ENSNVIG00000019486,"ENSNVIT00000029281,ENSNVIT00000029314",3535.3,3380.49,326,1.37,4.92
ENSNVIG00000019487,ENSNVIT00000029196,1134,979.19,0,0,0
ENSNVIG00000019488,"ENSNVIT00000029220,ENSNVIT00000029228",1125,970.19,4,0.06,0.21
ENSNVIG00000019489,"ENSNVIT00000029959,ENSNVIT00000029989",4494,4339.19,3,0.01,0.04
ENSNVIG00000019490,ENSNVIT00000029198,163,30.26,0,0,0
ENSNVIG00000019491,"ENSNVIT00000029227,ENSNVIT00000029235",1802,1647.19,428,3.68,13.27
ENSNVIG00000019493,ENSNVIT00000029214,1805,1650.19,1359,11.67,42.04
ENSNVIG00000019494,ENSNVIT00000029244,444,289.33,0,0,0
ENSNVIG00000019495,ENSNVIT00000029215,111,5.92,0,0,0
ENSNVIG00000019496,ENSNVIT00000029250,2496,2341.19,554,3.35,12.08
ENSNVIG00000019497,ENSNVIT00000029232,1302,1147.19,41,0.51,1.82
ENSNVIG00000019498,"ENSNVIT00000029265,ENSNVIT00000029271",1209.96,1055.15,69,0.93,3.34
ENSNVIG00000019499,ENSNVIT00000029258,1185,1030.19,1,0.01,0.05
ENSNVIG00000019500,ENSNVIT00000029252,1773,1618.19,797,6.98,25.15
ENSNVIG00000019501,ENSNVIT00000029243,2850,2695.19,3,0.02,0.06
ENSNVIG00000019502,ENSNVIT00000029253,1299,1144.19,0,0,0
ENSNVIG00000019503,ENSNVIT00000029233,114,6.78,0,0,0
ENSNVIG00000019504,"ENSNVIT00000029550,ENSNVIT00000029571",2901,2746.19,1127,5.81,20.95
ENSNVIG00000019505,"ENSNVIT00000029448,ENSNVIT00000029466,ENSNVIT00000029484,ENSNVIT00000029507",1533,1378.19,1067,10.97,39.53
ENSNVIG00000019506,"ENSNVIT00000029391,ENSNVIT00000029394,ENSNVIT00000029398",2367.8,2213,38,0.24,0.88
ENSNVIG00000019507,"ENSNVIT00000029345,ENSNVIT00000029358,ENSNVIT00000029375",1602,1447.19,11,0.11,0.39
ENSNVIG00000019508,"ENSNVIT00000029474,ENSNVIT00000029493,ENSNVIT00000029506",2736.65,2581.84,579,3.18,11.45
ENSNVIG00000019509,"ENSNVIT00000029428,ENSNVIT00000029433,ENSNVIT00000029441",2537,2382.19,0,0,0
ENSNVIG00000019510,"ENSNVIT00000029343,ENSNVIT00000029346,ENSNVIT00000029356",2301,2146.19,3,0.02,0.07
ENSNVIG00000019511,ENSNVIT00000029241,288,135.77,4,0.42,1.5
ENSNVIG00000019512,ENSNVIT00000029237,162,29.63,0,0,0
ENSNVIG00000019513,ENSNVIT00000029242,1721,1566.19,1413,12.78,46.06
ENSNVIG00000019514,ENSNVIT00000029239,102,3.73,0,0,0
ENSNVIG00000019515,ENSNVIT00000029256,1350,1195.19,0,0,0
ENSNVIG00000019516,"ENSNVIT00000029322,ENSNVIT00000029329",2105.37,1950.56,18,0.13,0.47
ENSNVIG00000019517,ENSNVIT00000029251,441,286.34,89,4.4,15.87
ENSNVIG00000019518,ENSNVIT00000029280,1362,1207.19,154,1.81,6.51
ENSNVIG00000019519,ENSNVIT00000029261,1383,1228.19,4,0.05,0.17
ENSNVIG00000019520,ENSNVIT00000029249,107,4.87,0,0,0
ENSNVIG00000019521,"ENSNVIT00000029263,ENSNVIT00000029279",1214.47,1059.66,22263,297.6,1072.6
ENSNVIG00000019522,ENSNVIT00000029259,1594,1439.19,839,8.26,29.76
ENSNVIG00000019523,"ENSNVIT00000029267,ENSNVIT00000029268",699,544.27,0,0,0
ENSNVIG00000019524,ENSNVIT00000029257,726,571.19,1,0.02,0.09
ENSNVIG00000019525,ENSNVIT00000029260,423,268.4,16,0.84,3.04
ENSNVIG00000019526,"ENSNVIT00000029285,ENSNVIT00000029307,ENSNVIT00000029325",2438,2283.19,41,0.25,0.92
ENSNVIG00000019527,ENSNVIT00000029264,1557,1402.19,184,1.86,6.7
ENSNVIG00000019528,"ENSNVIT00000029353,ENSNVIT00000029365,ENSNVIT00000029368",1779,1624.19,22,0.19,0.69
ENSNVIG00000019529,ENSNVIT00000029255,116,7.39,1,1.92,6.9
ENSNVIG00000019530,"ENSNVIT00000029282,ENSNVIT00000029316",2342.12,2187.31,146,0.95,3.41
ENSNVIG00000019531,ENSNVIT00000029262,1548,1393.19,78,0.79,2.86
ENSNVIG00000019532,ENSNVIT00000029276,981,826.19,0,0,0
ENSNVIG00000019533,"ENSNVIT00000029498,ENSNVIT00000029502",3927,3772.19,84,0.32,1.14
ENSNVIG00000019534,ENSNVIT00000029269,240,91.16,0,0,0
ENSNVIG00000019535,ENSNVIT00000029284,1356,1201.19,14,0.17,0.6
ENSNVIG00000019536,ENSNVIT00000029283,1572,1417.19,0,0,0
ENSNVIG00000019537,ENSNVIT00000029270,81,0,0,0,0
ENSNVIG00000019538,"ENSNVIT00000029362,ENSNVIT00000029380",1575,1420.19,23,0.23,0.83
ENSNVIG00000019539,ENSNVIT00000029275,924,769.19,1,0.02,0.07
ENSNVIG00000019540,ENSNVIT00000029272,997,842.19,0,0,0
ENSNVIG00000019541,ENSNVIT00000029273,601,446.2,2,0.06,0.23
ENSNVIG00000019542,ENSNVIT00000029290,2787,2632.19,12,0.06,0.23
ENSNVIG00000019543,ENSNVIT00000029277,211,66.07,1318.4,282.65,1018.71
ENSNVIG00000019544,ENSNVIT00000029278,112,6.2,0,0,0
ENSNVIG00000019545,"ENSNVIT00000029291,ENSNVIT00000029313,ENSNVIT00000029320",1510,1355.19,192,2.01,7.23
ENSNVIG00000019546,"ENSNVIT00000029771,ENSNVIT00000030092,ENSNVIT00000030242,ENSNVIT00000030268,ENSNVIT00000030271,ENSNVIT00000030288,ENSNVIT00000030327,ENSNVIT00000030335,ENSNVIT00000030352",1472.33,1317.53,0,0,0
ENSNVIG00000019547,"ENSNVIT00000029297,ENSNVIT00000029309,ENSNVIT00000029328",1383,1228.19,673,7.76,27.98
ENSNVIG00000019548,"ENSNVIT00000029287,ENSNVIT00000029303,ENSNVIT00000029324",2578.61,2423.8,671,3.92,14.13
ENSNVIG00000019549,ENSNVIT00000029308,5138,4983.19,7145,20.31,73.2
ENSNVIG00000019550,"ENSNVIT00000029288,ENSNVIT00000029302",799.5,644.69,0,0,0
ENSNVIG00000019551,"ENSNVIT00000029293,ENSNVIT00000029326,ENSNVIT00000029335,ENSNVIT00000029351",1855,1700.19,214,1.78,6.43
ENSNVIG00000019552,"ENSNVIT00000029305,ENSNVIT00000029318",1890.07,1735.27,472.5,3.86,13.9
ENSNVIG00000019553,ENSNVIT00000029296,107,4.87,0,0,0
ENSNVIG00000019554,ENSNVIT00000029298,1014,859.19,0,0,0
ENSNVIG00000019555,ENSNVIT00000029300,336,182.29,2,0.16,0.56
ENSNVIG00000019556,ENSNVIT00000029304,104,4.16,0,0,0
ENSNVIG00000019557,ENSNVIT00000029332,1080,925.19,0,0,0
ENSNVIG00000019558,ENSNVIT00000029317,285,132.91,0,0,0
ENSNVIG00000019559,ENSNVIT00000029306,2707,2552.19,68,0.38,1.36
ENSNVIG00000019560,ENSNVIT00000029310,107,4.87,0,0,0
ENSNVIG00000019561,ENSNVIT00000029312,153,24.18,0,0,0
ENSNVIG00000019562,"ENSNVIT00000029338,ENSNVIT00000029347",436.5,281.9,0,0,0
ENSNVIG00000019563,"ENSNVIT00000029333,ENSNVIT00000029350",2725,2570.19,2358,13,46.84
ENSNVIG00000019564,ENSNVIT00000029339,1374,1219.19,5638,65.5,236.09
ENSNVIG00000019565,ENSNVIT00000029319,426,271.39,0,0,0
ENSNVIG00000019566,"ENSNVIT00000029355,ENSNVIT00000029357",2680.5,2525.69,0,0,0
ENSNVIG00000019567,ENSNVIT00000029315,342,188.18,21.88,1.65,5.94
ENSNVIG00000019568,ENSNVIT00000029352,1446,1291.19,2,0.02,0.08
ENSNVIG00000019569,"ENSNVIT00000029452,ENSNVIT00000029472,ENSNVIT00000029478",2646,2491.19,1,0.01,0.02
ENSNVIG00000019570,"ENSNVIT00000030700,ENSNVIT00000030716,ENSNVIT00000030723,ENSNVIT00000030746,ENSNVIT00000030756",3723.78,3568.98,855,3.39,12.23
ENSNVIG00000019571,"ENSNVIT00000029340,ENSNVIT00000029349",1192.95,1038.2,101,1.38,4.97
ENSNVIG00000019572,"ENSNVIT00000029584,ENSNVIT00000029605",5262,5107.19,1930,5.35,19.29
ENSNVIG00000019573,ENSNVIT00000029327,904,749.19,1851,35,126.14
ENSNVIG00000019574,ENSNVIT00000029334,219,72.8,0,0,0
ENSNVIG00000019575,ENSNVIT00000029330,2577,2422.19,3,0.02,0.06
ENSNVIG00000019576,ENSNVIT00000029400,1986,1831.19,920,7.12,25.65
ENSNVIG00000019577,"ENSNVIT00000029558,ENSNVIT00000029573",3725.26,3570.45,227,0.9,3.25
ENSNVIG00000019578,ENSNVIT00000029336,804,649.19,0,0,0
ENSNVIG00000019579,ENSNVIT00000029344,816,661.19,7,0.15,0.54
ENSNVIG00000019580,ENSNVIT00000029337,1566,1411.19,2,0.02,0.07
ENSNVIG00000019581,"ENSNVIT00000029376,ENSNVIT00000029385",5274.28,5119.48,1506,4.17,15.02
ENSNVIG00000019582,"ENSNVIT00000029392,ENSNVIT00000029411",4158,4003.19,792,2.8,10.1
ENSNVIG00000019583,"ENSNVIT00000029402,ENSNVIT00000029423,ENSNVIT00000029457,ENSNVIT00000029465",1875,1720.19,196,1.61,5.82
ENSNVIG00000019584,"ENSNVIT00000029685,ENSNVIT00000029715,ENSNVIT00000029735,ENSNVIT00000029744,ENSNVIT00000029767",1790.66,1635.86,412,3.57,12.86
ENSNVIG00000019585,ENSNVIT00000029341,103,3.94,0,0,0
ENSNVIG00000019586,ENSNVIT00000029354,1014,859.19,0,0,0
ENSNVIG00000019587,ENSNVIT00000029342,1188,1033.19,0,0,0
ENSNVIG00000019588,ENSNVIT00000029359,963,808.19,380,6.66,24
ENSNVIG00000019589,ENSNVIT00000029367,528,373.22,0,0,0
ENSNVIG00000019590,ENSNVIT00000029378,849,694.19,289,5.9,21.25
ENSNVIG00000019591,ENSNVIT00000029370,1108,953.19,2047,30.42,109.64
ENSNVIG00000019592,ENSNVIT00000029447,5523,5368.19,1754,4.63,16.68
ENSNVIG00000019593,ENSNVIT00000029348,633,478.2,0,0,0
ENSNVIG00000019594,ENSNVIT00000029364,2930,2775.19,7279,37.15,133.91
ENSNVIG00000019595,ENSNVIT00000029438,4260,4105.19,1520,5.24,18.9
ENSNVIG00000019596,ENSNVIT00000029360,4371,4216.19,1517,5.1,18.37
ENSNVIG00000019597,ENSNVIT00000029363,1047,892.19,0,0,0
ENSNVIG00000019598,ENSNVIT00000029372,441,286.34,0,0,0
ENSNVIG00000019599,ENSNVIT00000029366,331,177.4,0,0,0
ENSNVIG00000019600,ENSNVIT00000029374,1119,964.19,218,3.2,11.54
ENSNVIG00000019601,ENSNVIT00000029369,247,97.46,0,0,0
ENSNVIG00000019602,ENSNVIT00000029389,1913,1758.19,659,5.31,19.14
ENSNVIG00000019603,ENSNVIT00000029379,489,334.25,0,0,0
ENSNVIG00000019604,"ENSNVIT00000029409,ENSNVIT00000029416",2703.24,2548.44,278,1.55,5.57
ENSNVIG00000019605,"ENSNVIT00000029371,ENSNVIT00000029386",2906,2751.19,37,0.19,0.69
ENSNVIG00000019606,"ENSNVIT00000029401,ENSNVIT00000029408",459,304.4,0,0,0
ENSNVIG00000019607,"ENSNVIT00000029399,ENSNVIT00000029403",786,631.19,596.1,13.38,48.21
ENSNVIG00000019608,"ENSNVIT00000029382,ENSNVIT00000029384",2453.95,2299.15,457,2.82,10.15
ENSNVIG00000019609,ENSNVIT00000029381,591,436.2,0,0,0
ENSNVIG00000019610,"ENSNVIT00000029404,ENSNVIT00000029422",1615.5,1460.69,0,0,0
ENSNVIG00000019611,ENSNVIT00000029425,1314,1159.19,217,2.65,9.56
ENSNVIG00000019612,ENSNVIT00000029383,104,4.16,0,0,0
ENSNVIG00000019613,ENSNVIT00000029390,1572,1417.19,937,9.37,33.75
ENSNVIG00000019614,ENSNVIT00000029387,1773,1618.19,525,4.6,16.56
ENSNVIG00000019615,ENSNVIT00000029388,870,715.19,3,0.06,0.21
ENSNVIG00000019616,"ENSNVIT00000029419,ENSNVIT00000029453",2778,2623.19,225,1.21,4.38
ENSNVIG00000019617,ENSNVIT00000029522,2145,1990.19,102,0.73,2.62
ENSNVIG00000019618,"ENSNVIT00000029420,ENSNVIT00000029427,ENSNVIT00000029432,ENSNVIT00000029445",894.39,739.59,2552,48.88,176.16
ENSNVIG00000019619,ENSNVIT00000029393,534,379.22,0,0,0
ENSNVIG00000019620,ENSNVIT00000029469,2226,2071.19,1473,10.07,36.31
ENSNVIG00000019621,ENSNVIT00000029395,384,229.64,99,6.11,22.01
ENSNVIG00000019622,"ENSNVIT00000029412,ENSNVIT00000029414",666,511.2,17,0.47,1.7
ENSNVIG00000019623,ENSNVIT00000029396,139,16.71,0,0,0
ENSNVIG00000019624,ENSNVIT00000029418,1821,1666.19,1,0.01,0.03
ENSNVIG00000019625,"ENSNVIT00000029413,ENSNVIT00000029424",3051.38,2896.57,1693,8.28,29.84
ENSNVIG00000019626,ENSNVIT00000029397,142,18.2,0,0,0
ENSNVIG00000019627,ENSNVIT00000029406,1212,1057.19,395,5.29,19.08
ENSNVIG00000019628,ENSNVIT00000029405,1149,994.19,846,12.05,43.44
ENSNVIG00000019629,"ENSNVIT00000029407,ENSNVIT00000029417",1886,1731.19,74,0.61,2.18
ENSNVIG00000019630,ENSNVIT00000029410,102,3.73,0,0,0
ENSNVIG00000019631,"ENSNVIT00000029430,ENSNVIT00000029431",208.3,64.11,356,78.66,283.5
ENSNVIG00000019632,ENSNVIT00000029415,105,4.39,0,0,0
ENSNVIG00000019633,"ENSNVIT00000029434,ENSNVIT00000029443",666,511.2,11,0.3,1.1
ENSNVIG00000019634,ENSNVIT00000029440,1821,1666.19,1275,10.84,39.07
ENSNVIG00000019635,ENSNVIT00000029421,329,175.44,0,0,0
ENSNVIG00000019636,ENSNVIT00000029442,444,289.33,363,17.77,64.05
ENSNVIG00000019637,ENSNVIT00000029437,2241,2086.19,25,0.17,0.61
ENSNVIG00000019638,"ENSNVIT00000029564,ENSNVIT00000029580",3897,3742.19,291,1.1,3.97
ENSNVIG00000019639,ENSNVIT00000029426,113,6.48,0,0,0
ENSNVIG00000019640,"ENSNVIT00000029626,ENSNVIT00000029704,ENSNVIT00000029709,ENSNVIT00000029723",3095.62,2940.82,410,1.97,7.12
ENSNVIG00000019641,ENSNVIT00000029429,104,4.16,0,0,0
ENSNVIG00000019642,"ENSNVIT00000029585,ENSNVIT00000029647,ENSNVIT00000029664",9716.53,9561.73,1225,1.81,6.54
ENSNVIG00000019643,ENSNVIT00000029436,831,676.19,47,0.98,3.55
ENSNVIG00000019644,"ENSNVIT00000029480,ENSNVIT00000029500",3105,2950.19,4,0.02,0.07
ENSNVIG00000019645,ENSNVIT00000029444,2751,2596.19,4895,26.71,96.26
ENSNVIG00000019646,ENSNVIT00000029435,181,42.62,0,0,0
ENSNVIG00000019647,ENSNVIT00000029476,3801,3646.19,249,0.97,3.49
ENSNVIG00000019648,ENSNVIT00000029439,207,62.77,0,0,0
ENSNVIG00000019649,"ENSNVIT00000029459,ENSNVIT00000029462",732.24,577.44,140,3.43,12.38
ENSNVIG00000019650,ENSNVIT00000029525,738,583.19,369,8.96,32.3
ENSNVIG00000019651,ENSNVIT00000029446,78,0,0,0,0
ENSNVIG00000019652,"ENSNVIT00000029449,ENSNVIT00000029456,ENSNVIT00000029464",436.44,283.35,2050,102.48,369.37
ENSNVIG00000019653,ENSNVIT00000029451,144,19.23,0,0,0
ENSNVIG00000019654,ENSNVIT00000029505,3138,2983.19,16818,79.86,287.82
ENSNVIG00000019655,ENSNVIT00000029460,1139,984.19,823,11.85,42.69
ENSNVIG00000019656,ENSNVIT00000029458,336,182.29,1,0.08,0.28
ENSNVIG00000019657,ENSNVIT00000029450,103,3.94,0,0,0
ENSNVIG00000019658,ENSNVIT00000029461,2383,2228.19,20,0.13,0.46
ENSNVIG00000019659,ENSNVIT00000029470,1884,1729.19,0,0,0
ENSNVIG00000019660,ENSNVIT00000029530,3534,3379.19,1028,4.31,15.53
ENSNVIG00000019661,ENSNVIT00000029454,331,177.4,0,0,0
ENSNVIG00000019662,ENSNVIT00000029455,107,4.87,0,0,0
ENSNVIG00000019663,"ENSNVIT00000029529,ENSNVIT00000029537,ENSNVIT00000029544,ENSNVIT00000029579",2300,2145.19,214,1.41,5.09
ENSNVIG00000019664,ENSNVIT00000029473,279,127.21,0,0,0
ENSNVIG00000019665,ENSNVIT00000029468,300,147.29,8,0.77,2.77
ENSNVIG00000019666,"ENSNVIT00000029486,ENSNVIT00000029494",1020.35,865.54,725,11.86,42.76
ENSNVIG00000019667,ENSNVIT00000029467,1513,1358.19,62,0.65,2.33
ENSNVIG00000019668,ENSNVIT00000029481,648,493.2,13,0.37,1.35
ENSNVIG00000019669,"ENSNVIT00000029495,ENSNVIT00000029504,ENSNVIT00000029511",2003.46,1848.66,455,3.49,12.57
ENSNVIG00000019670,"ENSNVIT00000029569,ENSNVIT00000029604,ENSNVIT00000029650",3246.36,3091.56,274,1.26,4.52
ENSNVIG00000019671,"ENSNVIT00000029532,ENSNVIT00000029545,ENSNVIT00000029568",1884,1729.19,1,0.01,0.03
ENSNVIG00000019672,ENSNVIT00000029479,1203,1048.19,188,2.54,9.16
ENSNVIG00000019673,ENSNVIT00000029471,107,4.87,0,0,0
ENSNVIG00000019674,ENSNVIT00000029483,1679,1524.19,413,3.84,13.83
ENSNVIG00000019675,ENSNVIT00000029475,142,18.2,0,0,0
ENSNVIG00000019676,ENSNVIT00000029485,297,144.4,8,0.78,2.83
ENSNVIG00000019677,ENSNVIT00000029482,82,0,0,0,0
ENSNVIG00000019678,ENSNVIT00000029489,2411,2256.19,702,4.41,15.88
ENSNVIG00000019679,ENSNVIT00000029499,1509,1354.19,223,2.33,8.41
ENSNVIG00000019680,ENSNVIT00000029490,104,4.16,0,0,0
ENSNVIG00000019681,ENSNVIT00000029491,2171,2016.19,231,1.62,5.85
ENSNVIG00000019682,ENSNVIT00000029496,2511,2356.19,3,0.02,0.07
ENSNVIG00000019683,ENSNVIT00000029534,2556,2401.19,187,1.1,3.98
ENSNVIG00000019684,ENSNVIT00000029497,288,135.77,0,0,0
ENSNVIG00000019685,"ENSNVIT00000029599,ENSNVIT00000029627",2535.08,2380.27,399,2.37,8.56
ENSNVIG00000019686,"ENSNVIT00000029561,ENSNVIT00000029572",5724,5569.19,38,0.1,0.35
ENSNVIG00000019687,"ENSNVIT00000029516,ENSNVIT00000029527,ENSNVIT00000029533",1317.36,1162.56,527,6.42,23.14
ENSNVIG00000019688,"ENSNVIT00000029721,ENSNVIT00000029726,ENSNVIT00000029745",2298,2143.19,22,0.15,0.52
ENSNVIG00000019689,ENSNVIT00000029523,921,766.19,0,0,0
ENSNVIG00000019690,ENSNVIT00000029583,2997,2842.19,234,1.17,4.2
ENSNVIG00000019691,ENSNVIT00000029503,2327,2172.19,431,2.81,10.13
ENSNVIG00000019692,ENSNVIT00000029501,82,0,0,0,0
ENSNVIG00000019693,ENSNVIT00000029520,1659,1504.19,412,3.88,13.98
ENSNVIG00000019694,ENSNVIT00000029515,3225,3070.19,28,0.13,0.47
ENSNVIG00000019695,ENSNVIT00000029539,3078,2923.19,115,0.56,2.01
ENSNVIG00000019696,"ENSNVIT00000029849,ENSNVIT00000029858,ENSNVIT00000029863",5118.22,4963.41,552,1.58,5.68
ENSNVIG00000019697,"ENSNVIT00000029526,ENSNVIT00000029536,ENSNVIT00000029551,ENSNVIT00000029555",1000.47,845.67,359,6.01,21.67
ENSNVIG00000019698,ENSNVIT00000029513,378,223.69,30,1.9,6.85
ENSNVIG00000019699,ENSNVIT00000029508,1930,1775.19,701,5.59,20.16
ENSNVIG00000019700,ENSNVIT00000029512,246,96.56,99,14.52,52.34
ENSNVIG00000019701,ENSNVIT00000029509,88,1.51,0,0,0
ENSNVIG00000019702,ENSNVIT00000029514,121,9.08,0,0,0
ENSNVIG00000019703,ENSNVIT00000029518,171,35.55,0,0,0
ENSNVIG00000019704,ENSNVIT00000029521,123,9.8,0,0,0
ENSNVIG00000019705,ENSNVIT00000029524,1620,1465.19,243,2.35,8.47
ENSNVIG00000019706,ENSNVIT00000029528,390,235.59,1572.37,94.54,340.74
ENSNVIG00000019707,ENSNVIT00000029547,3963,3808.19,5,0.02,0.07
ENSNVIG00000019708,ENSNVIT00000029541,1746,1591.19,33,0.29,1.06
ENSNVIG00000019709,"ENSNVIT00000029560,ENSNVIT00000029567,ENSNVIT00000029577",2160,2005.19,38,0.27,0.97
ENSNVIG00000019710,"ENSNVIT00000029565,ENSNVIT00000029576,ENSNVIT00000029587",364.17,210.06,3,0.2,0.73
ENSNVIG00000019711,"ENSNVIT00000029554,ENSNVIT00000029574",1527,1372.19,0,0,0
ENSNVIG00000019712,"ENSNVIT00000029665,ENSNVIT00000029675,ENSNVIT00000029683",1569.24,1414.43,16,0.16,0.58
ENSNVIG00000019713,ENSNVIT00000029672,8616,8461.19,5452,9.13,32.9
ENSNVIG00000019714,"ENSNVIT00000029592,ENSNVIT00000029612,ENSNVIT00000029632",2935.46,2780.65,127,0.65,2.33
ENSNVIG00000019715,ENSNVIT00000029531,222,75.36,0,0,0
ENSNVIG00000019716,ENSNVIT00000029542,2079,1924.19,4,0.03,0.11
ENSNVIG00000019717,"ENSNVIT00000029535,ENSNVIT00000029546,ENSNVIT00000029552",2342.16,2187.35,497,3.22,11.6
ENSNVIG00000019718,"ENSNVIT00000029559,ENSNVIT00000029563",739.5,584.69,0,0,0
ENSNVIG00000019719,"ENSNVIT00000029562,ENSNVIT00000029578",938.59,783.78,149.02,2.69,9.71
ENSNVIG00000019720,ENSNVIT00000029637,2637,2482.19,197,1.12,4.05
ENSNVIG00000019721,ENSNVIT00000029557,3296,3141.19,35,0.16,0.57
ENSNVIG00000019722,ENSNVIT00000029548,245,95.65,0,0,0
ENSNVIG00000019723,ENSNVIT00000029609,1728,1573.19,4,0.04,0.13
ENSNVIG00000019724,ENSNVIT00000029630,1473,1318.19,170,1.83,6.58
ENSNVIG00000019725,ENSNVIT00000029556,822,667.19,197,4.18,15.07
ENSNVIG00000019726,ENSNVIT00000029553,846,691.19,0,0,0
ENSNVIG00000019727,ENSNVIT00000029582,321,167.63,0,0,0
ENSNVIG00000019728,ENSNVIT00000029581,384,229.64,0,0,0
ENSNVIG00000019729,"ENSNVIT00000029586,ENSNVIT00000029594",1842,1687.19,471,3.95,14.25
ENSNVIG00000019730,ENSNVIT00000029622,540,385.21,26,0.96,3.45
ENSNVIG00000019731,ENSNVIT00000029570,285,132.91,0,0,0
ENSNVIG00000019732,"ENSNVIT00000029602,ENSNVIT00000029613",2307,2152.19,380,2.5,9.01
ENSNVIG00000019733,ENSNVIT00000029575,137,15.75,0,0,0
ENSNVIG00000019734,"ENSNVIT00000029652,ENSNVIT00000029659,ENSNVIT00000029668",919,764.21,0,0,0
ENSNVIG00000019735,"ENSNVIT00000029595,ENSNVIT00000029610,ENSNVIT00000029646,ENSNVIT00000029656",3329.25,3174.44,324,1.45,5.21
ENSNVIG00000019736,"ENSNVIT00000029591,ENSNVIT00000029608",2940.97,2786.16,72,0.37,1.32
ENSNVIG00000019737,"ENSNVIT00000029619,ENSNVIT00000029642",1324,1169.19,262,3.17,11.44
ENSNVIG00000019738,"ENSNVIT00000029688,ENSNVIT00000029737",1379.89,1225.36,173,2,7.21
ENSNVIG00000019739,ENSNVIT00000029598,4312,4157.19,0,0,0
ENSNVIG00000019740,ENSNVIT00000029589,104,4.16,0,0,0
ENSNVIG00000019741,ENSNVIT00000029596,357,202.94,0,0,0
ENSNVIG00000019742,ENSNVIT00000029590,115,7.08,0,0,0
ENSNVIG00000019743,ENSNVIT00000029593,525,370.22,0,0,0
ENSNVIG00000019744,ENSNVIT00000029606,957,802.19,0,0,0
ENSNVIG00000019745,ENSNVIT00000029696,1599,1444.19,596,5.85,21.07
ENSNVIG00000019746,ENSNVIT00000029663,3421,3266.19,367,1.59,5.74
ENSNVIG00000019747,"ENSNVIT00000029667,ENSNVIT00000029690",2540,2385.19,2210,13.12,47.3
