Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
MyList_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-9716542,"Signaling by Rho GTPases, Miro GTPases and RHOBTB3",,-3.3,6,5,30211,723,42,6,14,5.4,392|2040|10382|54443|54821|79682,ARHGAP1|STOM|TUBB4A|ANLN|ERCC6L|CENPU,-1.8
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0003018,vascular process in circulatory system,19_GO:0032501 multicellular organismal process,-3.3,11,6,30211,263,42,4,9.5,4.5,1910|6338|7422|59272,EDNRB|SCNN1B|VEGFA|ACE2,-1.8
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0001938,positive regulation of endothelial cell proliferation,19_GO:0048518 positive regulation of biological process,-3.3,19,7.3,30211,111,42,3,7.1,4,1232|3791|7422,CCR3|KDR|VEGFA,-1.8
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0034765,regulation of ion transmembrane transport,19_GO:0051179 localization,-3.3,7.4,5.3,30211,483,42,5,12,5,2040|2745|59272|65268|84329,STOM|GLRX|ACE2|WNK2|HVCN1,-1.8
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0090066,regulation of anatomical structure size,19_GO:0065007 biological regulation,-3.3,7.4,5.3,30211,487,42,5,12,5,1910|6338|7422|7430|59272,EDNRB|SCNN1B|VEGFA|EZR|ACE2,-1.8
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0022898,regulation of transmembrane transporter activity,19_GO:0051179 localization,-3.3,11,5.9,30211,273,42,4,9.5,4.5,2040|2745|59272|65268,STOM|GLRX|ACE2|WNK2,-1.8
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0001666,response to hypoxia,19_GO:0050896 response to stimulus,-3.2,11,5.9,30211,274,42,4,9.5,4.5,1803|2034|5327|7422,DPP4|EPAS1|PLAT|VEGFA,-1.8
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0003013,circulatory system process,19_GO:0032501 multicellular organismal process,-3.2,7.3,5.3,30211,492,42,5,12,5,1910|6338|6446|7422|59272,EDNRB|SCNN1B|SGK1|VEGFA|ACE2,-1.8
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0051301,cell division,19_GO:0009987 cellular process,-3.2,7.3,5.3,30211,492,42,5,12,5,3832|9133|9585|54443|54821,KIF11|CCNB2|KIF20B|ANLN|ERCC6L,-1.8
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0032411,positive regulation of transporter activity,19_GO:0051179 localization,-3.2,18,7.1,30211,117,42,3,7.1,4,2745|6446|65268,GLRX|SGK1|WNK2,-1.8
MyList_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-9648025,EML4 and NUDC in mitotic spindle formation,,-3.2,18,7.1,30211,117,42,3,7.1,4,10382|54821|79682,TUBB4A|ERCC6L|CENPU,-1.8
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0007017,microtubule-based process,19_GO:0009987 cellular process,-3.2,5.7,4.9,30211,763,42,6,14,5.4,3832|7430|9133|9585|10382|51175,KIF11|EZR|CCNB2|KIF20B|TUBB4A|TUBE1,-1.7
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0002262,myeloid cell homeostasis,19_GO:0002376 immune system process,-3.2,18,7,30211,120,42,3,7.1,4,2034|6338|7422,EPAS1|SCNN1B|VEGFA,-1.7
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0071407,cellular response to organic cyclic compound,19_GO:0050896 response to stimulus,-3.2,7.1,5.2,30211,504,42,5,12,5,5327|6338|6340|6446|7430,PLAT|SCNN1B|SCNN1G|SGK1|EZR,-1.7
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0048593,camera-type eye morphogenesis,19_GO:0032502 developmental process,-3.2,18,6.9,30211,122,42,3,7.1,4,220|3791|7422,ALDH1A3|KDR|VEGFA,-1.7
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0006935,chemotaxis,19_GO:0040011 locomotion,-3.2,7.1,5.2,30211,506,42,5,12,5,1232|1803|1910|2321|7422,CCR3|DPP4|EDNRB|FLT1|VEGFA,-1.7
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0036293,response to decreased oxygen levels,19_GO:0050896 response to stimulus,-3.2,10,5.7,30211,287,42,4,9.5,4.5,1803|2034|5327|7422,DPP4|EPAS1|PLAT|VEGFA,-1.7
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0042330,taxis,19_GO:0040011 locomotion,-3.2,7.1,5.1,30211,510,42,5,12,5,1232|1803|1910|2321|7422,CCR3|DPP4|EDNRB|FLT1|VEGFA,-1.7
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0034754,cellular hormone metabolic process,19_GO:0008152 metabolic process,-3.1,17,6.8,30211,126,42,3,7.1,4,220|1910|6338,ALDH1A3|EDNRB|SCNN1B,-1.7
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0000226,microtubule cytoskeleton organization,19_GO:0009987 cellular process,-3.1,6.9,5.1,30211,521,42,5,12,5,3832|7430|9133|10382|51175,KIF11|EZR|CCNB2|TUBB4A|TUBE1,-1.7
MyList_SUB1_MCODE_1,KEGG Pathway,24,hsa04926,Relaxin signaling pathway,,-3.1,17,6.7,30211,129,42,3,7.1,4,1910|7422|59345,EDNRB|VEGFA|GNB4,-1.7
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:1902600,proton transmembrane transport,19_GO:0051179 localization,-3.1,17,6.7,30211,129,42,3,7.1,4,523|84329|245973,ATP6V1A|HVCN1|ATP6V1C2,-1.7
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0006261,DNA-dependent DNA replication,19_GO:0008152 metabolic process,-3.1,17,6.7,30211,130,42,3,7.1,4,4175|51053|55388,MCM6|GMNN|MCM10,-1.7
MyList_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-69206,G1/S Transition,,-3.1,17,6.7,30211,130,42,3,7.1,4,4175|51053|55388,MCM6|GMNN|MCM10,-1.7
MyList_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-8856688,Golgi-to-ER retrograde transport,,-3.1,16,6.6,30211,133,42,3,7.1,4,3832|9585|10382,KIF11|KIF20B|TUBB4A,-1.6
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0104004,cellular response to environmental stimulus,19_GO:0050896 response to stimulus,-3.1,9.4,5.5,30211,307,42,4,9.5,4.5,5269|6338|6340|84329,SERPINB6|SCNN1B|SCNN1G|HVCN1,-1.6
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0071214,cellular response to abiotic stimulus,19_GO:0050896 response to stimulus,-3.1,9.4,5.5,30211,307,42,4,9.5,4.5,5269|6338|6340|84329,SERPINB6|SCNN1B|SCNN1G|HVCN1,-1.6
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0140694,non-membrane-bounded organelle assembly,19_GO:0009987 cellular process,-3,9.3,5.5,30211,310,42,4,9.5,4.5,3832|7430|9133|54443,KIF11|EZR|CCNB2|ANLN,-1.6
MyList_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-1632852,Macroautophagy,,-3,16,6.5,30211,136,42,3,7.1,4,2034|8878|10382,EPAS1|SQSTM1|TUBB4A,-1.6
MyList_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-5663220,RHO GTPases Activate Formins,,-3,15,6.4,30211,140,42,3,7.1,4,10382|54821|79682,TUBB4A|ERCC6L|CENPU,-1.6
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0043010,camera-type eye development,19_GO:0032502 developmental process,-3,9,5.4,30211,318,42,4,9.5,4.5,220|2321|3791|7422,ALDH1A3|FLT1|KDR|VEGFA,-1.6
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0097746,blood vessel diameter maintenance,19_GO:0032501 multicellular organismal process,-3,15,6.4,30211,141,42,3,7.1,4,1910|6338|59272,EDNRB|SCNN1B|ACE2,-1.6
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0035296,regulation of tube diameter,19_GO:0065007 biological regulation,-3,15,6.4,30211,141,42,3,7.1,4,1910|6338|59272,EDNRB|SCNN1B|ACE2,-1.6
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0001525,angiogenesis,19_GO:0032502 developmental process,-3,9,5.4,30211,321,42,4,9.5,4.5,2034|2321|3791|7422,EPAS1|FLT1|KDR|VEGFA,-1.6
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0035150,regulation of tube size,19_GO:0065007 biological regulation,-3,15,6.3,30211,142,42,3,7.1,4,1910|6338|59272,EDNRB|SCNN1B|ACE2,-1.6
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0120254,olefinic compound metabolic process,19_GO:0008152 metabolic process,-3,15,6.3,30211,144,42,3,7.1,4,220|1910|6338,ALDH1A3|EDNRB|SCNN1B,-1.6
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0042060,wound healing,19_GO:0050896 response to stimulus,-3,8.8,5.3,30211,326,42,4,9.5,4.5,3791|5055|5327|7422,KDR|SERPINB2|PLAT|VEGFA,-1.6
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0120161,regulation of cold-induced thermogenesis,19_GO:0032501 multicellular organismal process,-3,15,6.2,30211,146,42,3,7.1,4,2034|7422|338557,EPAS1|VEGFA|FFAR4,-1.6
MyList_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-69002,DNA Replication Pre-Initiation,,-2.9,15,6.2,30211,147,42,3,7.1,4,4175|51053|55388,MCM6|GMNN|MCM10,-1.5
MyList_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-8980692,RHOA GTPase cycle,,-2.9,15,6.2,30211,147,42,3,7.1,4,392|2040|54443,ARHGAP1|STOM|ANLN,-1.5
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:1904064,positive regulation of cation transmembrane transport,19_GO:0051179 localization,-2.9,15,6.2,30211,148,42,3,7.1,4,2745|59272|65268,GLRX|ACE2|WNK2,-1.5
MyList_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-453279,Mitotic G1 phase and G1/S transition,,-2.9,15,6.2,30211,148,42,3,7.1,4,4175|51053|55388,MCM6|GMNN|MCM10,-1.5
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0032386,regulation of intracellular transport,19_GO:0051179 localization,-2.9,8.6,5.2,30211,334,42,4,9.5,4.5,392|2040|7430|9585,ARHGAP1|STOM|EZR|KIF20B,-1.5
MyList_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-373076,Class A/1 (Rhodopsin-like receptors),,-2.9,8.6,5.2,30211,335,42,4,9.5,4.5,1232|1910|10316|338557,CCR3|EDNRB|NMUR1|FFAR4,-1.5
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0048592,eye morphogenesis,19_GO:0032502 developmental process,-2.9,14,6.1,30211,150,42,3,7.1,4,220|3791|7422,ALDH1A3|KDR|VEGFA,-1.5
MyList_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-9612973,Autophagy,,-2.9,14,6.1,30211,151,42,3,7.1,4,2034|8878|10382,EPAS1|SQSTM1|TUBB4A,-1.5
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0008360,regulation of cell shape,19_GO:0032502 developmental process,-2.9,14,6.1,30211,151,42,3,7.1,4,3791|7422|7430,KDR|VEGFA|EZR,-1.5
MyList_SUB1_MCODE_1,KEGG Pathway,24,hsa04145,Phagosome,,-2.9,14,6.1,30211,152,42,3,7.1,4,523|10382|245973,ATP6V1A|TUBB4A|ATP6V1C2,-1.5
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0071453,cellular response to oxygen levels,19_GO:0050896 response to stimulus,-2.9,14,6.1,30211,152,42,3,7.1,4,523|2034|7422,ATP6V1A|EPAS1|VEGFA,-1.5
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0007051,spindle organization,19_GO:0009987 cellular process,-2.9,14,6.1,30211,153,42,3,7.1,4,3832|7430|9133,KIF11|EZR|CCNB2,-1.5
MyList_SUB1_MCODE_1,KEGG Pathway,24,hsa04150,mTOR signaling pathway,,-2.9,14,6,30211,155,42,3,7.1,4,523|6446|245973,ATP6V1A|SGK1|ATP6V1C2,-1.5
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0045765,regulation of angiogenesis,19_GO:0032502 developmental process,-2.9,8.3,5.1,30211,345,42,4,9.5,4.5,1232|2321|3791|7422,CCR3|FLT1|KDR|VEGFA,-1.5
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0030097,hemopoiesis,19_GO:0002376 immune system process,-2.9,6.1,4.6,30211,594,42,5,12,5,2034|2321|3791|7422|54443,EPAS1|FLT1|KDR|VEGFA|ANLN,-1.5
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0016241,regulation of macroautophagy,19_GO:0008152 metabolic process,-2.9,14,6,30211,158,42,3,7.1,4,523|3791|245973,ATP6V1A|KDR|ATP6V1C2,-1.5
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0045861,negative regulation of proteolysis,19_GO:0048519 negative regulation of biological process,-2.9,8.2,5.1,30211,350,42,4,9.5,4.5,5055|5269|5327|7422,SERPINB2|SERPINB6|PLAT|VEGFA,-1.5
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:1901342,regulation of vasculature development,19_GO:0032502 developmental process,-2.8,8.2,5.1,30211,351,42,4,9.5,4.5,1232|2321|3791|7422,CCR3|FLT1|KDR|VEGFA,-1.5
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:1904062,regulation of cation transmembrane transport,19_GO:0051179 localization,-2.8,8.2,5,30211,353,42,4,9.5,4.5,2040|2745|59272|65268,STOM|GLRX|ACE2|WNK2,-1.5
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0044282,small molecule catabolic process,19_GO:0008152 metabolic process,-2.8,8.1,5,30211,354,42,4,9.5,4.5,3030|3032|4942|11001,HADHA|HADHB|OAT|SLC27A2,-1.5
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0048469,cell maturation,19_GO:0032502 developmental process,-2.8,13,5.9,30211,162,42,3,7.1,4,2034|3791|7422,EPAS1|KDR|VEGFA,-1.5
MyList_SUB1_MCODE_1,WikiPathways,27,WP706,Sudden infant death syndrome (SIDS) susceptibility pathways,,-2.8,13,5.9,30211,162,42,3,7.1,4,3030|3032|7422,HADHA|HADHB|VEGFA,-1.5
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0034767,positive regulation of ion transmembrane transport,19_GO:0051179 localization,-2.8,13,5.8,30211,163,42,3,7.1,4,2745|59272|65268,GLRX|ACE2|WNK2,-1.5
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0001654,eye development,19_GO:0032502 developmental process,-2.8,7.9,4.9,30211,364,42,4,9.5,4.5,220|2321|3791|7422,ALDH1A3|FLT1|KDR|VEGFA,-1.5
MyList_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-69481,G2/M Checkpoints,,-2.8,13,5.8,30211,167,42,3,7.1,4,4175|9133|55388,MCM6|CCNB2|MCM10,-1.4
MyList_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-983231,Factors involved in megakaryocyte development and platelet production,,-2.8,13,5.7,30211,168,42,3,7.1,4,3832|9585|10382,KIF11|KIF20B|TUBB4A,-1.4
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0150063,visual system development,19_GO:0032502 developmental process,-2.8,7.8,4.9,30211,368,42,4,9.5,4.5,220|2321|3791|7422,ALDH1A3|FLT1|KDR|VEGFA,-1.4
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0043009,chordate embryonic development,19_GO:0032502 developmental process,-2.8,5.7,4.5,30211,629,42,5,12,5,2034|7422|9133|9585|79682,EPAS1|VEGFA|CCNB2|KIF20B|CENPU,-1.4
MyList_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-388396,GPCR downstream signalling,,-2.8,5.7,4.5,30211,629,42,5,12,5,1232|1910|10316|59345|338557,CCR3|EDNRB|NMUR1|GNB4|FFAR4,-1.4
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:1905475,regulation of protein localization to membrane,19_GO:0051179 localization,-2.8,13,5.7,30211,172,42,3,7.1,4,2040|7430|8878,STOM|EZR|SQSTM1,-1.4
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0048880,sensory system development,19_GO:0032502 developmental process,-2.7,7.7,4.9,30211,374,42,4,9.5,4.5,220|2321|3791|7422,ALDH1A3|FLT1|KDR|VEGFA,-1.4
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0030324,lung development,19_GO:0032502 developmental process,-2.7,12,5.6,30211,174,42,3,7.1,4,2034|3791|7422,EPAS1|KDR|VEGFA,-1.4
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:2000241,regulation of reproductive process,19_GO:0022414 reproductive process,-2.7,12,5.6,30211,176,42,3,7.1,4,1910|5327|7422,EDNRB|PLAT|VEGFA,-1.4
MyList_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-8978868,Fatty acid metabolism,,-2.7,12,5.6,30211,177,42,3,7.1,4,3030|3032|11001,HADHA|HADHB|SLC27A2,-1.4
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0030323,respiratory tube development,19_GO:0032502 developmental process,-2.7,12,5.6,30211,178,42,3,7.1,4,2034|3791|7422,EPAS1|KDR|VEGFA,-1.4
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0030258,lipid modification,19_GO:0008152 metabolic process,-2.7,12,5.6,30211,178,42,3,7.1,4,3030|3032|11001,HADHA|HADHB|SLC27A2,-1.4
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0043409,negative regulation of MAPK cascade,19_GO:0023052 signaling,-2.7,12,5.5,30211,179,42,3,7.1,4,7430|59272|65268,EZR|ACE2|WNK2,-1.4
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0098657,import into cell,19_GO:0051179 localization,-2.7,12,5.5,30211,179,42,3,7.1,4,6338|6340|11001,SCNN1B|SCNN1G|SLC27A2,-1.4
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0009792,embryo development ending in birth or egg hatching,19_GO:0032502 developmental process,-2.7,5.5,4.4,30211,650,42,5,12,5,2034|7422|9133|9585|79682,EPAS1|VEGFA|CCNB2|KIF20B|CENPU,-1.4
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0016485,protein processing,19_GO:0008152 metabolic process,-2.7,12,5.5,30211,182,42,3,7.1,4,1803|5327|59272,DPP4|PLAT|ACE2,-1.4
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0008217,regulation of blood pressure,19_GO:0032501 multicellular organismal process,-2.7,12,5.5,30211,183,42,3,7.1,4,1910|6446|59272,EDNRB|SGK1|ACE2,-1.4
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0035239,tube morphogenesis,19_GO:0032502 developmental process,-2.7,5.4,4.3,30211,661,42,5,12,5,2034|2321|3791|7422|9585,EPAS1|FLT1|KDR|VEGFA|KIF20B,-1.4
MyList_SUB1_MCODE_1,WikiPathways,27,WP4223,Ras signaling,,-2.7,12,5.4,30211,185,42,3,7.1,4,2321|3791|59345,FLT1|KDR|GNB4,-1.4
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0046777,protein autophosphorylation,19_GO:0008152 metabolic process,-2.7,12,5.4,30211,186,42,3,7.1,4,2321|3791|65268,FLT1|KDR|WNK2,-1.4
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0044242,cellular lipid catabolic process,19_GO:0008152 metabolic process,-2.6,11,5.4,30211,188,42,3,7.1,4,3030|3032|11001,HADHA|HADHB|SLC27A2,-1.3
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0007169,transmembrane receptor protein tyrosine kinase signaling pathway,19_GO:0023052 signaling,-2.6,7.1,4.6,30211,403,42,4,9.5,4.5,2321|3791|5327|7422,FLT1|KDR|PLAT|VEGFA,-1.3
MyList_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-69306,DNA Replication,,-2.6,11,5.3,30211,190,42,3,7.1,4,4175|51053|55388,MCM6|GMNN|MCM10,-1.3
MyList_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-2467813,Separation of Sister Chromatids,,-2.6,11,5.3,30211,191,42,3,7.1,4,10382|54821|79682,TUBB4A|ERCC6L|CENPU,-1.3
MyList_SUB1_MCODE_1,KEGG Pathway,24,hsa05167,Kaposi sarcoma-associated herpesvirus infection,,-2.6,11,5.3,30211,194,42,3,7.1,4,1232|7422|59345,CCR3|VEGFA|GNB4,-1.3
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0043269,regulation of ion transport,19_GO:0051179 localization,-2.6,5.3,4.2,30211,685,42,5,12,5,2040|2745|59272|65268|84329,STOM|GLRX|ACE2|WNK2|HVCN1,-1.3
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0006260,DNA replication,19_GO:0008152 metabolic process,-2.6,11,5.3,30211,195,42,3,7.1,4,4175|51053|55388,MCM6|GMNN|MCM10,-1.3
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0032388,positive regulation of intracellular transport,19_GO:0051179 localization,-2.6,11,5.2,30211,198,42,3,7.1,4,2040|7430|9585,STOM|EZR|KIF20B,-1.3
MyList_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-68886,M Phase,,-2.6,6.9,4.5,30211,418,42,4,9.5,4.5,9133|10382|54821|79682,CCNB2|TUBB4A|ERCC6L|CENPU,-1.3
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0048514,blood vessel morphogenesis,19_GO:0032502 developmental process,-2.6,6.9,4.5,30211,419,42,4,9.5,4.5,2034|2321|3791|7422,EPAS1|FLT1|KDR|VEGFA,-1.3
MyList_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-375276,Peptide ligand-binding receptors,,-2.6,11,5.2,30211,201,42,3,7.1,4,1232|1910|10316,CCR3|EDNRB|NMUR1,-1.3
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:1901888,regulation of cell junction assembly,19_GO:0050789 regulation of biological process,-2.6,11,5.2,30211,201,42,3,7.1,4,3791|7422|59272,KDR|VEGFA|ACE2,-1.3
MyList_SUB1_MCODE_1,KEGG Pathway,24,hsa04510,Focal adhesion,,-2.6,11,5.2,30211,201,42,3,7.1,4,2321|3791|7422,FLT1|KDR|VEGFA,-1.3
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0006468,protein phosphorylation,19_GO:0008152 metabolic process,-2.6,5.1,4.1,30211,700,42,5,12,5,2321|3791|6446|8878|65268,FLT1|KDR|SGK1|SQSTM1|WNK2,-1.3
MyList_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-6811442,Intra-Golgi and retrograde Golgi-to-ER traffic,,-2.6,11,5.2,30211,202,42,3,7.1,4,3832|9585|10382,KIF11|KIF20B|TUBB4A,-1.3
MyList_SUB1_MCODE_1,WikiPathways,27,WP306,Focal adhesion,,-2.6,11,5.2,30211,202,42,3,7.1,4,2321|3791|7422,FLT1|KDR|VEGFA,-1.3
MyList_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-372790,Signaling by GPCR,,-2.5,5.1,4.1,30211,704,42,5,12,5,1232|1910|10316|59345|338557,CCR3|EDNRB|NMUR1|GNB4|FFAR4,-1.3
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0032102,negative regulation of response to external stimulus,19_GO:0048519 negative regulation of biological process,-2.5,6.7,4.5,30211,427,42,4,9.5,4.5,1803|5055|5327|338557,DPP4|SERPINB2|PLAT|FFAR4,-1.3
MyList_SUB1_MCODE_1,KEGG Pathway,24,hsa05205,Proteoglycans in cancer,,-2.5,11,5.1,30211,205,42,3,7.1,4,3791|7422|7430,KDR|VEGFA|EZR,-1.3
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0009611,response to wounding,19_GO:0050896 response to stimulus,-2.5,6.7,4.4,30211,430,42,4,9.5,4.5,3791|5055|5327|7422,KDR|SERPINB2|PLAT|VEGFA,-1.3
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0008016,regulation of heart contraction,19_GO:0032501 multicellular organismal process,-2.5,10,5.1,30211,207,42,3,7.1,4,1910|2034|59272,EDNRB|EPAS1|ACE2,-1.3
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0050679,positive regulation of epithelial cell proliferation,19_GO:0048518 positive regulation of biological process,-2.5,10,5,30211,209,42,3,7.1,4,1232|3791|7422,CCR3|KDR|VEGFA,-1.2
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0055074,calcium ion homeostasis,19_GO:0065007 biological regulation,-2.5,6.6,4.4,30211,435,42,4,9.5,4.5,1232|1910|3791|338557,CCR3|EDNRB|KDR|FFAR4,-1.2
MyList_SUB1_MCODE_1,KEGG Pathway,24,hsa04015,Rap1 signaling pathway,,-2.5,10,5,30211,210,42,3,7.1,4,2321|3791|7422,FLT1|KDR|VEGFA,-1.2
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0071695,anatomical structure maturation,19_GO:0032502 developmental process,-2.5,10,5,30211,210,42,3,7.1,4,2034|3791|7422,EPAS1|KDR|VEGFA,-1.2
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0001934,positive regulation of protein phosphorylation,19_GO:0048518 positive regulation of biological process,-2.5,5,4,30211,722,42,5,12,5,1910|2321|3791|7422|8878,EDNRB|FLT1|KDR|VEGFA|SQSTM1,-1.2
MyList_SUB1_MCODE_1,WikiPathways,27,WP3888,VEGFA-VEGFR2 signaling pathway,,-2.5,6.6,4.4,30211,439,42,4,9.5,4.5,2321|3791|7422|7430,FLT1|KDR|VEGFA|EZR,-1.2
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0034764,positive regulation of transmembrane transport,19_GO:0051179 localization,-2.5,10,5,30211,213,42,3,7.1,4,2745|59272|65268,GLRX|ACE2|WNK2,-1.2
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0002009,morphogenesis of an epithelium,19_GO:0032502 developmental process,-2.5,6.5,4.3,30211,443,42,4,9.5,4.5,220|3791|7422|9585,ALDH1A3|KDR|VEGFA|KIF20B,-1.2
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0048568,embryonic organ development,19_GO:0032502 developmental process,-2.5,6.5,4.3,30211,446,42,4,9.5,4.5,220|2034|3791|7422,ALDH1A3|EPAS1|KDR|VEGFA,-1.2
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:1903829,positive regulation of protein localization,19_GO:0051179 localization,-2.5,6.5,4.3,30211,446,42,4,9.5,4.5,2040|7430|8878|9585,STOM|EZR|SQSTM1|KIF20B,-1.2
MyList_SUB1_MCODE_1,WikiPathways,27,WP4352,Ciliary landscape,,-2.5,9.9,4.9,30211,219,42,3,7.1,4,2040|4175|55388,STOM|MCM6|MCM10,-1.2
MyList_SUB1_MCODE_1,KEGG Pathway,24,hsa05163,Human cytomegalovirus infection,,-2.4,9.6,4.8,30211,225,42,3,7.1,4,1232|7422|59345,CCR3|VEGFA|GNB4,-1.2
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0050920,regulation of chemotaxis,19_GO:0040011 locomotion,-2.4,9.6,4.8,30211,225,42,3,7.1,4,1803|3791|7422,DPP4|KDR|VEGFA,-1.2
