gene_id,transcript_id(s),length,effective_length,expected_count,TPM,FPKM
ENSNVIG00000017960,ENSNVIT00000026834,657,484.33,6,0.16,0.66
ENSNVIG00000017961,ENSNVIT00000026802,92,1.08,0,0,0
ENSNVIG00000017962,ENSNVIT00000026806,137,9.91,1137,1524.47,6109.73
ENSNVIG00000017963,ENSNVIT00000026807,118,4.68,0,0,0
ENSNVIG00000017964,ENSNVIT00000026832,945,772.33,0,0,0
ENSNVIG00000017965,ENSNVIT00000026884,1053,880.33,11,0.17,0.67
ENSNVIG00000017966,ENSNVIT00000026840,1518,1345.33,48,0.47,1.9
ENSNVIG00000017967,"ENSNVIT00000026967,ENSNVIT00000026989,ENSNVIT00000026999,ENSNVIT00000027023",2514.67,2342,1916,10.87,43.55
ENSNVIG00000017969,"ENSNVIT00000026879,ENSNVIT00000026887",777,604.33,0,0,0
ENSNVIG00000017970,ENSNVIT00000026860,1839,1666.33,1,0.01,0.03
ENSNVIG00000017971,ENSNVIT00000026818,298,128.37,0,0,0
ENSNVIG00000017972,ENSNVIT00000026825,2322,2149.33,252,1.56,6.24
ENSNVIG00000017973,ENSNVIT00000026848,1051,878.33,623,9.42,37.75
ENSNVIG00000017974,ENSNVIT00000026837,1515,1342.33,718,7.1,28.47
ENSNVIG00000017975,ENSNVIT00000026824,118,4.68,0,0,0
ENSNVIG00000017976,ENSNVIT00000026896,2019,1846.33,815,5.86,23.5
ENSNVIG00000017977,ENSNVIT00000026892,2511,2338.33,0,0,0
ENSNVIG00000017978,ENSNVIT00000026851,390,217.88,0,0,0
ENSNVIG00000017979,ENSNVIT00000026838,204,47.04,3,0.85,3.39
ENSNVIG00000017980,ENSNVIT00000026831,114,3.88,0,0,0
ENSNVIG00000017981,"ENSNVIT00000026921,ENSNVIT00000026946",891,718.33,60,1.11,4.45
ENSNVIG00000017982,ENSNVIT00000026836,1095,922.33,24,0.35,1.39
ENSNVIG00000017983,"ENSNVIT00000026842,ENSNVIT00000026861",3048.56,2875.89,336.53,1.55,6.23
ENSNVIG00000017984,ENSNVIT00000026833,104,2.3,0,0,0
ENSNVIG00000017985,"ENSNVIT00000026875,ENSNVIT00000026891",711,538.33,9,0.22,0.89
ENSNVIG00000017986,ENSNVIT00000026855,4445,4272.33,718,2.23,8.95
ENSNVIG00000017987,ENSNVIT00000026843,111,3.35,0,0,0
ENSNVIG00000017988,"ENSNVIT00000027320,ENSNVIT00000027346,ENSNVIT00000027356,ENSNVIT00000027379,ENSNVIT00000027386,ENSNVIT00000027390,ENSNVIT00000027416,ENSNVIT00000027437",1007,835.78,0,0,0
ENSNVIG00000017989,ENSNVIT00000026845,39,0,0,0,0
ENSNVIG00000017990,ENSNVIT00000026886,1683,1510.33,183,1.61,6.45
ENSNVIG00000017991,"ENSNVIT00000026864,ENSNVIT00000026874",2584.45,2411.78,1313,7.23,28.98
ENSNVIG00000017992,"ENSNVIT00000026933,ENSNVIT00000026938",1467,1294.33,217,2.23,8.92
ENSNVIG00000017993,"ENSNVIT00000026925,ENSNVIT00000026929",1674,1501.33,52,0.46,1.84
ENSNVIG00000017994,"ENSNVIT00000027165,ENSNVIT00000027173,ENSNVIT00000027180,ENSNVIT00000027194",4367.68,4195.01,180,0.57,2.28
ENSNVIG00000017995,ENSNVIT00000026882,3581,3408.33,0,0,0
ENSNVIG00000017996,"ENSNVIT00000026862,ENSNVIT00000026867",2059,1886.33,705,4.96,19.89
ENSNVIG00000017997,ENSNVIT00000026846,1540,1367.33,977,9.49,38.03
ENSNVIG00000017998,"ENSNVIT00000027008,ENSNVIT00000027022,ENSNVIT00000027065,ENSNVIT00000027071",6383.04,6210.37,5700,12.19,48.85
ENSNVIG00000017999,ENSNVIT00000026853,972,799.33,0,0,0
ENSNVIG00000018000,ENSNVIT00000026880,225,63.31,2,0.42,1.68
ENSNVIG00000018001,ENSNVIT00000026872,312,141.69,0,0,0
ENSNVIG00000018002,ENSNVIT00000026883,3024,2851.33,4934,22.98,92.11
ENSNVIG00000018003,ENSNVIT00000026889,1074,901.33,0,0,0
ENSNVIG00000018004,"ENSNVIT00000026900,ENSNVIT00000026907",783,610.33,1,0.02,0.09
ENSNVIG00000018005,"ENSNVIT00000026904,ENSNVIT00000026913",1481.62,1308.95,150,1.52,6.1
ENSNVIG00000018006,ENSNVIT00000026878,231,68.22,2,0.39,1.56
ENSNVIG00000018007,ENSNVIT00000026881,1563,1390.33,0,0,0
ENSNVIG00000018008,ENSNVIT00000026888,1916,1743.33,276,2.1,8.43
ENSNVIG00000018009,ENSNVIT00000026915,1926,1753.33,16,0.12,0.49
ENSNVIG00000018010,"ENSNVIT00000026914,ENSNVIT00000026920",2045,1872.33,2020,14.33,57.43
ENSNVIG00000018011,ENSNVIT00000026897,1656,1483.33,6.47,0.06,0.23
ENSNVIG00000018012,"ENSNVIT00000026940,ENSNVIT00000026965,ENSNVIT00000026986",3351.56,3178.89,943,3.94,15.79
ENSNVIG00000018013,ENSNVIT00000026873,2028,1855.33,31,0.22,0.89
ENSNVIG00000018014,"ENSNVIT00000027069,ENSNVIT00000027092,ENSNVIT00000027120",4040.56,3867.89,1756,6.03,24.16
ENSNVIG00000018015,"ENSNVIT00000026930,ENSNVIT00000027003",1870,1697.33,93,0.73,2.92
ENSNVIG00000018016,ENSNVIT00000026890,3091,2918.33,1737,7.9,31.68
ENSNVIG00000018017,ENSNVIT00000026885,109,3.02,0,0,0
ENSNVIG00000018018,ENSNVIT00000026898,771,598.33,0,0,0
ENSNVIG00000018019,ENSNVIT00000026893,92,1.08,0,0,0
ENSNVIG00000018020,ENSNVIT00000026894,129,7.42,0,0,0
ENSNVIG00000018021,"ENSNVIT00000026943,ENSNVIT00000026950",2619.58,2446.91,437,2.37,9.51
ENSNVIG00000018022,ENSNVIT00000026899,305,135.01,0,0,0
ENSNVIG00000018023,"ENSNVIT00000026945,ENSNVIT00000026948",484.5,311.99,0,0,0
ENSNVIG00000018024,ENSNVIT00000026906,915,742.33,0,0,0
ENSNVIG00000018025,ENSNVIT00000026901,2618,2445.33,108,0.59,2.35
ENSNVIG00000018026,ENSNVIT00000026902,495,322.4,4,0.16,0.66
ENSNVIG00000018027,ENSNVIT00000026919,1392,1219.33,0,0,0
ENSNVIG00000018028,ENSNVIT00000026908,471,298.44,96,4.27,17.12
ENSNVIG00000018029,ENSNVIT00000026917,4719,4546.33,9423,27.53,110.32
ENSNVIG00000018030,ENSNVIT00000026942,1293,1120.33,0,0,0
ENSNVIG00000018031,"ENSNVIT00000026924,ENSNVIT00000026951",1010.82,838.15,588,9.32,37.34
ENSNVIG00000018032,ENSNVIT00000026909,354,182.42,548,39.9,159.9
ENSNVIG00000018033,"ENSNVIT00000026944,ENSNVIT00000026971",1428,1255.33,4,0.04,0.17
ENSNVIG00000018034,"ENSNVIT00000027213,ENSNVIT00000027215,ENSNVIT00000027227,ENSNVIT00000027240,ENSNVIT00000027245",747.06,574.39,8,0.18,0.74
ENSNVIG00000018035,ENSNVIT00000026916,1214,1041.33,12,0.15,0.61
ENSNVIG00000018036,"ENSNVIT00000027319,ENSNVIT00000027322,ENSNVIT00000027330,ENSNVIT00000027334,ENSNVIT00000027342,ENSNVIT00000027355",999,826.33,1,0.02,0.06
ENSNVIG00000018037,"ENSNVIT00000027309,ENSNVIT00000027331",3581.35,3408.68,1604,6.25,25.05
ENSNVIG00000018039,"ENSNVIT00000026911,ENSNVIT00000026912",264.21,97.28,62,8.46,33.92
ENSNVIG00000018040,ENSNVIT00000026918,621,448.34,19,0.56,2.26
ENSNVIG00000018041,"ENSNVIT00000026991,ENSNVIT00000026998",2984.07,2811.4,861,4.07,16.3
ENSNVIG00000018042,ENSNVIT00000026922,387,214.91,389,24.04,96.34
ENSNVIG00000018043,ENSNVIT00000026926,303,133.11,25,2.49,10
ENSNVIG00000018044,ENSNVIT00000026928,441,268.53,5,0.25,0.99
ENSNVIG00000018045,"ENSNVIT00000026963,ENSNVIT00000026970,ENSNVIT00000026984",1807,1634.33,50,0.41,1.63
ENSNVIG00000018046,ENSNVIT00000026927,270,102.32,133,17.26,69.19
ENSNVIG00000018047,ENSNVIT00000026995,5811,5638.33,97,0.23,0.92
ENSNVIG00000018048,ENSNVIT00000026931,315,144.57,104,9.55,38.29
ENSNVIG00000018049,ENSNVIT00000026932,426,253.6,0,0,0
ENSNVIG00000018050,"ENSNVIT00000026934,ENSNVIT00000026935",1070.51,897.84,20,0.3,1.19
ENSNVIG00000018051,"ENSNVIT00000026969,ENSNVIT00000026972",1411.5,1238.83,0,0,0
ENSNVIG00000018052,ENSNVIT00000026937,336,164.85,294,23.69,94.93
ENSNVIG00000018053,"ENSNVIT00000027061,ENSNVIT00000027093,ENSNVIT00000027163",3204.93,3032.26,557,2.44,9.78
ENSNVIG00000018054,ENSNVIT00000026973,1927,1754.33,397,3.01,12.05
ENSNVIG00000018055,ENSNVIT00000026939,360,188.3,0,0,0
ENSNVIG00000018056,ENSNVIT00000026962,510,337.38,111,4.37,17.51
ENSNVIG00000018057,ENSNVIT00000026952,456,283.48,1,0.05,0.19
ENSNVIG00000018058,ENSNVIT00000026956,1633,1460.33,580,5.27,21.14
ENSNVIG00000018059,ENSNVIT00000026947,340,168.74,4.01,0.32,1.27
ENSNVIG00000018060,ENSNVIT00000026953,420,247.64,2.07,0.11,0.44
ENSNVIG00000018061,ENSNVIT00000026966,2220,2047.33,0,0,0
ENSNVIG00000018062,"ENSNVIT00000027036,ENSNVIT00000027108,ENSNVIT00000027118",390,218.03,0,0,0
ENSNVIG00000018063,ENSNVIT00000026959,1219,1046.33,646,8.2,32.86
ENSNVIG00000018064,"ENSNVIT00000027039,ENSNVIT00000027043",942,769.33,745,12.86,51.54
ENSNVIG00000018065,ENSNVIT00000026949,315,144.57,0,0,0
ENSNVIG00000018066,ENSNVIT00000026954,426,253.6,0,0,0
ENSNVIG00000018067,"ENSNVIT00000026964,ENSNVIT00000026983",2267,2094.33,28,0.18,0.71
ENSNVIG00000018068,ENSNVIT00000026955,110,3.18,0,0,0
ENSNVIG00000018069,ENSNVIT00000026957,405,232.74,13.42,0.77,3.07
ENSNVIG00000018070,ENSNVIT00000026979,873,700.33,14,0.27,1.06
ENSNVIG00000018071,ENSNVIT00000026974,1458,1285.33,599,6.19,24.81
ENSNVIG00000018072,ENSNVIT00000026958,213,53.82,137.87,34.02,136.35
ENSNVIG00000018073,ENSNVIT00000027013,1419,1246.33,67,0.71,2.86
ENSNVIG00000018074,ENSNVIT00000026960,2635,2462.33,532,2.87,11.5
ENSNVIG00000018075,ENSNVIT00000026961,85,0,0,0,0
ENSNVIG00000018076,ENSNVIT00000027038,1762,1589.33,943,7.88,31.58
ENSNVIG00000018077,"ENSNVIT00000027002,ENSNVIT00000027031",1132.5,959.83,0,0,0
ENSNVIG00000018078,ENSNVIT00000026977,669,496.33,1406,37.62,150.78
ENSNVIG00000018079,"ENSNVIT00000026981,ENSNVIT00000026982",1470,1297.33,152,1.56,6.24
ENSNVIG00000018080,ENSNVIT00000026968,125,6.33,0,0,0
ENSNVIG00000018081,"ENSNVIT00000027050,ENSNVIT00000027056",1935,1762.33,58,0.44,1.75
ENSNVIG00000018082,"ENSNVIT00000027175,ENSNVIT00000027191",1599.47,1426.8,1069,9.95,39.88
ENSNVIG00000018083,ENSNVIT00000026978,694,521.33,12,0.31,1.23
ENSNVIG00000018084,ENSNVIT00000026976,2538,2365.33,108,0.61,2.43
ENSNVIG00000018085,ENSNVIT00000026980,210,51.53,0,0,0
ENSNVIG00000018086,"ENSNVIT00000027011,ENSNVIT00000027030,ENSNVIT00000027035",828,655.33,6,0.12,0.49
ENSNVIG00000018087,"ENSNVIT00000027045,ENSNVIT00000027055",747,574.33,0,0,0
ENSNVIG00000018088,"ENSNVIT00000027083,ENSNVIT00000027123,ENSNVIT00000027174",6926,6753.33,1008,1.98,7.94
ENSNVIG00000018089,ENSNVIT00000026990,1818,1645.33,0,0,0
ENSNVIG00000018090,ENSNVIT00000026994,366,194.2,151,10.33,41.39
ENSNVIG00000018091,ENSNVIT00000026985,445,272.52,0,0,0
ENSNVIG00000018092,ENSNVIT00000027009,1946,1773.33,1451.31,10.87,43.56
ENSNVIG00000018093,"ENSNVIT00000026987,ENSNVIT00000026997",2890.58,2717.91,286,1.4,5.6
ENSNVIG00000018094,ENSNVIT00000027033,1071,898.33,265,3.92,15.7
ENSNVIG00000018095,ENSNVIT00000026988,441,268.53,0,0,0
ENSNVIG00000018096,ENSNVIT00000027075,1086,913.33,3333,48.47,194.24
ENSNVIG00000018097,ENSNVIT00000027000,5606,5433.33,2385,5.83,23.36
ENSNVIG00000018098,"ENSNVIT00000027017,ENSNVIT00000027028",1021,848.33,1886,29.53,118.33
ENSNVIG00000018099,"ENSNVIT00000027044,ENSNVIT00000027051",1251,1078.33,973,11.98,48.03
ENSNVIG00000018100,ENSNVIT00000027037,1915,1742.33,2410,18.37,73.62
ENSNVIG00000018101,"ENSNVIT00000027052,ENSNVIT00000027059",5451,5278.33,74,0.19,0.75
ENSNVIG00000018102,ENSNVIT00000027001,192,38.53,28,9.65,38.68
ENSNVIG00000018103,ENSNVIT00000026993,130,7.71,0,0,0
ENSNVIG00000018104,"ENSNVIT00000027048,ENSNVIT00000027078,ENSNVIT00000027101,ENSNVIT00000027114",1001,828.33,1632,26.17,104.87
ENSNVIG00000018105,ENSNVIT00000026996,56,0,0,0,0
ENSNVIG00000018106,ENSNVIT00000027005,128,7.14,0,0,0
ENSNVIG00000018107,ENSNVIT00000027007,666,493.33,0,0,0
ENSNVIG00000018108,ENSNVIT00000027006,381,208.98,51,3.24,12.99
ENSNVIG00000018109,ENSNVIT00000027026,1662,1489.33,278,2.48,9.94
ENSNVIG00000018110,"ENSNVIT00000027015,ENSNVIT00000027020",1638.13,1465.46,1691,15.33,61.42
ENSNVIG00000018111,ENSNVIT00000027010,56,0,0,0,0
ENSNVIG00000018112,ENSNVIT00000027018,1283,1110.33,9,0.11,0.43
ENSNVIG00000018113,ENSNVIT00000027016,80,0,0,0,0
ENSNVIG00000018114,ENSNVIT00000027021,1872,1699.33,481,3.76,15.07
ENSNVIG00000018115,ENSNVIT00000027019,2407,2234.33,467,2.78,11.13
ENSNVIG00000018116,ENSNVIT00000027024,222,60.89,436,95.1,381.12
ENSNVIG00000018117,"ENSNVIT00000027058,ENSNVIT00000027060",1545,1372.33,94,0.91,3.65
ENSNVIG00000018118,ENSNVIT00000027072,4644,4471.33,143,0.42,1.7
ENSNVIG00000018119,ENSNVIT00000027057,2694,2521.33,552,2.91,11.65
ENSNVIG00000018120,ENSNVIT00000027029,101,1.93,0,0,0
ENSNVIG00000018121,ENSNVIT00000027034,879,706.33,283,5.32,21.33
ENSNVIG00000018122,"ENSNVIT00000027042,ENSNVIT00000027068,ENSNVIT00000027079",933,760.33,646,11.28,45.22
ENSNVIG00000018123,ENSNVIT00000027041,1041,868.33,1913,29.26,117.26
ENSNVIG00000018124,"ENSNVIT00000027428,ENSNVIT00000027440,ENSNVIT00000027480",1806.94,1634.27,814,6.62,26.51
ENSNVIG00000018125,ENSNVIT00000027053,759,586.33,328,7.43,29.78
ENSNVIG00000018126,"ENSNVIT00000028315,ENSNVIT00000028332,ENSNVIT00000028399,ENSNVIT00000028455,ENSNVIT00000028514,ENSNVIT00000028533",6389.32,6216.65,3266,6.98,27.96
ENSNVIG00000018127,ENSNVIT00000027040,106,2.57,0,0,0
ENSNVIG00000018128,"ENSNVIT00000027054,ENSNVIT00000027063",1677.47,1504.8,512,4.52,18.11
ENSNVIG00000018129,"ENSNVIT00000027104,ENSNVIT00000027135,ENSNVIT00000027138,ENSNVIT00000027142,ENSNVIT00000027167",514.81,342.2,11,0.43,1.71
ENSNVIG00000018130,ENSNVIT00000027046,3396,3223.33,2244,9.25,37.06
ENSNVIG00000018131,"ENSNVIT00000027308,ENSNVIT00000027327,ENSNVIT00000027338,ENSNVIT00000027348",1004.03,831.36,275,4.39,17.61
ENSNVIG00000018132,"ENSNVIT00000027062,ENSNVIT00000027067",535.92,363.34,605,22.11,88.63
ENSNVIG00000018133,ENSNVIT00000027081,1872,1699.33,45,0.35,1.41
ENSNVIG00000018134,"ENSNVIT00000027088,ENSNVIT00000027094,ENSNVIT00000027102",1360,1187.33,0,0,0
ENSNVIG00000018135,"ENSNVIT00000027073,ENSNVIT00000027090",2504.14,2331.47,1420,8.09,32.42
ENSNVIG00000018136,ENSNVIT00000027066,2635,2462.33,104,0.56,2.25
ENSNVIG00000018137,"ENSNVIT00000027133,ENSNVIT00000027143",2126.08,1953.41,37,0.25,1.01
ENSNVIG00000018138,"ENSNVIT00000027107,ENSNVIT00000027117,ENSNVIT00000027150,ENSNVIT00000027156",677.61,504.94,372,9.78,39.21
ENSNVIG00000018139,ENSNVIT00000027076,2564,2391.33,289.69,1.61,6.45
ENSNVIG00000018140,ENSNVIT00000027080,998,825.33,205,3.3,13.22
ENSNVIG00000018141,ENSNVIT00000027070,8096,7923.33,879,1.47,5.9
ENSNVIG00000018142,ENSNVIT00000027077,1296,1123.33,204,2.41,9.67
ENSNVIG00000018143,"ENSNVIT00000027089,ENSNVIT00000027095",387,214.97,0,0,0
ENSNVIG00000018144,"ENSNVIT00000027119,ENSNVIT00000027128",754.5,581.83,0,0,0
ENSNVIG00000018145,ENSNVIT00000027091,1574,1401.33,12,0.11,0.46
ENSNVIG00000018146,ENSNVIT00000027097,1165,992.33,91,1.22,4.88
ENSNVIG00000018147,"ENSNVIT00000027244,ENSNVIT00000027254,ENSNVIT00000027273",1968,1795.33,441,3.26,13.07
ENSNVIG00000018148,ENSNVIT00000027074,159,19,0,0,0
ENSNVIG00000018149,ENSNVIT00000027082,465,292.46,14,0.64,2.55
ENSNVIG00000018151,ENSNVIT00000027084,134,8.92,0,0,0
ENSNVIG00000018152,ENSNVIT00000027086,3202,3029.33,232,1.02,4.08
ENSNVIG00000018153,ENSNVIT00000027109,939,766.33,11,0.19,0.76
ENSNVIG00000018155,"ENSNVIT00000027217,ENSNVIT00000027224",2484,2311.33,679,3.9,15.64
ENSNVIG00000018156,"ENSNVIT00000027204,ENSNVIT00000027256",1727.77,1555.1,1267,10.82,43.37
ENSNVIG00000018157,"ENSNVIT00000027253,ENSNVIT00000027262",2745,2572.33,0,0,0
ENSNVIG00000018158,"ENSNVIT00000027259,ENSNVIT00000027274,ENSNVIT00000027281",2252.15,2079.48,396,2.53,10.14
ENSNVIG00000018159,ENSNVIT00000027099,234,70.72,0,0,0
ENSNVIG00000018160,ENSNVIT00000027100,603,430.34,0,0,0
ENSNVIG00000018161,ENSNVIT00000027098,2407,2234.33,20,0.12,0.48
ENSNVIG00000018162,ENSNVIT00000027111,935,762.33,162,2.82,11.31
ENSNVIG00000018163,ENSNVIT00000027103,753,580.33,1474,33.73,135.19
ENSNVIG00000018164,ENSNVIT00000027105,240,75.79,0,0,0
ENSNVIG00000018165,ENSNVIT00000027106,225,63.31,0,0,0
ENSNVIG00000018166,ENSNVIT00000027112,387,214.91,17,1.05,4.21
ENSNVIG00000018167,ENSNVIT00000027110,516,343.38,5,0.19,0.78
ENSNVIG00000018168,ENSNVIT00000027134,438,265.55,0,0,0
ENSNVIG00000018169,"ENSNVIT00000027162,ENSNVIT00000027172",3249.25,3076.58,8360,36.09,144.64
ENSNVIG00000018170,"ENSNVIT00000027132,ENSNVIT00000027140,ENSNVIT00000027146",328.67,157.83,302,25.41,101.85
ENSNVIG00000018171,ENSNVIT00000027113,326,155.16,0,0,0
ENSNVIG00000018172,ENSNVIT00000027122,1697,1524.33,247,2.15,8.62
ENSNVIG00000018173,"ENSNVIT00000027236,ENSNVIT00000027267",2397.59,2224.92,427,2.55,10.22
ENSNVIG00000018174,"ENSNVIT00000027127,ENSNVIT00000027144",986.97,814.3,162,2.64,10.59
ENSNVIG00000018175,ENSNVIT00000027115,329,158.06,0,0,0
ENSNVIG00000018176,ENSNVIT00000027116,115,4.07,0,0,0
ENSNVIG00000018177,ENSNVIT00000027295,4104,3931.33,19355,65.39,262.05
ENSNVIG00000018178,"ENSNVIT00000027199,ENSNVIT00000027228,ENSNVIT00000027234,ENSNVIT00000027242,ENSNVIT00000027252,ENSNVIT00000027270",2626.34,2453.72,3707,20.06,80.41
ENSNVIG00000018179,ENSNVIT00000027121,1018,845.33,637,10.01,40.11
ENSNVIG00000018180,ENSNVIT00000027147,489,316.41,9,0.38,1.51
ENSNVIG00000018181,ENSNVIT00000027124,249,83.55,0,0,0
ENSNVIG00000018182,ENSNVIT00000027130,846,673.33,95,1.87,7.51
ENSNVIG00000018183,"ENSNVIT00000027139,ENSNVIT00000027148",3259.62,3086.95,287,1.23,4.95
ENSNVIG00000018184,"ENSNVIT00000027159,ENSNVIT00000027166",1053,880.33,24,0.36,1.45
ENSNVIG00000018185,ENSNVIT00000027125,1208,1035.33,43.04,0.55,2.21
ENSNVIG00000018186,ENSNVIT00000027131,300,130.26,15.51,1.58,6.34
ENSNVIG00000018187,ENSNVIT00000027129,124,6.08,0,0,0
ENSNVIG00000018188,ENSNVIT00000027137,4585,4412.33,271,0.82,3.27
ENSNVIG00000018189,"ENSNVIT00000027153,ENSNVIT00000027157,ENSNVIT00000027169,ENSNVIT00000027183",1240,1067.33,17,0.21,0.85
ENSNVIG00000018190,ENSNVIT00000027145,1125,952.33,61,0.85,3.41
ENSNVIG00000018191,ENSNVIT00000027136,132,8.3,0,0,0
ENSNVIG00000018192,ENSNVIT00000027149,1476,1303.33,2,0.02,0.08
ENSNVIG00000018193,ENSNVIT00000027141,3675,3502.33,341,1.29,5.18
ENSNVIG00000018194,ENSNVIT00000027152,765,592.33,0,0,0
ENSNVIG00000018195,ENSNVIT00000027151,2164,1991.33,33,0.22,0.88
ENSNVIG00000018196,"ENSNVIT00000027290,ENSNVIT00000027302",2908.26,2735.59,1303,6.33,25.35
ENSNVIG00000018197,"ENSNVIT00000027792,ENSNVIT00000027800,ENSNVIT00000027806,ENSNVIT00000027816,ENSNVIT00000027831",1945.98,1773.3,290,2.17,8.7
ENSNVIG00000018198,ENSNVIT00000027154,821,648.33,164,3.36,13.46
ENSNVIG00000018199,ENSNVIT00000027155,381,208.98,0,0,0
ENSNVIG00000018200,ENSNVIT00000027192,1629,1456.33,7,0.06,0.26
ENSNVIG00000018201,"ENSNVIT00000027222,ENSNVIT00000027230,ENSNVIT00000027261",2801.23,2628.56,1178,5.95,23.85
ENSNVIG00000018202,ENSNVIT00000027235,1578,1405.33,1161,10.97,43.97
ENSNVIG00000018203,ENSNVIT00000027190,2743,2570.33,613,3.17,12.69
ENSNVIG00000018204,"ENSNVIT00000027160,ENSNVIT00000027164",2699,2526.33,4,0.02,0.08
ENSNVIG00000018205,ENSNVIT00000027185,1860,1687.33,0,0,0
ENSNVIG00000018206,ENSNVIT00000027158,1599,1426.33,183,1.7,6.83
ENSNVIG00000018207,ENSNVIT00000027196,2376,2203.33,5,0.03,0.12
ENSNVIG00000018208,ENSNVIT00000027161,387,214.91,3,0.19,0.74
ENSNVIG00000018209,"ENSNVIT00000027337,ENSNVIT00000027372",2319,2146.33,32,0.2,0.79
ENSNVIG00000018210,ENSNVIT00000027195,495,322.4,5378.43,221.56,887.96
ENSNVIG00000018211,ENSNVIT00000027203,441,268.53,0,0,0
ENSNVIG00000018212,"ENSNVIT00000027354,ENSNVIT00000027432,ENSNVIT00000027621,ENSNVIT00000027635,ENSNVIT00000027648,ENSNVIT00000027659,ENSNVIT00000027667,ENSNVIT00000027693",2332.85,2160.18,1313,8.07,32.35
ENSNVIG00000018213,ENSNVIT00000027168,1926,1753.33,125,0.95,3.79
ENSNVIG00000018214,"ENSNVIT00000027179,ENSNVIT00000027188,ENSNVIT00000027212,ENSNVIT00000027219,ENSNVIT00000027225,ENSNVIT00000027238,ENSNVIT00000027246,ENSNVIT00000027266",1784.32,1611.65,34,0.28,1.12
ENSNVIG00000018215,ENSNVIT00000027170,2113,1940.33,205,1.4,5.62
ENSNVIG00000018216,ENSNVIT00000027181,1969,1796.33,313,2.31,9.27
ENSNVIG00000018217,ENSNVIT00000027171,830,657.33,340,6.87,27.53
ENSNVIG00000018218,"ENSNVIT00000027186,ENSNVIT00000027198",813.16,640.5,422.55,8.76,35.12
ENSNVIG00000018219,ENSNVIT00000027176,107,2.71,0,0,0
ENSNVIG00000018220,ENSNVIT00000027189,1455,1282.33,59,0.61,2.45
ENSNVIG00000018222,ENSNVIT00000027178,84,0,49,0,0
ENSNVIG00000018223,ENSNVIT00000027187,1693,1520.33,912,7.97,31.93
ENSNVIG00000018224,ENSNVIT00000027182,216,56.15,65,15.38,61.62
ENSNVIG00000018225,"ENSNVIT00000027239,ENSNVIT00000027277",2512,2339.33,212,1.2,4.82
ENSNVIG00000018226,ENSNVIT00000027193,1182,1009.33,0,0,0
ENSNVIG00000018227,ENSNVIT00000027208,1431,1258.33,0,0,0
ENSNVIG00000018228,"ENSNVIT00000027197,ENSNVIT00000027207,ENSNVIT00000027210",1252.82,1080.15,774,9.52,38.14
ENSNVIG00000018229,"ENSNVIT00000027220,ENSNVIT00000027229",1266,1093.33,240,2.92,11.68
ENSNVIG00000018231,ENSNVIT00000027205,432,259.57,0,0,0
ENSNVIG00000018232,"ENSNVIT00000027206,ENSNVIT00000027216",1460.79,1288.12,89,0.92,3.68
ENSNVIG00000018233,ENSNVIT00000027258,1941,1768.33,54,0.41,1.63
ENSNVIG00000018234,"ENSNVIT00000027202,ENSNVIT00000027218",890.02,717.35,557,10.31,41.33
ENSNVIG00000018235,"ENSNVIT00000027209,ENSNVIT00000027226",2167,1994.33,224,1.49,5.98
ENSNVIG00000018236,"ENSNVIT00000027214,ENSNVIT00000027223",1503.4,1330.73,144,1.44,5.76
ENSNVIG00000018237,"ENSNVIT00000027211,ENSNVIT00000027231",1797.99,1625.32,1341,10.96,43.92
ENSNVIG00000018238,"ENSNVIT00000027249,ENSNVIT00000027255,ENSNVIT00000027265",595.55,422.89,22,0.69,2.77
ENSNVIG00000018239,"ENSNVIT00000027316,ENSNVIT00000027326",2698.62,2525.95,1210.45,6.36,25.51
ENSNVIG00000018240,ENSNVIT00000027243,429,256.59,0,0,0
ENSNVIG00000018241,ENSNVIT00000027264,3222,3049.33,230,1,4.01
ENSNVIG00000018242,ENSNVIT00000027250,1347,1174.33,0,0,0
ENSNVIG00000018243,ENSNVIT00000027221,74,0,0,0,0
ENSNVIG00000018244,ENSNVIT00000027247,1269,1096.33,8,0.1,0.39
ENSNVIG00000018245,ENSNVIT00000027233,5387,5214.33,149,0.38,1.52
ENSNVIG00000018246,ENSNVIT00000027282,1701,1528.33,436,3.79,15.18
ENSNVIG00000018247,ENSNVIT00000027232,396,223.82,0,0,0
ENSNVIG00000018248,ENSNVIT00000027303,2352,2179.33,95,0.58,2.32
ENSNVIG00000018249,ENSNVIT00000027237,104,2.3,0,0,0
ENSNVIG00000018250,ENSNVIT00000027280,4539,4366.33,1360,4.14,16.58
ENSNVIG00000018251,ENSNVIT00000027241,708,535.33,0,0,0
ENSNVIG00000018252,ENSNVIT00000027251,1689,1516.33,3,0.03,0.11
ENSNVIG00000018253,"ENSNVIT00000027498,ENSNVIT00000027517,ENSNVIT00000027532,ENSNVIT00000027540,ENSNVIT00000027546",3537,3364.33,44,0.17,0.7
ENSNVIG00000018254,ENSNVIT00000027248,234,70.72,6,1.13,4.52
ENSNVIG00000018255,ENSNVIT00000027297,3150,2977.33,259,1.16,4.63
ENSNVIG00000018256,ENSNVIT00000027263,2748,2575.33,1147,5.92,23.71
ENSNVIG00000018257,ENSNVIT00000027257,1695,1522.33,7946,69.32,277.83
ENSNVIG00000018258,ENSNVIT00000027268,486,313.41,0,0,0
